id_detalle,id_orden,id_producto,cantidad,precio_unitario_aplicado,descuento
1552,515,106,13,150.0,0.0
1553,515,105,11,99.0,0.0
1554,516,101,11,150.0,0.0
1555,517,102,5,700.0,0.0
1556,518,104,12,650.0,0.0
1557,518,104,1,650.0,0.0
1558,518,101,6,150.0,0.0
1559,518,103,6,3000.0,0.0
1560,518,102,13,700.0,0.0
1561,519,104,4,650.0,0.0
1562,519,105,9,99.0,0.0
1563,520,101,12,150.0,0.0
1564,520,101,2,150.0,0.0
1565,521,102,13,700.0,0.0
1566,521,105,13,99.0,0.0
1567,521,101,12,150.0,0.0
1568,521,106,4,150.0,15.0
1569,521,101,10,150.0,0.0
1570,522,102,4,700.0,0.0
1571,522,101,1,150.0,0.0
1572,523,104,11,650.0,0.0
1573,523,101,9,150.0,0.0
1574,524,101,12,150.0,0.0
1575,524,106,6,150.0,0.0
1576,525,102,7,700.0,0.0
1577,525,103,7,3000.0,0.0
1578,525,106,10,150.0,0.0
1579,526,101,8,150.0,0.0
1580,526,106,5,150.0,0.0
1581,527,105,12,99.0,0.0
1582,527,106,1,150.0,0.0
1583,527,101,5,150.0,0.0
1584,528,106,7,150.0,0.0
1585,529,106,8,150.0,15.0
1586,529,102,6,700.0,0.0
1587,530,103,12,3000.0,0.0
1588,531,101,12,150.0,0.0
1589,531,103,8,3000.0,0.0
1590,532,103,1,3000.0,0.0
1591,532,101,11,150.0,0.0
1592,532,103,11,3000.0,0.0
1593,532,104,-1,650.0,0.0
1594,533,104,9,650.0,0.0
1595,533,105,8,99.0,0.0
1596,533,104,12,650.0,0.0
1597,533,105,6,99.0,0.0
1598,534,106,6,150.0,15.0
1599,535,103,11,3000.0,0.0
1600,536,103,1,3000.0,0.0
1601,536,105,10,99.0,0.0
1602,536,102,5,700.0,70.0
1603,536,104,14,650.0,0.0
1604,536,106,5,150.0,0.0
1605,537,102,2,700.0,0.0
1606,537,104,15,650.0,0.0
1607,537,103,11,3000.0,0.0
1608,537,105,3,99.0,0.0
1609,537,105,13,99.0,0.0
1610,538,103,8,3000.0,0.0
1611,538,101,15,150.0,0.0
1612,539,104,10,650.0,0.0
1613,540,104,13,650.0,0.0
1614,540,102,13,700.0,0.0
1615,540,102,8,700.0,0.0
1616,540,103,12,3000.0,0.0
1617,541,102,11,700.0,0.0
1618,541,105,10,99.0,0.0
1619,542,105,6,99.0,0.0
1620,542,103,12,3000.0,0.0
1621,542,103,4,3000.0,0.0
1622,543,101,14,150.0,0.0
1623,543,101,7,150.0,0.0
1624,543,103,7,3000.0,0.0
1625,543,103,4,3000.0,0.0
1626,543,102,6,700.0,0.0
1627,544,103,9,3000.0,300.0
1628,545,105,2,99.0,0.0
1629,546,106,2,150.0,0.0
1630,546,102,9,700.0,0.0
1631,546,104,1,650.0,0.0
1632,547,103,15,3000.0,0.0
1633,548,104,6,650.0,0.0
1634,548,106,5,150.0,0.0
1635,549,104,8,650.0,0.0
1636,550,106,15,150.0,0.0
1637,550,106,11,150.0,0.0
1638,551,104,15,650.0,0.0
1639,551,105,4,99.0,9.9
1640,551,103,11,3000.0,0.0
1641,551,103,14,3000.0,0.0
1642,552,103,5,3000.0,300.0
1643,552,104,15,650.0,0.0
1644,553,105,4,99.0,0.0
1645,553,105,12,99.0,0.0
1646,553,105,8,99.0,0.0
1647,553,106,12,150.0,0.0
1648,553,103,5,3000.0,0.0
1649,554,103,8,3000.0,0.0
1650,554,102,1,700.0,0.0
1651,554,101,14,150.0,0.0
1652,554,102,7,700.0,0.0
1653,555,104,11,650.0,0.0
1654,555,103,14,3000.0,0.0
1655,555,106,3,150.0,0.0
1656,555,103,7,3000.0,0.0
1657,556,105,10,99.0,0.0
1658,556,105,12,99.0,0.0
1659,556,104,12,650.0,0.0
1660,556,104,5,650.0,0.0
1661,556,103,14,3000.0,0.0
1662,557,104,8,650.0,0.0
1663,557,106,4,150.0,0.0
1664,558,101,8,150.0,0.0
1665,558,101,9,150.0,0.0
1666,559,105,9,99.0,0.0
1667,559,101,10,150.0,15.0
1668,559,102,2,700.0,0.0
1669,559,105,14,99.0,0.0
1670,560,101,14,150.0,0.0
1671,560,101,3,150.0,0.0
1672,560,103,10,3000.0,0.0
1673,560,102,12,700.0,0.0
1674,561,101,6,150.0,0.0
1675,561,106,12,150.0,0.0
1676,562,106,4,150.0,0.0
1677,562,101,11,150.0,0.0
1678,562,102,9,700.0,0.0
1679,562,105,3,99.0,0.0
1680,563,104,12,650.0,0.0
1681,563,101,8,150.0,0.0
1682,564,102,11,700.0,0.0
1683,564,102,11,700.0,0.0
1684,564,105,3,99.0,0.0
1685,564,106,1,150.0,0.0
1686,564,103,15,3000.0,0.0
1687,565,104,10,650.0,0.0
1688,565,106,10,150.0,0.0
1689,565,103,10,3000.0,0.0
1690,566,105,11,99.0,0.0
1691,566,106,14,150.0,0.0
1692,566,104,7,650.0,0.0
1693,566,102,10,700.0,0.0
1694,567,101,15,150.0,0.0
1695,567,105,8,99.0,0.0
1696,568,106,1,150.0,0.0
1697,568,106,15,150.0,0.0
1698,568,104,8,650.0,0.0
1699,568,104,3,650.0,0.0
1700,568,101,10,150.0,0.0
1701,569,102,7,700.0,0.0
1702,570,106,9,150.0,0.0
1703,571,104,1,650.0,0.0
1704,571,101,1,150.0,0.0
1705,572,106,7,150.0,0.0
1706,572,105,10,99.0,0.0
1707,572,101,15,150.0,0.0
1708,572,103,5,3000.0,0.0
1709,573,106,7,150.0,0.0
1710,573,103,11,3000.0,0.0
1711,573,101,7,150.0,0.0
1712,574,104,9,650.0,0.0
1713,574,101,9,150.0,0.0
1714,574,106,6,150.0,0.0
1715,574,106,10,150.0,0.0
1716,574,104,4,650.0,0.0
1717,575,101,8,150.0,0.0
1718,575,105,2,99.0,0.0
1719,575,104,6,650.0,0.0
1720,576,101,1,150.0,0.0
1721,576,106,15,150.0,15.0
1722,576,106,9,150.0,0.0
1723,576,101,3,150.0,0.0
1724,577,101,12,150.0,0.0
1725,577,104,4,650.0,0.0
1726,577,106,8,150.0,0.0
1727,577,104,5,650.0,0.0
1728,577,105,9,99.0,0.0
1729,578,105,13,99.0,0.0
1730,579,104,14,650.0,0.0
1731,579,105,4,99.0,0.0
1732,579,105,1,99.0,0.0
1733,580,105,13,99.0,0.0
1734,580,103,2,3000.0,0.0
1735,580,102,7,700.0,0.0
1736,580,105,8,99.0,0.0
1737,580,106,12,150.0,0.0
1738,581,104,7,650.0,0.0
1739,581,106,3,150.0,0.0
1740,581,105,13,99.0,0.0
1741,581,105,5,99.0,0.0
1742,582,102,4,700.0,0.0
1743,582,101,15,150.0,0.0
1744,582,105,13,99.0,9.9
1745,582,106,15,150.0,0.0
1746,583,101,4,150.0,0.0
1747,583,104,8,650.0,0.0
1748,583,104,2,650.0,0.0
1749,583,103,15,3000.0,0.0
1750,583,105,8,99.0,0.0
1751,584,105,1,99.0,0.0
1752,584,102,13,700.0,0.0
1753,584,101,4,150.0,0.0
1754,584,106,14,150.0,0.0
1755,584,104,9,650.0,0.0
1756,585,101,15,150.0,0.0
1757,586,105,11,99.0,0.0
1758,586,105,11,99.0,0.0
1759,587,102,10,700.0,0.0
1760,587,101,2,150.0,0.0
1761,587,103,13,3000.0,0.0
1762,587,101,4,150.0,0.0
1763,587,101,2,150.0,0.0
1764,588,101,2,150.0,0.0
1765,588,103,10,3000.0,0.0
1766,588,106,14,150.0,0.0
1767,588,103,8,3000.0,0.0
1768,589,102,-1,700.0,0.0
1769,590,101,1,150.0,0.0
1770,590,103,5,3000.0,0.0
1771,590,102,4,700.0,0.0
1772,590,106,3,150.0,0.0
1773,591,102,5,700.0,0.0
1774,591,105,10,99.0,0.0
1775,591,102,1,700.0,0.0
1776,591,101,11,150.0,0.0
1777,592,106,9,150.0,0.0
1778,592,102,2,700.0,0.0
1779,593,105,6,99.0,0.0
1780,594,103,7,3000.0,0.0
1781,594,102,13,700.0,0.0
1782,595,106,12,150.0,0.0
1783,595,101,12,150.0,0.0
1784,595,103,4,3000.0,300.0
1785,595,104,6,650.0,0.0
1786,595,105,15,99.0,0.0
1787,596,106,15,150.0,0.0
1788,596,105,2,99.0,0.0
1789,596,104,7,650.0,0.0
1790,596,104,15,650.0,0.0
1791,596,104,1,650.0,0.0
1792,597,103,9,3000.0,0.0
1793,597,103,14,3000.0,0.0
1794,597,105,8,99.0,0.0
1795,597,105,15,99.0,9.9
1796,597,103,15,3000.0,0.0
1797,598,106,5,150.0,0.0
1798,598,103,1,3000.0,0.0
1799,599,105,11,99.0,0.0
1800,599,105,3,99.0,0.0
1801,599,105,11,99.0,0.0
1802,599,101,10,150.0,0.0
1803,600,102,14,700.0,0.0
1804,600,103,9,3000.0,0.0
1805,600,105,3,99.0,0.0
1806,600,101,5,150.0,0.0
