id_detalle,id_orden,id_producto,cantidad,precio_unitario_aplicado,descuento
1867,623,101,9,150.0,15.0
1868,623,105,1,99.0,0.0
1869,623,103,4,3000.0,0.0
1870,624,101,4,150.0,0.0
1871,624,103,10,3000.0,0.0
1872,624,105,12,99.0,0.0
1873,624,101,10,150.0,0.0
1874,624,103,7,3000.0,0.0
1875,625,105,6,99.0,9.9
1876,625,102,10,700.0,0.0
1877,625,106,3,150.0,0.0
1878,626,102,4,700.0,70.0
1879,626,104,15,650.0,0.0
1880,626,105,6,99.0,0.0
1881,626,103,4,3000.0,0.0
1882,626,104,10,650.0,0.0
1883,627,105,6,99.0,0.0
1884,627,101,10,150.0,0.0
1885,627,101,3,150.0,0.0
1886,627,105,14,99.0,0.0
1887,628,101,15,150.0,0.0
1888,629,102,4,700.0,0.0
1889,629,103,8,3000.0,0.0
1890,629,105,7,99.0,9.9
1891,630,101,4,150.0,0.0
1892,630,102,1,700.0,0.0
1893,630,105,6,99.0,0.0
1894,631,106,2,150.0,0.0
1895,631,105,8,99.0,0.0
1896,632,101,14,150.0,0.0
1897,632,102,10,700.0,0.0
1898,632,104,13,650.0,0.0
1899,632,104,1,650.0,0.0
1900,633,104,12,650.0,0.0
1901,633,101,10,150.0,15.0
1902,633,102,7,700.0,0.0
1903,633,103,5,3000.0,0.0
1904,634,105,6,99.0,0.0
1905,635,101,7,150.0,0.0
1906,635,102,15,700.0,70.0
1907,635,105,10,99.0,0.0
1908,635,103,6,3000.0,0.0
1909,636,103,8,3000.0,0.0
1910,636,105,9,99.0,0.0
1911,636,102,8,700.0,0.0
1912,636,106,14,150.0,0.0
1913,637,105,6,99.0,0.0
1914,637,106,12,150.0,0.0
1915,637,105,13,99.0,0.0
1916,637,102,7,700.0,0.0
1917,638,105,12,99.0,0.0
1918,638,102,8,700.0,0.0
1919,638,105,1,99.0,9.9
1920,638,106,15,150.0,15.0
1921,639,101,9,150.0,0.0
1922,640,104,7,650.0,0.0
1923,641,106,9,150.0,0.0
1924,642,102,1,700.0,0.0
1925,642,106,10,150.0,0.0
1926,642,102,8,700.0,0.0
1927,642,101,6,150.0,0.0
1928,643,103,10,3000.0,0.0
1929,643,106,13,150.0,0.0
1930,644,102,10,700.0,0.0
1931,644,101,8,150.0,0.0
1932,645,102,15,700.0,0.0
1933,645,104,13,650.0,0.0
1934,645,102,7,700.0,0.0
1935,645,105,14,99.0,0.0
1936,645,105,6,99.0,0.0
1937,646,103,15,3000.0,0.0
1938,646,101,1,150.0,0.0
1939,647,104,13,650.0,65.0
1940,647,101,9,150.0,0.0
1941,647,101,11,150.0,0.0
1942,647,105,14,99.0,0.0
1943,648,105,3,99.0,0.0
1944,648,101,8,150.0,0.0
1945,648,101,2,150.0,0.0
1946,648,106,8,150.0,0.0
1947,648,106,15,150.0,0.0
1948,649,105,9,99.0,0.0
1949,650,103,12,3000.0,0.0
1950,650,102,4,700.0,0.0
1951,651,106,6,150.0,0.0
1952,651,104,2,650.0,0.0
1953,651,106,7,150.0,0.0
1954,651,104,7,650.0,0.0
1955,651,104,3,650.0,0.0
1956,652,106,13,150.0,0.0
1957,653,106,1,150.0,0.0
1958,653,102,9,700.0,0.0
1959,654,106,2,150.0,0.0
1960,654,104,9,650.0,0.0
1961,654,106,6,150.0,0.0
1962,655,103,6,3000.0,0.0
1963,655,105,10,99.0,0.0
1964,655,103,8,3000.0,0.0
1965,656,103,15,3000.0,0.0
1966,656,105,11,99.0,0.0
1967,657,103,6,3000.0,0.0
1968,657,106,2,150.0,0.0
1969,657,103,15,3000.0,0.0
1970,657,103,3,3000.0,0.0
1971,657,101,10,150.0,15.0
1972,658,102,11,700.0,70.0
1973,658,104,6,650.0,0.0
1974,658,105,14,99.0,0.0
1975,658,104,11,650.0,0.0
1976,658,105,3,99.0,0.0
1977,659,106,4,150.0,0.0
1978,659,103,2,3000.0,0.0
1979,659,105,10,99.0,0.0
1980,660,104,5,650.0,0.0
1981,660,105,13,99.0,9.9
1982,660,106,4,150.0,0.0
1983,661,106,2,150.0,0.0
1984,662,105,7,99.0,0.0
1985,663,103,9,3000.0,0.0
1986,664,102,3,700.0,0.0
1987,664,103,3,3000.0,0.0
1988,665,106,4,150.0,0.0
1989,666,105,4,99.0,0.0
1990,667,105,15,99.0,0.0
1991,667,105,8,99.0,9.9
1992,668,105,15,99.0,0.0
1993,668,102,4,700.0,0.0
1994,668,105,3,99.0,0.0
1995,669,101,10,150.0,0.0
1996,669,106,-1,150.0,0.0
1997,670,106,10,150.0,0.0
1998,670,103,13,3000.0,0.0
1999,670,106,4,150.0,0.0
2000,671,102,8,700.0,0.0
2001,671,103,12,3000.0,0.0
2002,672,102,13,700.0,0.0
2003,673,102,1,700.0,0.0
2004,673,101,13,150.0,0.0
2005,673,102,6,700.0,0.0
2006,674,102,13,700.0,0.0
2007,674,102,15,700.0,0.0
2008,674,101,10,150.0,0.0
2009,675,102,9,700.0,0.0
2010,676,106,3,150.0,0.0
2011,677,104,7,650.0,65.0
2012,677,101,4,150.0,15.0
2013,677,101,1,150.0,0.0
2014,677,106,12,150.0,0.0
2015,677,102,-1,700.0,0.0
2016,678,102,10,700.0,0.0
2017,678,102,11,700.0,0.0
2018,679,105,3,99.0,0.0
2019,679,104,9,650.0,0.0
2020,679,106,8,150.0,0.0
2021,680,105,13,99.0,0.0
2022,680,104,9,650.0,0.0
2023,680,101,14,150.0,0.0
2024,680,106,14,150.0,0.0
2025,680,105,10,99.0,0.0
2026,681,105,3,99.0,0.0
2027,681,104,14,650.0,0.0
2028,681,106,12,150.0,0.0
2029,681,102,13,700.0,0.0
2030,681,105,6,99.0,0.0
2031,682,101,14,150.0,0.0
2032,682,106,14,150.0,0.0
2033,683,104,7,650.0,0.0
2034,683,103,14,3000.0,0.0
2035,683,101,15,150.0,0.0
2036,683,102,12,700.0,0.0
2037,683,101,9,150.0,0.0
2038,684,105,13,99.0,0.0
2039,684,105,9,99.0,0.0
2040,684,101,8,150.0,0.0
2041,684,105,12,99.0,0.0
2042,684,101,13,150.0,0.0
2043,685,106,13,150.0,0.0
2044,685,101,12,150.0,0.0
2045,685,101,2,150.0,0.0
2046,685,104,13,650.0,65.0
2047,686,104,4,650.0,0.0
2048,686,103,7,3000.0,0.0
2049,686,102,8,700.0,0.0
2050,686,105,7,99.0,0.0
2051,686,104,11,650.0,0.0
2052,687,103,4,3000.0,0.0
2053,687,101,9,150.0,0.0
2054,687,103,10,3000.0,0.0
2055,687,105,1,99.0,0.0
2056,687,105,3,99.0,9.9
2057,688,104,14,650.0,0.0
2058,688,103,12,3000.0,0.0
2059,689,106,2,150.0,0.0
2060,689,103,3,3000.0,0.0
2061,690,101,8,150.0,0.0
2062,691,103,2,3000.0,0.0
2063,691,106,9,150.0,0.0
2064,691,101,5,150.0,0.0
2065,692,103,7,3000.0,0.0
2066,692,106,10,150.0,0.0
2067,692,102,12,700.0,0.0
2068,692,101,-1,150.0,0.0
2069,692,101,12,150.0,0.0
2070,693,102,7,700.0,0.0
2071,693,104,11,650.0,0.0
2072,693,103,13,3000.0,0.0
2073,693,102,8,700.0,0.0
2074,694,105,13,99.0,0.0
2075,694,101,9,150.0,0.0
2076,695,101,9,150.0,0.0
2077,696,101,4,150.0,0.0
2078,696,104,4,650.0,0.0
2079,696,103,6,3000.0,0.0
2080,696,106,2,150.0,0.0
2081,697,101,1,150.0,0.0
2082,697,103,2,3000.0,0.0
2083,698,103,7,3000.0,0.0
2084,698,101,1,150.0,0.0
2085,698,103,12,3000.0,0.0
2086,698,102,14,700.0,0.0
2087,699,101,11,150.0,0.0
2088,699,106,7,150.0,0.0
2089,699,101,6,150.0,0.0
2090,699,102,6,700.0,0.0
2091,699,105,8,99.0,0.0
2092,700,102,13,700.0,0.0
2093,700,102,10,700.0,0.0
2094,700,102,4,700.0,0.0
2095,701,101,14,150.0,0.0
2096,701,101,11,150.0,0.0
2097,702,103,11,3000.0,0.0
2098,702,105,5,99.0,0.0
2099,703,101,9,150.0,15.0
2100,703,106,9,150.0,0.0
2101,703,101,13,150.0,0.0
2102,704,106,14,150.0,0.0
2103,705,102,4,700.0,0.0
2104,705,102,9,700.0,0.0
2105,705,103,11,3000.0,0.0
2106,706,101,3,150.0,0.0
2107,707,104,12,650.0,0.0
2108,707,106,15,150.0,0.0
2109,707,106,4,150.0,0.0
2110,707,101,6,150.0,0.0
2111,707,102,11,700.0,0.0
2112,708,102,7,700.0,0.0
2113,708,101,6,150.0,0.0
2114,709,103,6,3000.0,0.0
2115,709,103,7,3000.0,0.0
2116,709,103,14,3000.0,0.0
2117,709,104,3,650.0,0.0
2118,709,103,10,3000.0,0.0
2119,710,102,1,700.0,0.0
2120,710,103,13,3000.0,0.0
2121,710,101,12,150.0,0.0
2122,710,102,11,700.0,0.0
2123,710,105,8,99.0,0.0
2124,711,101,3,150.0,0.0
2125,711,105,6,99.0,0.0
2126,711,105,3,99.0,0.0
2127,712,103,8,3000.0,0.0
2128,712,104,9,650.0,0.0
2129,712,106,1,150.0,0.0
2130,712,101,3,150.0,0.0
2131,712,105,11,99.0,0.0
2132,713,106,10,150.0,0.0
2133,713,102,11,700.0,0.0
2134,713,102,14,700.0,0.0
2135,714,102,11,700.0,0.0
2136,714,105,-1,99.0,0.0
2137,714,104,3,650.0,0.0
2138,714,103,5,3000.0,300.0
2139,714,106,4,150.0,0.0
2140,715,106,15,150.0,0.0
2141,715,106,13,150.0,0.0
2142,715,106,10,150.0,0.0
2143,716,103,14,3000.0,0.0
2144,716,101,5,150.0,0.0
2145,717,102,8,700.0,0.0
2146,717,104,5,650.0,0.0
2147,718,106,12,150.0,0.0
2148,719,104,10,650.0,0.0
2149,719,106,2,150.0,0.0
2150,719,106,6,150.0,15.0
2151,719,103,6,3000.0,0.0
2152,720,105,7,99.0,0.0
2153,720,105,7,99.0,0.0
2154,720,104,7,650.0,0.0
2155,721,104,15,650.0,0.0
2156,721,106,10,150.0,0.0
2157,721,103,3,3000.0,0.0
2158,722,103,5,3000.0,0.0
2159,722,106,15,150.0,0.0
2160,722,103,14,3000.0,0.0
2161,722,103,2,3000.0,0.0
2162,723,106,9,150.0,0.0
2163,723,105,2,99.0,0.0
2164,723,103,3,3000.0,0.0
2165,723,104,9,650.0,0.0
2166,724,103,11,3000.0,0.0
2167,724,106,3,150.0,0.0
2168,724,106,5,150.0,0.0
2169,725,102,3,700.0,0.0
2170,725,104,10,650.0,65.0
2171,725,105,10,99.0,0.0
2172,725,105,6,99.0,0.0
2173,725,105,2,99.0,0.0
2174,726,102,4,700.0,0.0
2175,726,102,13,700.0,0.0
2176,727,101,11,150.0,0.0
2177,728,104,10,650.0,0.0
2178,728,105,11,99.0,0.0
2179,728,106,6,150.0,0.0
2180,728,102,1,700.0,70.0
2181,729,102,10,700.0,0.0
2182,729,101,12,150.0,0.0
2183,730,101,7,150.0,0.0
2184,731,102,15,700.0,0.0
2185,731,105,15,99.0,0.0
2186,732,102,14,700.0,0.0
2187,732,104,3,650.0,0.0
2188,732,105,11,99.0,0.0
2189,732,106,9,150.0,0.0
2190,733,105,3,99.0,0.0
2191,733,103,4,3000.0,0.0
2192,734,102,7,700.0,0.0
2193,734,103,4,3000.0,0.0
2194,734,104,8,650.0,0.0
2195,735,105,7,99.0,0.0
2196,735,103,5,3000.0,0.0
2197,736,103,10,3000.0,0.0
2198,736,104,7,650.0,0.0
2199,737,104,8,650.0,0.0
2200,738,106,13,150.0,0.0
2201,738,104,8,650.0,0.0
2202,738,101,3,150.0,0.0
2203,738,103,11,3000.0,0.0
2204,738,102,6,700.0,0.0
2205,739,104,7,650.0,0.0
2206,739,105,4,99.0,0.0
2207,740,104,10,650.0,0.0
2208,740,101,12,150.0,0.0
2209,740,104,6,650.0,0.0
2210,741,106,4,150.0,0.0
2211,741,106,14,150.0,0.0
2212,742,103,5,3000.0,0.0
2213,742,102,11,700.0,0.0
2214,742,103,4,3000.0,0.0
2215,742,103,4,3000.0,0.0
2216,743,106,11,150.0,0.0
2217,743,106,4,150.0,0.0
2218,743,102,15,700.0,0.0
2219,744,104,15,650.0,0.0
2220,744,103,4,3000.0,0.0
2221,744,103,12,3000.0,0.0
2222,744,103,7,3000.0,0.0
2223,745,105,8,99.0,0.0
2224,745,102,15,700.0,0.0
2225,745,103,11,3000.0,0.0
2226,745,101,8,150.0,0.0
2227,745,101,7,150.0,0.0
2228,746,106,12,150.0,0.0
2229,747,106,4,150.0,0.0
2230,747,103,15,3000.0,300.0
2231,747,103,9,3000.0,0.0
2232,747,102,6,700.0,0.0
2233,748,103,11,3000.0,0.0
2234,749,104,7,650.0,0.0
2235,749,104,10,650.0,0.0
2236,749,104,14,650.0,0.0
2237,749,103,8,3000.0,0.0
2238,750,105,8,99.0,0.0
2239,750,101,13,150.0,0.0
2240,750,103,10,3000.0,0.0
2241,751,101,6,150.0,0.0
2242,751,104,15,650.0,0.0
2243,751,103,14,3000.0,0.0
2244,752,101,6,150.0,0.0
2245,752,106,9,150.0,0.0
2246,753,104,9,650.0,0.0
2247,753,104,8,650.0,0.0
2248,753,101,1,150.0,0.0
2249,753,104,1,650.0,0.0
2250,754,101,4,150.0,0.0
2251,754,105,4,99.0,0.0
2252,754,101,5,150.0,0.0
2253,755,101,3,150.0,15.0
2254,755,104,5,650.0,0.0
2255,755,102,12,700.0,0.0
2256,755,101,3,150.0,0.0
2257,756,102,3,700.0,0.0
2258,756,105,1,99.0,0.0
2259,756,104,1,650.0,65.0
2260,756,103,10,3000.0,0.0
2261,757,103,5,3000.0,0.0
2262,757,105,2,99.0,9.9
2263,757,103,5,3000.0,0.0
2264,757,106,2,150.0,0.0
2265,758,102,4,700.0,0.0
2266,759,101,12,150.0,0.0
2267,759,105,9,99.0,0.0
2268,759,104,3,650.0,0.0
2269,759,105,15,99.0,0.0
2270,759,101,4,150.0,0.0
2271,760,106,10,150.0,0.0
2272,760,101,9,150.0,0.0
2273,761,101,5,150.0,0.0
2274,761,106,3,150.0,0.0
2275,762,106,4,150.0,0.0
2276,762,104,14,650.0,0.0
2277,763,103,7,3000.0,0.0
2278,763,104,6,650.0,0.0
2279,764,101,7,150.0,0.0
2280,764,103,12,3000.0,0.0
2281,764,103,12,3000.0,0.0
2282,764,101,8,150.0,0.0
2283,765,101,6,150.0,0.0
2284,766,102,2,700.0,0.0
2285,766,103,9,3000.0,0.0
2286,767,106,7,150.0,0.0
2287,767,102,6,700.0,0.0
2288,767,104,7,650.0,65.0
2289,767,106,11,150.0,0.0
2290,768,102,4,700.0,0.0
2291,768,102,14,700.0,0.0
2292,768,102,2,700.0,0.0
2293,768,102,14,700.0,0.0
2294,768,102,9,700.0,0.0
2295,769,103,8,3000.0,0.0
2296,770,103,15,3000.0,0.0
2297,770,103,10,3000.0,0.0
2298,770,103,9,3000.0,0.0
2299,770,103,1,3000.0,0.0
2300,771,103,14,3000.0,0.0
2301,771,106,4,150.0,15.0
2302,771,105,4,99.0,0.0
2303,771,103,2,3000.0,0.0
2304,771,103,1,3000.0,0.0
2305,772,106,10,150.0,0.0
2306,772,103,13,3000.0,0.0
2307,772,104,7,650.0,0.0
2308,772,103,14,3000.0,0.0
2309,773,106,6,150.0,0.0
2310,773,102,15,700.0,0.0
2311,774,103,11,3000.0,0.0
2312,775,105,15,99.0,0.0
2313,776,101,15,150.0,0.0
2314,776,105,12,99.0,0.0
2315,776,102,15,700.0,0.0
2316,776,103,5,3000.0,0.0
2317,777,102,10,700.0,0.0
2318,777,104,9,650.0,0.0
2319,777,106,11,150.0,0.0
2320,778,104,8,650.0,0.0
2321,778,106,5,150.0,0.0
2322,778,101,11,150.0,0.0
2323,778,105,15,99.0,0.0
2324,779,105,6,99.0,0.0
2325,779,105,11,99.0,0.0
2326,779,106,3,150.0,0.0
2327,780,106,5,150.0,0.0
2328,781,102,6,700.0,0.0
2329,781,106,13,150.0,0.0
2330,781,103,6,3000.0,0.0
2331,781,102,4,700.0,0.0
2332,781,101,14,150.0,0.0
2333,782,103,5,3000.0,0.0
2334,782,103,3,3000.0,0.0
2335,782,106,6,150.0,0.0
2336,782,101,2,150.0,0.0
2337,782,106,9,150.0,0.0
2338,783,106,10,150.0,0.0
2339,783,102,11,700.0,0.0
2340,783,104,1,650.0,0.0
2341,783,102,8,700.0,0.0
2342,783,104,8,650.0,0.0
2343,784,105,3,99.0,0.0
2344,784,101,6,150.0,0.0
2345,784,102,1,700.0,0.0
2346,784,106,6,150.0,0.0
2347,784,106,10,150.0,0.0
2348,785,106,10,150.0,0.0
2349,785,106,13,150.0,0.0
2350,785,103,6,3000.0,0.0
2351,785,105,3,99.0,0.0
2352,785,103,4,3000.0,0.0
2353,786,106,9,150.0,0.0
2354,787,101,1,150.0,0.0
2355,788,103,15,3000.0,0.0
2356,789,106,6,150.0,0.0
2357,789,101,10,150.0,15.0
2358,789,105,14,99.0,0.0
2359,790,103,1,3000.0,0.0
2360,790,102,10,700.0,0.0
2361,791,106,3,150.0,0.0
2362,792,106,8,150.0,0.0
2363,792,101,9,150.0,0.0
2364,792,101,10,150.0,0.0
2365,792,103,5,3000.0,0.0
2366,793,105,14,99.0,0.0
2367,793,102,2,700.0,0.0
2368,793,104,5,650.0,0.0
2369,794,106,6,150.0,0.0
2370,794,104,14,650.0,0.0
2371,794,101,11,150.0,0.0
2372,794,103,5,3000.0,0.0
2373,795,104,8,650.0,0.0
2374,796,103,10,3000.0,0.0
2375,796,102,12,700.0,0.0
2376,797,103,4,3000.0,0.0
2377,797,104,13,650.0,0.0
2378,797,101,13,150.0,0.0
2379,798,101,3,150.0,0.0
2380,798,102,15,700.0,0.0
2381,799,103,3,3000.0,0.0
2382,799,102,15,700.0,0.0
2383,799,102,3,700.0,0.0
2384,799,104,3,650.0,0.0
2385,799,101,7,150.0,0.0
2386,800,103,7,3000.0,0.0
2387,800,104,14,650.0,65.0
2388,800,105,3,99.0,0.0
2389,800,102,10,700.0,0.0
