id_orden,id_cliente,id_empleado,id_sucursal,fecha_hora,subtotal,iva,total,metodo_pago,estatus
892,43,11,1,2026-09-18 08:59:59,3500.0,560.0,4060.0,Tarjeta de Débito,Cancelada
893,21,11,1,2026-09-18 12:36:59,41250.0,6600.0,47850.0,Efectivo,Pagada
894,8,3,1,2026-09-18 11:03:59,4000.0,640.0,4640.0,Tarjeta de Crédito,Pagada
895,29,9,1,2026-09-18 09:11:59,13496.0,2159.36,15655.36,Efectivo,Pendiente
896,38,15,2,2026-09-18 15:55:59,39846.0,6375.36,46221.36,Tarjeta de Débito,Pagada
897,7,17,2,2026-09-18 05:38:59,3315.0,530.4,3845.4,Efectivo,Pagada
898,21,11,1,2026-09-17 22:57:59,8493.0,1358.88,9851.88,Efectivo,Pagada
899,42,2,2,2026-09-18 09:24:59,5948.0,951.68,6899.68,Transferencia,Pendiente
900,41,2,2,2026-09-17 22:15:59,13185.0,2109.6,15294.6,Tarjeta de Crédito,Pagada
901,20,16,2,2026-09-18 05:01:59,12194.0,1951.04,14145.04,Tarjeta de Débito,Pagada
902,32,12,1,2026-09-18 04:45:59,19350.0,3096.0,22446.0,Tarjeta de Crédito,Pagada
903,13,11,1,2026-09-17 23:24:59,13565.0,2170.4,15735.4,Tarjeta de Débito,Pagada
904,36,13,2,2026-09-18 14:17:59,650.0,104.0,754.0,Tarjeta de Débito,Pagada
905,29,13,2,2026-09-17 22:41:59,8450.0,1352.0,9802.0,Transferencia,Pendiente
906,18,12,1,2026-09-18 02:09:59,43200.0,6912.0,50112.0,Efectivo,Pagada
907,31,12,1,2026-09-17 20:29:59,54478.0,8716.48,63194.48,Efectivo,Pagada
908,14,5,2,,18632.0,2981.12,21613.12,Transferencia,Pagada
909,48,3,1,2026-09-18 04:32:59,16498.0,2639.68,19137.68,Tarjeta de Débito,Pagada
910,46,9,1,2026-09-18 01:20:59,19950.0,3192.0,23142.0,Tarjeta de Débito,Pagada
911,11,11,1,2026-09-18 09:24:59,549.0,87.84,636.84,Transferencia,Pagada
912,17,11,1,2026-09-18 00:25:59,49750.0,7960.0,57710.0,Tarjeta de Débito,Pagada
913,44,17,2,2026-09-17 23:49:59,5897.0,943.52,6840.52,Transferencia,Pagada
914,11,16,2,2026-09-18 10:52:59,3500.0,560.0,4060.0,Transferencia,Pagada
915,6,16,2,2026-09-18 02:27:59,17496.0,2799.36,20295.36,Tarjeta de Crédito,Pagada
916,16,16,2,2026-09-17 19:33:59,9500.0,1520.0,11020.0,Transferencia,Pagada
917,40,15,2,2026-09-18 17:14:59,297.0,47.52,344.52,Efectivo,Pagada
918,8,11,1,2026-09-18 10:57:59,2985.0,477.6,3462.6,Tarjeta de Crédito,Pagada
919,9,3,1,2026-09-18 13:26:59,1350.0,216.0,1566.0,Transferencia,Pagada
920,10,11,1,2026-09-18 04:17:59,6500.0,1040.0,7540.0,Efectivo,Pagada
921,10,16,2,2026-09-18 16:23:59,3300.0,528.0,3828.0,Transferencia,Pagada
922,22,5,2,2026-09-17 19:45:59,6987.0,1117.92,8104.92,Efectivo,Pagada
923,5,9,1,2026-09-18 10:58:59,20480.0,3276.8,23756.8,Tarjeta de Crédito,Pagada
924,10,17,2,2026-09-17 17:25:59,11800.0,1888.0,13688.0,Tarjeta de Débito,Pagada
925,10,7,2,2026-09-17 19:00:59,13650.0,2184.0,15834.0,Tarjeta de Débito,Pagada
926,40,12,1,2026-09-18 01:09:59,30250.0,4840.0,35090.0,Transferencia,Pagada
927,14,7,2,2026-09-17 20:27:59,46841.0,7494.56,54335.56,Transferencia,Pagada
928,35,15,2,2026-09-18 14:13:59,2100.0,336.0,2436.0,Transferencia,Pagada
929,48,9,1,2026-09-18 16:20:59,2289.0,366.24,2655.24,Tarjeta de Débito,Pagada
930,31,9,1,2026-09-18 10:28:59,750.0,120.0,870.0,Tarjeta de Débito,Pagada
931,32,7,2,2026-09-18 16:48:59,2550.0,408.0,2958.0,Transferencia,Pendiente
932,13,13,2,2026-09-17 20:47:59,1300.0,208.0,1508.0,Transferencia,Pagada
933,40,15,2,2026-09-18 00:30:59,13200.0,2112.0,15312.0,Tarjeta de Crédito,Pagada
934,21,11,1,2026-09-18 11:34:59,16545.0,2647.2,19192.2,Tarjeta de Crédito,Pagada
935,19,3,1,2026-09-18 08:45:59,10500.0,1680.0,12180.0,Tarjeta de Débito,Pagada
936,46,12,1,2026-09-17 17:52:59,6990.0,1118.4,8108.4,Transferencia,Pagada
937,17,12,1,2026-09-18 01:31:59,5500.0,880.0,6380.0,Efectivo,Pagada
938,36,9,1,2026-09-18 16:32:59,4321.0,691.36,5012.36,Tarjeta de Crédito,Cancelada
939,47,3,1,2026-09-18 07:26:59,8085.0,1293.6,9378.6,Tarjeta de Débito,Pagada
940,16,18,2,2026-09-17 21:44:59,19250.0,3080.0,22330.0,Efectivo,Cancelada
941,37,11,1,2026-09-18 09:03:59,1350.0,216.0,1566.0,Tarjeta de Crédito,Pagada
942,9,12,1,2026-09-18 05:01:59,19950.0,3192.0,23142.0,Transferencia,Pagada
943,44,2,2,2026-09-18 13:39:59,3900.0,624.0,4524.0,Tarjeta de Crédito,Pagada
944,31,2,2,2026-09-18 06:23:59,4900.0,784.0,5684.0,Efectivo,Pagada
945,12,2,2,2026-09-18 05:15:59,11440.0,1830.4,13270.4,Efectivo,Pagada
946,19,18,2,2026-09-18 08:35:59,11950.0,1912.0,13862.0,Transferencia,Pagada
947,30,16,2,2026-09-18 10:36:59,2295.0,367.2,2662.2,Tarjeta de Crédito,Pagada
948,19,11,1,2026-09-18 06:12:59,15000.0,2400.0,17400.0,Efectivo,Pagada
949,31,12,1,2026-09-18 16:41:59,13437.0,2149.92,15586.92,Transferencia,Pagada
950,21,11,1,2026-09-18 08:51:59,3900.0,624.0,4524.0,Transferencia,Pagada
951,49,3,1,2026-09-17 22:23:59,3090.0,494.4,3584.4,Transferencia,Pagada
952,13,3,1,2026-09-18 11:34:59,19189.0,3070.24,22259.24,Tarjeta de Crédito,Pagada
953,48,11,1,2026-09-18 10:46:59,19800.0,3168.0,22968.0,Efectivo,Pagada
954,30,11,1,2026-09-18 07:10:59,1549.0,247.84,1796.84,Tarjeta de Crédito,Pagada
955,19,18,2,2026-09-17 22:49:59,2694.0,431.04,3125.04,Efectivo,Pagada
956,43,3,1,2026-09-18 05:57:59,3935.0,629.6,4564.6,Tarjeta de Crédito,Pagada
957,44,12,1,2026-09-18 05:44:59,46098.0,7375.68,53473.68,Efectivo,Pagada
958,44,18,2,2026-09-17 18:09:59,15194.0,2431.04,17625.04,Efectivo,Pagada
959,50,16,2,2026-09-17 22:16:59,7000.0,1120.0,8120.0,Tarjeta de Crédito,Pagada
960,31,13,2,2026-09-18 00:52:59,31287.0,5005.92,36292.92,Efectivo,Pagada
961,13,10,2,2026-09-18 04:57:59,3850.0,616.0,4466.0,Tarjeta de Débito,Pagada
962,34,17,2,2026-09-18 15:26:59,1500.0,240.0,1740.0,Efectivo,Cancelada
963,2,11,1,2026-09-17 22:36:59,48079.0,7692.64,55771.64,Efectivo,Pagada
964,19,5,2,2026-09-18 03:41:59,29950.0,4792.0,34742.0,Transferencia,Pagada
965,44,10,2,2026-09-17 21:29:59,10500.0,1680.0,12180.0,Tarjeta de Débito,Pagada
966,15,4,2,2026-09-17 22:28:59,34485.0,5517.6,40002.6,Transferencia,Pagada
967,11,17,2,2026-09-18 13:31:59,16291.0,2606.56,18897.56,Tarjeta de Crédito,Pagada
968,18,10,2,2026-09-17 22:53:59,21017.2,3362.75,24379.95,Efectivo,Pagada
969,32,9,1,2026-09-18 08:46:59,1200.0,192.0,1392.0,Transferencia,Pagada
970,38,12,1,2026-09-17 19:55:59,84843.0,13574.88,98417.88,Tarjeta de Crédito,Pagada
971,25,9,1,2026-09-18 09:53:59,13250.0,2120.0,15370.0,Efectivo,Pagada
972,3,17,2,2026-09-18 14:27:59,38000.0,6080.0,44080.0,Efectivo,Pendiente
973,6,9,1,2026-09-17 17:21:59,4800.0,768.0,5568.0,Transferencia,Pagada
974,41,11,1,2026-09-17 22:29:59,8485.0,1357.6,9842.6,Transferencia,Pagada
975,34,17,2,2026-09-18 15:27:59,1200.0,192.0,1392.0,Transferencia,Pagada
976,17,16,2,2026-09-17 23:37:59,8200.0,1312.0,9512.0,Tarjeta de Débito,Pagada
977,3,12,1,2026-09-18 08:29:59,4030.0,644.8,4674.8,Efectivo,Cancelada
978,42,15,2,2026-09-17 18:35:59,2300.0,368.0,2668.0,Transferencia,Pendiente
979,46,16,2,2026-09-18 10:25:59,7988.0,1278.08,9266.08,Tarjeta de Crédito,Pagada
980,16,2,2,2026-09-18 10:14:59,20885.0,3341.6,24226.6,Tarjeta de Crédito,Pagada
981,3,4,2,2026-09-18 13:38:59,11050.0,1768.0,12818.0,Efectivo,Pagada
982,2,11,1,2026-09-18 15:54:59,1386.0,221.76,1607.76,Transferencia,Pagada
983,28,12,1,2026-09-17 23:04:59,2800.0,448.0,3248.0,Tarjeta de Débito,Pagada
984,36,10,2,2026-09-18 01:27:59,2100.0,336.0,2436.0,Tarjeta de Débito,Pagada
985,4,4,2,2026-09-18 16:04:59,3089.1,494.26,3583.36,Tarjeta de Débito,Pagada
986,50,9,1,2026-09-18 00:14:59,16241.0,2598.56,18839.56,Transferencia,Pagada
987,27,3,1,2026-09-18 14:17:59,12300.0,1968.0,14268.0,Tarjeta de Crédito,Pagada
988,41,12,1,2026-09-17 18:18:59,3750.0,600.0,4350.0,Transferencia,Pagada
989,1,2,2,2026-09-18 01:19:59,18100.0,2896.0,20996.0,Transferencia,Pagada
990,47,12,1,2026-09-17 19:48:59,990.0,158.4,1148.4,Efectivo,Pagada
991,35,11,1,2026-09-18 17:07:59,2940.0,470.4,3410.4,Efectivo,Pagada
992,47,12,1,2026-09-18 09:14:59,11940.0,1910.4,13850.4,Transferencia,Pagada
993,21,17,2,2026-09-18 05:39:59,20300.0,3248.0,23548.0,Transferencia,Pagada
994,6,7,2,2026-09-18 01:30:59,61050.0,9768.0,70818.0,Tarjeta de Crédito,Pagada
995,31,10,2,2026-09-17 23:56:59,1650.0,264.0,1914.0,Tarjeta de Débito,Pagada
996,22,11,1,2026-09-18 00:46:59,14341.0,2294.56,16635.56,Tarjeta de Crédito,Pagada
997,25,2,2,2026-09-18 09:57:59,8783.1,1405.3,10188.4,Transferencia,Pagada
998,11,7,2,2026-09-18 09:01:59,8600.0,1376.0,9976.0,Transferencia,Pendiente
999,33,9,1,2026-09-18 12:40:59,17249.0,2759.84,20008.84,Tarjeta de Crédito,Pagada
1000,33,3,1,2026-09-18 00:46:59,1950.0,312.0,2262.0,Tarjeta de Débito,Pagada
