id_detalle,id_orden,id_producto,cantidad,precio_unitario_aplicado,descuento
2603,876,103,12,3000.0,0.0
2604,876,104,14,650.0,0.0
2605,877,101,7,150.0,0.0
2606,877,106,4,150.0,0.0
2607,878,102,13,700.0,0.0
2608,878,103,13,3000.0,0.0
2609,878,105,8,99.0,0.0
2610,878,105,10,99.0,0.0
2611,878,102,13,700.0,70.0
2612,879,105,7,99.0,0.0
2613,880,106,7,150.0,0.0
2614,880,101,15,150.0,0.0
2615,881,106,9,150.0,0.0
2616,881,103,14,3000.0,0.0
2617,881,103,4,3000.0,0.0
2618,882,104,13,650.0,0.0
2619,882,105,9,99.0,9.9
2620,883,103,15,3000.0,0.0
2621,883,102,11,700.0,0.0
2622,884,106,2,150.0,0.0
2623,884,103,3,3000.0,0.0
2624,884,105,13,99.0,0.0
2625,884,103,4,3000.0,0.0
2626,885,105,3,99.0,0.0
2627,885,102,-1,700.0,0.0
2628,886,103,15,3000.0,0.0
2629,887,106,10,150.0,0.0
2630,887,101,1,150.0,0.0
2631,887,103,14,3000.0,0.0
2632,887,104,13,650.0,0.0
2633,887,104,15,650.0,0.0
2634,888,101,6,150.0,0.0
2635,888,102,8,700.0,70.0
2636,889,105,1,99.0,0.0
2637,889,105,14,99.0,0.0
2638,890,102,2,700.0,0.0
2639,891,102,12,700.0,0.0
2640,891,105,4,99.0,0.0
2641,891,104,13,650.0,0.0
2642,891,103,10,3000.0,0.0
2643,892,102,5,700.0,0.0
2644,893,103,11,3000.0,0.0
2645,893,101,15,150.0,0.0
2646,893,103,2,3000.0,0.0
2647,894,102,4,700.0,0.0
2648,894,101,8,150.0,0.0
2649,895,105,4,99.0,0.0
2650,895,102,5,700.0,0.0
2651,895,102,3,700.0,0.0
2652,895,103,2,3000.0,0.0
2653,895,106,10,150.0,0.0
2654,896,103,13,3000.0,0.0
2655,896,101,3,150.0,0.0
2656,896,105,4,99.0,0.0
2657,897,105,8,99.0,0.0
2658,897,102,1,700.0,70.0
2659,897,105,7,99.0,0.0
2660,897,101,8,150.0,0.0
2661,898,105,7,99.0,0.0
2662,898,104,12,650.0,0.0
2663,899,105,2,99.0,0.0
2664,899,106,8,150.0,0.0
2665,899,104,7,650.0,0.0
2666,900,106,8,150.0,15.0
2667,900,102,6,700.0,0.0
2668,900,104,12,650.0,0.0
2669,901,103,2,3000.0,0.0
2670,901,105,6,99.0,0.0
2671,901,102,8,700.0,0.0
2672,902,104,9,650.0,0.0
2673,902,104,6,650.0,0.0
2674,902,101,12,150.0,0.0
2675,902,104,12,650.0,0.0
2676,903,105,8,99.0,0.0
2677,903,106,11,150.0,0.0
2678,903,102,5,700.0,0.0
2679,903,105,12,99.0,0.0
2680,903,104,10,650.0,65.0
2681,904,104,1,650.0,0.0
2682,905,104,13,650.0,0.0
2683,906,103,14,3000.0,0.0
2684,906,101,-1,150.0,0.0
2685,906,101,1,150.0,0.0
2686,906,106,7,150.0,0.0
2687,907,101,11,150.0,0.0
2688,907,103,15,3000.0,0.0
2689,907,105,2,99.0,0.0
2690,907,102,10,700.0,0.0
2691,907,102,1,700.0,70.0
2692,908,101,3,150.0,0.0
2693,908,105,14,99.0,0.0
2694,908,102,2,700.0,0.0
2695,908,103,5,3000.0,0.0
2696,908,105,4,99.0,0.0
2697,909,102,14,700.0,0.0
2698,909,104,10,650.0,0.0
2699,909,105,2,99.0,0.0
2700,910,103,6,3000.0,0.0
2701,910,106,13,150.0,0.0
2702,911,106,3,150.0,0.0
2703,911,105,1,99.0,0.0
2704,912,101,10,150.0,0.0
2705,912,104,5,650.0,0.0
2706,912,103,15,3000.0,0.0
2707,913,105,3,99.0,0.0
2708,913,102,8,700.0,0.0
2709,914,102,5,700.0,0.0
2710,915,105,4,99.0,0.0
2711,915,106,11,150.0,0.0
2712,915,103,4,3000.0,0.0
2713,915,101,11,150.0,0.0
2714,915,101,12,150.0,0.0
2715,916,102,11,700.0,0.0
2716,916,101,12,150.0,0.0
2717,917,105,3,99.0,0.0
2718,918,101,13,150.0,0.0
2719,918,101,7,150.0,15.0
2720,919,106,9,150.0,0.0
2721,920,104,10,650.0,0.0
2722,921,101,8,150.0,0.0
2723,921,102,3,700.0,0.0
2724,922,102,2,700.0,0.0
2725,922,106,15,150.0,0.0
2726,922,102,1,700.0,0.0
2727,922,105,13,99.0,0.0
2728,922,101,9,150.0,0.0
2729,923,106,14,150.0,0.0
2730,923,104,9,650.0,0.0
2731,923,102,5,700.0,70.0
2732,923,104,14,650.0,0.0
2733,924,102,4,700.0,0.0
2734,924,103,3,3000.0,0.0
2735,925,103,4,3000.0,0.0
2736,925,101,3,150.0,0.0
2737,925,101,8,150.0,0.0
2738,926,104,15,650.0,0.0
2739,926,102,14,700.0,0.0
2740,926,104,14,650.0,0.0
2741,926,101,2,150.0,0.0
2742,926,104,2,650.0,0.0
2743,927,102,9,700.0,0.0
2744,927,101,7,150.0,0.0
2745,927,105,9,99.0,0.0
2746,927,103,12,3000.0,0.0
2747,927,104,4,650.0,0.0
2748,928,101,14,150.0,0.0
2749,929,101,8,150.0,0.0
2750,929,105,11,99.0,0.0
2751,930,101,5,150.0,0.0
2752,931,101,14,150.0,0.0
2753,931,101,3,150.0,0.0
2754,932,104,2,650.0,0.0
2755,933,106,7,150.0,0.0
2756,933,104,12,650.0,0.0
2757,933,106,14,150.0,0.0
2758,933,106,15,150.0,0.0
2759,934,105,5,99.0,0.0
2760,934,101,7,150.0,0.0
2761,934,103,5,3000.0,0.0
2762,935,102,15,700.0,0.0
2763,936,105,10,99.0,0.0
2764,936,103,2,3000.0,0.0
2765,937,104,8,650.0,0.0
2766,937,106,2,150.0,0.0
2767,938,105,9,99.0,0.0
2768,938,102,5,700.0,70.0
2769,939,105,8,99.0,0.0
2770,939,105,3,99.0,0.0
2771,939,105,4,99.0,0.0
2772,939,104,9,650.0,0.0
2773,939,106,5,150.0,0.0
2774,940,106,3,150.0,0.0
2775,940,104,14,650.0,0.0
2776,940,102,9,700.0,0.0
2777,940,102,3,700.0,0.0
2778,940,104,2,650.0,0.0
2779,941,106,9,150.0,0.0
2780,942,101,3,150.0,0.0
2781,942,103,3,3000.0,0.0
2782,942,102,15,700.0,0.0
2783,943,104,6,650.0,0.0
2784,944,102,7,700.0,0.0
2785,945,106,9,150.0,0.0
2786,945,105,6,99.0,0.0
2787,945,102,13,700.0,0.0
2788,945,105,4,99.0,0.0
2789,946,101,4,150.0,0.0
2790,946,102,5,700.0,0.0
2791,946,106,15,150.0,0.0
2792,946,102,8,700.0,0.0
2793,947,105,5,99.0,0.0
2794,947,101,5,150.0,0.0
2795,947,101,7,150.0,0.0
2796,948,103,5,3000.0,0.0
2797,949,101,12,150.0,0.0
2798,949,106,5,150.0,0.0
2799,949,103,3,3000.0,0.0
2800,949,105,13,99.0,0.0
2801,949,101,4,150.0,0.0
2802,950,101,5,150.0,0.0
2803,950,106,9,150.0,0.0
2804,950,101,12,150.0,0.0
2805,951,105,10,99.0,0.0
2806,951,106,14,150.0,0.0
2807,952,102,6,700.0,0.0
2808,952,103,3,3000.0,300.0
2809,952,104,8,650.0,0.0
2810,952,105,11,99.0,0.0
2811,953,103,4,3000.0,0.0
2812,953,104,12,650.0,0.0
2813,954,102,1,700.0,0.0
2814,954,106,4,150.0,0.0
2815,954,105,1,99.0,0.0
2816,954,106,1,150.0,0.0
2817,955,101,14,150.0,0.0
2818,955,105,4,99.0,0.0
2819,955,105,2,99.0,0.0
2820,956,106,9,150.0,15.0
2821,956,104,4,650.0,0.0
2822,957,105,2,99.0,0.0
2823,957,102,9,700.0,0.0
2824,957,106,13,150.0,0.0
2825,957,106,11,150.0,0.0
2826,957,103,12,3000.0,0.0
2827,958,106,13,150.0,0.0
2828,958,102,14,700.0,0.0
2829,958,105,6,99.0,0.0
2830,958,101,13,150.0,0.0
2831,958,106,6,150.0,0.0
2832,959,102,10,700.0,0.0
2833,960,105,2,99.0,0.0
2834,960,105,11,99.0,0.0
2835,960,103,10,3000.0,0.0
2836,961,101,15,150.0,0.0
2837,961,101,2,150.0,0.0
2838,961,102,1,700.0,0.0
2839,961,106,4,150.0,0.0
2840,962,106,4,150.0,0.0
2841,962,101,6,150.0,0.0
2842,963,105,12,99.0,0.0
2843,963,103,13,3000.0,0.0
2844,963,102,10,700.0,0.0
2845,963,105,9,99.0,0.0
2846,964,102,13,700.0,0.0
2847,964,102,15,700.0,0.0
2848,964,101,2,150.0,0.0
2849,964,102,12,700.0,0.0
2850,964,101,11,150.0,0.0
2851,965,102,15,700.0,0.0
2852,966,103,11,3000.0,0.0
2853,966,105,15,99.0,0.0
2854,967,105,9,99.0,0.0
2855,967,101,7,150.0,0.0
2856,967,104,4,650.0,0.0
2857,967,106,13,150.0,0.0
2858,967,102,14,700.0,0.0
2859,968,105,8,99.0,9.9
2860,968,105,5,99.0,9.9
2861,968,102,11,700.0,0.0
2862,968,102,14,700.0,0.0
2863,968,106,15,150.0,0.0
2864,969,106,8,150.0,0.0
2865,970,101,9,150.0,0.0
2866,970,105,7,99.0,0.0
2867,970,104,12,650.0,0.0
2868,970,103,15,3000.0,0.0
2869,970,103,10,3000.0,0.0
2870,971,103,-1,3000.0,0.0
2871,971,104,11,650.0,0.0
2872,971,101,2,150.0,0.0
2873,971,101,4,150.0,0.0
2874,971,104,8,650.0,0.0
2875,972,103,10,3000.0,300.0
2876,972,101,10,150.0,0.0
2877,972,106,4,150.0,0.0
2878,972,101,11,150.0,0.0
2879,972,104,7,650.0,0.0
2880,973,101,9,150.0,0.0
2881,973,101,12,150.0,0.0
2882,973,106,4,150.0,0.0
2883,973,106,7,150.0,0.0
2884,974,105,15,99.0,0.0
2885,974,102,10,700.0,0.0
2886,975,106,8,150.0,0.0
2887,976,106,14,150.0,0.0
2888,976,101,15,150.0,0.0
2889,976,104,5,650.0,0.0
2890,976,101,4,150.0,0.0
2891,977,101,5,150.0,0.0
2892,977,101,1,150.0,0.0
2893,977,102,2,700.0,70.0
2894,977,106,12,150.0,0.0
2895,978,106,11,150.0,0.0
2896,978,104,1,650.0,0.0
2897,979,106,3,150.0,0.0
2898,979,101,12,150.0,0.0
2899,979,104,7,650.0,0.0
2900,979,105,12,99.0,0.0
2901,980,102,12,700.0,0.0
2902,980,104,15,650.0,65.0
2903,980,102,4,700.0,0.0
2904,981,104,10,650.0,0.0
2905,981,104,7,650.0,0.0
2906,982,105,14,99.0,0.0
2907,983,102,4,700.0,0.0
2908,984,106,14,150.0,0.0
2909,985,103,1,3000.0,0.0
2910,985,105,1,99.0,9.9
2911,986,105,9,99.0,0.0
2912,986,102,8,700.0,0.0
2913,986,104,15,650.0,0.0
2914,987,102,7,700.0,0.0
2915,987,102,7,700.0,0.0
2916,987,104,2,650.0,0.0
2917,987,106,8,150.0,0.0
2918,988,106,11,150.0,0.0
2919,988,102,3,700.0,0.0
2920,989,103,3,3000.0,0.0
2921,989,104,14,650.0,0.0
2922,990,105,10,99.0,0.0
2923,991,106,4,150.0,0.0
2924,991,101,9,150.0,0.0
2925,991,105,3,99.0,0.0
2926,991,105,7,99.0,0.0
2927,992,104,15,650.0,0.0
2928,992,105,10,99.0,0.0
2929,992,101,8,150.0,0.0
2930,993,104,14,650.0,0.0
2931,993,106,14,150.0,0.0
2932,993,102,13,700.0,0.0
2933,994,103,14,3000.0,0.0
2934,994,102,10,700.0,0.0
2935,994,104,11,650.0,0.0
2936,994,102,7,700.0,0.0
2937,995,101,11,150.0,0.0
2938,996,102,13,700.0,0.0
2939,996,106,14,150.0,0.0
2940,996,101,14,150.0,0.0
2941,996,105,9,99.0,0.0
2942,996,101,1,150.0,0.0
2943,997,106,2,150.0,0.0
2944,997,105,7,99.0,9.9
2945,997,104,12,650.0,0.0
2946,998,106,1,150.0,0.0
2947,998,104,13,650.0,0.0
2948,999,104,8,650.0,0.0
2949,999,102,13,700.0,0.0
2950,999,101,5,150.0,0.0
2951,999,105,1,99.0,0.0
2952,999,106,14,150.0,0.0
2953,1000,104,3,650.0,0.0
