id_orden,id_cliente,id_empleado,id_sucursal,fecha_hora,subtotal,iva,total,metodo_pago,estatus
422,23,3,1,2026-09-18 10:54:44,9100.0,1456.0,10556.0,Tarjeta de Crédito,Pagada
423,14,12,1,2026-09-18 15:02:44,3250.0,520.0,3770.0,Tarjeta de Débito,Pagada
424,29,16,2,2026-09-18 07:43:44,1443.0,230.88,1673.88,Transferencia,Pagada
425,35,9,1,2026-09-17 22:08:44,26286.0,4205.76,30491.76,Tarjeta de Crédito,Pagada
426,30,12,1,2026-09-18 00:55:44,25950.0,4152.0,30102.0,Tarjeta de Débito,Pagada
427,41,12,1,2026-09-17 18:01:44,2541.0,406.56,2947.56,Efectivo,Pagada
428,30,18,2,2026-09-17 17:52:44,584.1,93.46,677.56,Efectivo,Pendiente
429,11,2,2,2026-09-18 05:13:44,11861.0,1897.76,13758.76,Tarjeta de Débito,Pagada
430,22,3,1,2026-09-18 00:09:44,15943.0,2550.88,18493.88,Efectivo,Pagada
431,14,12,1,2026-09-18 01:20:44,21728.0,3476.48,25204.48,Transferencia,Pagada
432,31,5,2,2026-09-18 00:22:44,2800.0,448.0,3248.0,Tarjeta de Débito,Pagada
433,1,12,1,2026-09-18 05:23:44,40638.0,6502.08,47140.08,Tarjeta de Débito,Pagada
434,49,18,2,2026-09-18 13:42:44,4791.0,766.56,5557.56,Transferencia,Pagada
435,49,11,1,2026-09-18 05:00:44,3000.0,480.0,3480.0,Transferencia,Pagada
436,48,9,1,2026-09-18 07:24:44,33750.0,5400.0,39150.0,Tarjeta de Crédito,Pagada
437,35,12,1,2026-09-18 16:18:44,11022.0,1763.52,12785.52,Efectivo,Pagada
438,44,15,2,2026-09-18 14:11:44,14236.0,2277.76,16513.76,Transferencia,Pagada
439,35,11,1,2026-09-18 10:05:44,3100.0,496.0,3596.0,Tarjeta de Débito,Pagada
440,6,4,2,2026-09-17 20:59:44,22150.0,3544.0,25694.0,Tarjeta de Crédito,Pagada
441,14,3,1,2026-09-17 20:38:44,12500.0,2000.0,14500.0,Tarjeta de Débito,Pendiente
442,31,16,2,2026-09-18 10:17:44,35892.0,5742.72,41634.72,Tarjeta de Crédito,Pagada
443,40,5,2,2026-09-17 22:39:44,8778.0,1404.48,10182.48,Tarjeta de Crédito,Pagada
444,20,11,1,2026-09-18 09:26:44,3186.1,509.78,3695.88,Transferencia,Pagada
445,45,2,2,2026-09-17 23:46:44,8246.0,1319.36,9565.36,Efectivo,Pagada
446,23,12,1,2026-09-18 07:32:44,10190.0,1630.4,11820.4,Tarjeta de Crédito,Pagada
447,1,4,2,2026-09-18 10:23:44,7800.0,1248.0,9048.0,Tarjeta de Débito,Pagada
448,8,11,1,2026-09-18 07:42:44,19373.0,3099.68,22472.68,Efectivo,Pagada
449,41,12,1,2026-09-17 19:12:44,14700.0,2352.0,17052.0,Tarjeta de Débito,Pagada
450,3,13,2,2026-09-18 14:33:44,19188.0,3070.08,22258.08,Efectivo,Pagada
451,23,2,2,2026-09-18 08:06:44,22000.0,3520.0,25520.0,Tarjeta de Débito,Pagada
452,32,10,2,2026-09-17 23:29:44,750.0,120.0,870.0,Transferencia,Pagada
453,31,9,1,2026-09-18 03:01:44,44900.0,7184.0,52084.0,Tarjeta de Crédito,Pagada
454,36,3,1,2026-09-18 16:29:44,19440.0,3110.4,22550.4,Transferencia,Pendiente
455,27,11,1,2026-09-18 16:00:44,11100.0,1776.0,12876.0,Tarjeta de Débito,Pagada
456,9,17,2,2026-09-18 00:25:44,45800.0,7328.0,53128.0,Tarjeta de Débito,Pagada
457,14,17,2,2026-09-17 21:18:44,11500.0,1840.0,13340.0,Efectivo,Pagada
458,31,7,2,2026-09-18 05:06:44,5200.0,832.0,6032.0,Efectivo,Cancelada
459,11,3,1,2026-09-18 05:12:44,9430.1,1508.82,10938.92,Transferencia,Pagada
460,6,2,2,2026-09-18 05:12:44,43380.0,6940.8,50320.8,Efectivo,Pagada
461,46,4,2,2026-09-18 03:35:44,11600.0,1856.0,13456.0,Efectivo,Pagada
462,29,12,1,2026-09-18 07:02:44,1200.0,192.0,1392.0,Tarjeta de Crédito,Pagada
463,50,10,2,2026-09-18 03:03:44,792.0,126.72,918.72,Transferencia,Pagada
464,43,7,2,2026-09-18 07:02:44,58599.0,9375.84,67974.84,Transferencia,Pagada
465,40,12,1,2026-09-17 22:36:44,3237.0,517.92,3754.92,Tarjeta de Débito,Pagada
466,17,12,1,2026-09-18 15:05:44,10293.0,1646.88,11939.88,Tarjeta de Crédito,Pagada
467,22,7,2,2026-09-18 00:29:44,1950.0,312.0,2262.0,Tarjeta de Crédito,Pagada
468,49,11,1,2026-09-18 06:27:44,10650.0,1704.0,12354.0,Efectivo,Pagada
469,43,11,1,2026-09-17 19:47:44,8100.0,1296.0,9396.0,Tarjeta de Débito,Pendiente
470,16,4,2,2026-09-17 22:55:44,3250.0,520.0,3770.0,Transferencia,Pagada
471,31,18,2,2026-09-18 12:33:44,51496.0,8239.36,59735.36,Efectivo,Pagada
472,15,12,1,2026-09-18 02:02:44,48950.0,7832.0,56782.0,Efectivo,Pagada
473,37,12,1,,18600.0,2976.0,21576.0,Tarjeta de Débito,Pagada
474,26,16,2,2026-09-18 07:39:44,64400.0,10304.0,74704.0,Efectivo,Pagada
475,19,2,2,2026-09-18 11:58:44,19788.0,3166.08,22954.08,Efectivo,Pendiente
476,25,3,1,2026-09-18 09:11:44,13935.0,2229.6,16164.6,Efectivo,Pagada
477,24,9,1,2026-09-18 01:51:44,16450.0,2632.0,19082.0,Tarjeta de Crédito,Pagada
478,24,2,2,2026-09-18 11:25:44,13450.0,2152.0,15602.0,Tarjeta de Débito,Pagada
479,15,11,1,2026-09-18 11:02:44,4981.0,796.96,5777.96,Efectivo,Pagada
480,14,10,2,2026-09-18 10:53:44,66850.0,10696.0,77546.0,Transferencia,Pagada
481,45,3,1,2026-09-18 02:08:44,12000.0,1920.0,13920.0,Tarjeta de Crédito,Pagada
482,15,11,1,2026-09-17 21:11:44,64300.0,10288.0,74588.0,Tarjeta de Débito,Pendiente
483,20,7,2,2026-09-18 08:18:44,29949.0,4791.84,34740.84,Tarjeta de Débito,Pagada
484,7,9,1,2026-09-18 11:04:44,792.0,126.72,918.72,Efectivo,Pagada
485,42,9,1,2026-09-17 22:00:44,1680.0,268.8,1948.8,Efectivo,Pagada
486,1,2,2,2026-09-18 16:05:44,6350.0,1016.0,7366.0,Tarjeta de Débito,Pagada
487,28,12,1,2026-09-18 07:48:44,600.0,96.0,696.0,Tarjeta de Crédito,Cancelada
488,36,3,1,2026-09-17 20:27:44,45189.0,7230.24,52419.24,Tarjeta de Crédito,Pendiente
489,26,12,1,2026-09-18 07:24:44,7828.0,1252.48,9080.48,Tarjeta de Débito,Pagada
490,26,4,2,2026-09-17 18:27:44,16950.0,2712.0,19662.0,Transferencia,Pagada
491,37,10,2,2026-09-18 04:49:44,300.0,48.0,348.0,Tarjeta de Crédito,Cancelada
492,6,17,2,2026-09-18 14:16:44,70287.0,11245.92,81532.92,Tarjeta de Débito,Pagada
493,27,4,2,2026-09-18 16:07:44,18550.0,2968.0,21518.0,Tarjeta de Débito,Pendiente
494,14,7,2,2026-09-17 17:46:44,21000.0,3360.0,24360.0,Transferencia,Pagada
495,1,13,2,2026-09-18 14:19:44,24250.0,3880.0,28130.0,Transferencia,Pagada
496,5,2,2,2026-09-18 16:49:44,5850.0,936.0,6786.0,Tarjeta de Crédito,Pagada
497,7,15,2,2026-09-17 22:16:44,9150.0,1464.0,10614.0,Tarjeta de Débito,Pagada
498,26,9,1,2026-09-17 19:28:44,12400.0,1984.0,14384.0,Efectivo,Pagada
499,45,15,2,2026-09-17 23:19:44,8791.0,1406.56,10197.56,Tarjeta de Crédito,Pagada
500,23,13,2,2026-09-18 11:57:44,25450.0,4072.0,29522.0,Efectivo,Pagada
501,33,3,1,2026-09-17 22:01:44,600.0,96.0,696.0,Tarjeta de Débito,Pagada
502,33,9,1,2026-09-17 23:05:44,13200.0,2112.0,15312.0,Tarjeta de Crédito,Pendiente
503,26,2,2,2026-09-18 14:35:44,5850.0,936.0,6786.0,Transferencia,Pagada
504,43,15,2,2026-09-17 17:22:44,450.0,72.0,522.0,Tarjeta de Débito,Pagada
505,12,9,1,2026-09-18 04:33:44,6600.0,1056.0,7656.0,Efectivo,Pagada
506,24,3,1,2026-09-18 13:18:44,35250.0,5640.0,40890.0,Tarjeta de Crédito,Pagada
507,13,9,1,2026-09-18 00:43:44,7650.0,1224.0,8874.0,Efectivo,Pagada
508,11,12,1,2026-09-18 02:41:44,2250.0,360.0,2610.0,Tarjeta de Débito,Pagada
509,21,5,2,2026-09-17 23:42:44,12150.0,1944.0,14094.0,Tarjeta de Crédito,Pagada
510,8,9,1,2026-09-18 08:51:44,495.0,79.2,574.2,Tarjeta de Débito,Pagada
511,18,18,2,2026-09-18 12:21:44,59435.0,9509.6,68944.6,Transferencia,Pagada
512,25,11,1,2026-09-18 08:32:44,18874.0,3019.84,21893.84,Tarjeta de Crédito,Pagada
513,44,11,1,2026-09-18 08:13:44,300.0,48.0,348.0,Transferencia,Pagada
514,30,17,2,2026-09-17 17:40:44,25100.0,4016.0,29116.0,Transferencia,Pagada
515,26,12,1,2026-09-18 06:28:44,3888.0,622.08,4510.08,Transferencia,Pagada
516,31,9,1,2026-09-18 12:31:44,1650.0,264.0,1914.0,Tarjeta de Débito,Pagada
517,12,9,1,2026-09-18 02:09:44,3500.0,560.0,4060.0,Transferencia,Pagada
518,33,10,2,2026-09-18 00:11:44,36450.0,5832.0,42282.0,Tarjeta de Débito,Pagada
519,9,12,1,2026-09-18 08:12:44,3491.0,558.56,4049.56,Tarjeta de Crédito,Pagada
520,35,10,2,2026-09-18 15:50:44,2100.0,336.0,2436.0,Transferencia,Pagada
521,45,3,1,2026-09-17 19:25:44,14272.0,2283.52,16555.52,Transferencia,Pagada
522,15,5,2,2026-09-18 17:01:44,2950.0,472.0,3422.0,Transferencia,Pagada
523,14,17,2,2026-09-18 14:38:44,8500.0,1360.0,9860.0,Tarjeta de Débito,Pagada
524,36,3,1,2026-09-17 22:23:44,2700.0,432.0,3132.0,Tarjeta de Crédito,Pagada
525,36,16,2,2026-09-17 23:19:44,27400.0,4384.0,31784.0,Efectivo,Pagada
526,20,2,2,2026-09-18 12:13:44,1950.0,312.0,2262.0,Efectivo,Pendiente
527,47,11,1,2026-09-18 15:15:44,2088.0,334.08,2422.08,Transferencia,Pagada
528,41,3,1,2026-09-17 21:11:44,1050.0,168.0,1218.0,Transferencia,Cancelada
529,25,11,1,2026-09-18 14:57:44,5385.0,861.6,6246.6,Transferencia,Pagada
530,45,9,1,2026-09-18 01:09:44,36000.0,5760.0,41760.0,Transferencia,Pagada
531,43,2,2,2026-09-18 14:27:44,25800.0,4128.0,29928.0,Tarjeta de Débito,Pagada
532,32,17,2,2026-09-17 19:11:44,37650.0,6024.0,43674.0,Transferencia,Pagada
533,38,2,2,2026-09-18 02:03:44,15036.0,2405.76,17441.76,Efectivo,Pagada
534,36,4,2,2026-09-17 19:40:44,885.0,141.6,1026.6,Efectivo,Pagada
535,33,16,2,2026-09-18 05:26:44,33000.0,5280.0,38280.0,Tarjeta de Débito,Pagada
536,38,7,2,2026-09-18 05:23:44,17270.0,2763.2,20033.2,Tarjeta de Débito,Cancelada
537,9,7,2,2026-09-18 17:11:44,45734.0,7317.44,53051.44,Efectivo,Pendiente
538,29,17,2,2026-09-17 23:02:44,26250.0,4200.0,30450.0,Efectivo,Pagada
539,6,7,2,2026-09-18 16:07:44,6500.0,1040.0,7540.0,Transferencia,Pagada
540,8,13,2,2026-09-17 17:51:44,59150.0,9464.0,68614.0,Tarjeta de Débito,Pagada
541,9,18,2,2026-09-18 11:28:44,8690.0,1390.4,10080.4,Transferencia,Pagada
542,1,11,1,2026-09-18 02:49:44,48594.0,7775.04,56369.04,Tarjeta de Crédito,Pagada
543,24,15,2,2026-09-17 20:51:44,40350.0,6456.0,46806.0,Tarjeta de Crédito,Pagada
544,2,3,1,2026-09-18 13:21:44,26700.0,4272.0,30972.0,Transferencia,Pagada
545,8,18,2,2026-09-18 03:02:44,198.0,31.68,229.68,Efectivo,Pagada
546,6,12,1,2026-09-18 11:43:44,7250.0,1160.0,8410.0,Tarjeta de Débito,Pagada
547,7,13,2,2026-09-18 05:51:44,45000.0,7200.0,52200.0,Tarjeta de Crédito,Pagada
548,45,3,1,2026-09-17 22:01:44,4650.0,744.0,5394.0,Transferencia,Pagada
549,43,13,2,2026-09-17 20:51:44,5200.0,832.0,6032.0,Tarjeta de Crédito,Pagada
550,22,15,2,2026-09-18 17:14:44,3900.0,624.0,4524.0,Tarjeta de Crédito,Pagada
551,1,11,1,2026-09-18 11:18:44,85136.1,13621.78,98757.88,Tarjeta de Crédito,Pagada
552,16,3,1,2026-09-18 09:59:44,24450.0,3912.0,28362.0,Tarjeta de Débito,Pagada
553,50,7,2,2026-09-18 06:15:44,19176.0,3068.16,22244.16,Transferencia,Pagada
554,16,11,1,2026-09-18 10:31:44,31700.0,5072.0,36772.0,Tarjeta de Débito,Pagada
555,33,13,2,2026-09-18 14:37:44,70600.0,11296.0,81896.0,Transferencia,Pagada
556,1,3,1,2026-09-18 15:20:44,55228.0,8836.48,64064.48,Transferencia,Pagada
557,35,9,1,2026-09-17 19:40:44,5800.0,928.0,6728.0,Transferencia,Pagada
558,35,11,1,2026-09-18 01:40:44,2550.0,408.0,2958.0,Transferencia,Pagada
559,37,9,1,2026-09-17 23:28:44,5162.0,825.92,5987.92,Efectivo,Pendiente
560,32,17,2,2026-09-17 19:00:44,40950.0,6552.0,47502.0,Efectivo,Pagada
561,36,16,2,2026-09-18 17:14:44,2700.0,432.0,3132.0,Tarjeta de Débito,Pagada
562,49,13,2,2026-09-18 06:51:44,8847.0,1415.52,10262.52,Tarjeta de Débito,Pendiente
563,36,17,2,2026-09-18 01:22:44,9000.0,1440.0,10440.0,Efectivo,Pagada
564,43,3,1,2026-09-18 08:47:44,60847.0,9735.52,70582.52,Tarjeta de Débito,Pagada
565,10,11,1,2026-09-17 19:28:44,38000.0,6080.0,44080.0,Transferencia,Pagada
566,7,11,1,2026-09-18 00:55:44,14739.0,2358.24,17097.24,Efectivo,Pagada
567,6,7,2,2026-09-17 23:24:44,3042.0,486.72,3528.72,Tarjeta de Débito,Pagada
568,24,10,2,2026-09-17 23:04:44,11050.0,1768.0,12818.0,Transferencia,Pagada
569,28,15,2,2026-09-17 22:04:44,4900.0,784.0,5684.0,Transferencia,Pagada
570,20,11,1,2026-09-18 10:36:44,1350.0,216.0,1566.0,Tarjeta de Débito,Pendiente
571,31,11,1,2026-09-18 09:17:44,800.0,128.0,928.0,Transferencia,Pagada
572,40,12,1,2026-09-17 20:55:44,19290.0,3086.4,22376.4,Efectivo,Pagada
573,3,11,1,2026-09-18 07:35:44,35100.0,5616.0,40716.0,Tarjeta de Crédito,Cancelada
574,7,9,1,2026-09-18 06:28:44,12200.0,1952.0,14152.0,Tarjeta de Débito,Pagada
575,46,16,2,2026-09-17 18:18:44,5298.0,847.68,6145.68,Transferencia,Pagada
576,48,5,2,2026-09-18 15:43:44,4185.0,669.6,4854.6,Tarjeta de Crédito,Pagada
577,33,9,1,2026-09-17 20:07:44,9741.0,1558.56,11299.56,Tarjeta de Crédito,Pagada
578,31,18,2,2026-09-17 21:11:44,1287.0,205.92,1492.92,Tarjeta de Débito,Pagada
579,33,15,2,,9595.0,1535.2,11130.2,Tarjeta de Débito,Cancelada
580,46,3,1,2026-09-18 09:53:44,14779.0,2364.64,17143.64,Transferencia,Pagada
581,19,11,1,2026-09-18 11:46:44,6782.0,1085.12,7867.12,Efectivo,Pagada
582,24,12,1,2026-09-18 04:06:44,8577.1,1372.34,9949.44,Transferencia,Pagada
583,33,5,2,2026-09-18 03:41:44,52892.0,8462.72,61354.72,Tarjeta de Débito,Pagada
584,28,11,1,2026-09-18 05:32:44,17749.0,2839.84,20588.84,Tarjeta de Crédito,Pagada
585,34,3,1,2026-09-18 10:06:44,2250.0,360.0,2610.0,Tarjeta de Débito,Pagada
586,33,3,1,2026-09-18 16:14:44,2178.0,348.48,2526.48,Efectivo,Pagada
587,43,15,2,2026-09-17 21:08:44,47200.0,7552.0,54752.0,Transferencia,Pagada
588,28,11,1,2026-09-18 09:23:44,56400.0,9024.0,65424.0,Tarjeta de Crédito,Cancelada
589,8,13,2,2026-09-18 09:00:44,0,0.0,0.0,Tarjeta de Crédito,Pagada
590,4,16,2,2026-09-18 13:03:44,18400.0,2944.0,21344.0,Tarjeta de Débito,Pagada
591,46,12,1,2026-09-17 23:13:44,6840.0,1094.4,7934.4,Transferencia,Pendiente
592,24,11,1,2026-09-17 17:55:44,2750.0,440.0,3190.0,Tarjeta de Crédito,Pendiente
593,12,11,1,2026-09-17 17:23:44,594.0,95.04,689.04,Efectivo,Pagada
594,44,17,2,2026-09-18 14:42:44,30100.0,4816.0,34916.0,Tarjeta de Crédito,Pagada
595,29,13,2,2026-09-18 04:13:44,20685.0,3309.6,23994.6,Efectivo,Pendiente
596,47,12,1,2026-09-18 14:53:44,17398.0,2783.68,20181.68,Transferencia,Pagada
597,41,4,2,2026-09-18 14:27:44,116267.1,18602.74,134869.84,Tarjeta de Crédito,Pagada
598,6,2,2,2026-09-17 18:18:44,3750.0,600.0,4350.0,Tarjeta de Débito,Pagada
599,19,5,2,2026-09-17 18:50:44,3975.0,636.0,4611.0,Transferencia,Pagada
600,7,9,1,2026-09-18 15:06:44,37847.0,6055.52,43902.52,Tarjeta de Débito,Pagada
