id_movimiento,id_producto,id_sucursal,tipo,cantidad,fecha_hora,id_orden_venta,id_orden_compra
2179,104,1,Ajuste,-6,2026-09-18 10:38:59,841,
2180,104,1,Ajuste,-2,2026-09-18 10:38:59,841,
2181,101,1,Salida,-15,2026-09-18 10:38:59,841,
2182,106,2,Salida,-10,2026-09-18 11:29:59,842,
2183,101,1,Salida,-7,2026-09-18 04:46:59,843,
2184,105,1,Salida,-4,2026-09-18 04:46:59,843,
2185,106,1,Salida,-10,2026-09-18 13:07:59,844,
2186,102,1,Salida,-10,2026-09-18 13:07:59,844,
2187,101,1,Salida,-1,2026-09-18 10:07:59,845,
2188,102,1,Salida,-11,2026-09-18 10:07:59,845,
2189,106,1,Salida,-9,2026-09-17 21:52:59,846,
2190,101,1,Salida,-1,2026-09-17 21:52:59,846,
2191,102,2,Salida,-1,2026-09-18 03:44:59,847,
2192,103,2,Ajuste,-9,2026-09-18 03:44:59,847,
2193,106,2,Salida,-12,2026-09-18 11:20:59,848,
2194,102,1,Salida,-12,2026-09-17 20:43:59,849,
2195,101,1,Salida,-5,2026-09-18 05:39:59,850,
2196,105,1,Salida,-12,2026-09-18 05:39:59,850,
2197,101,1,Salida,-9,2026-09-18 05:39:59,850,
2198,104,1,Salida,-10,2026-09-17 20:04:59,851,
2199,104,1,Salida,-6,2026-09-17 20:04:59,851,
2200,105,1,Salida,-4,2026-09-17 20:04:59,851,
2201,104,1,Salida,-1,2026-09-17 20:04:59,851,
2202,103,1,Salida,-8,2026-09-17 20:04:59,851,
2203,101,2,Salida,-10,2026-09-17 23:51:59,853,
2204,103,2,Salida,-7,2026-09-17 19:52:59,854,
2205,104,1,Salida,-14,2026-09-18 00:23:59,855,
2206,104,2,Salida,-4,2026-09-18 04:17:59,856,
2207,103,1,Salida,-8,2026-09-17 21:47:59,857,
2208,102,1,Salida,-12,2026-09-17 21:47:59,857,
2209,101,2,Salida,-15,2026-09-18 00:27:59,858,
2210,102,2,Salida,-1,2026-09-18 00:27:59,858,
2211,103,1,Salida,-4,2026-09-17 23:03:59,859,
2212,104,1,Salida,-2,2026-09-17 23:03:59,859,
2213,103,1,Salida,-6,2026-09-17 23:03:59,859,
2214,104,2,Salida,-9,2026-09-17 23:52:59,860,
2215,104,1,Salida,-9,2026-09-17 19:38:59,861,
2216,103,1,Salida,-13,2026-09-17 19:38:59,861,
2217,106,1,Salida,-6,2026-09-17 19:38:59,861,
2218,103,1,Salida,-11,2026-09-17 19:38:59,861,
2219,103,2,Salida,-7,2026-09-18 10:35:59,863,
2220,106,2,Salida,-7,2026-09-18 10:35:59,863,
2221,102,2,Salida,-3,2026-09-17 19:50:59,864,
2222,106,2,Salida,-11,2026-09-17 19:50:59,864,
2223,101,2,Ajuste,-6,2026-09-17 19:50:59,864,
2224,102,2,Salida,-5,2026-09-17 19:50:59,864,
2225,105,2,Salida,-10,2026-09-17 19:50:59,864,
2226,105,2,Salida,-5,2026-09-18 05:30:59,865,
2227,103,2,Salida,-6,2026-09-18 05:30:59,865,
2228,106,1,Salida,-7,2026-09-18 00:17:59,866,
2229,101,1,Salida,-9,2026-09-18 00:17:59,866,
2230,101,1,Salida,-1,2026-09-18 16:49:59,867,
2231,101,1,Salida,-13,2026-09-18 16:49:59,867,
2232,104,1,Salida,-3,2026-09-17 22:55:59,868,
2233,103,1,Salida,-8,2026-09-17 22:55:59,868,
2234,101,2,Salida,-12,2026-09-18 16:16:59,869,
2235,102,2,Salida,-10,2026-09-18 16:16:59,869,
2236,106,2,Salida,-9,2026-09-18 16:16:59,869,
2237,104,2,Salida,-15,2026-09-18 16:16:59,869,
2238,104,1,Salida,-3,2026-09-18 16:09:59,870,
2239,105,1,Salida,-14,2026-09-18 16:09:59,870,
2240,101,1,Salida,-12,2026-09-18 16:09:59,870,
2241,102,1,Salida,-15,2026-09-18 16:09:59,870,
2242,103,1,Salida,-15,2026-09-18 16:09:59,870,
2243,101,1,Salida,-10,2026-09-17 18:21:59,871,
2244,102,1,Ajuste,-10,2026-09-17 18:21:59,871,
2245,103,1,Salida,-11,2026-09-17 18:21:59,871,
2246,106,1,Salida,-1,2026-09-17 18:21:59,871,
2247,104,1,Salida,-9,2026-09-17 18:21:59,871,
2248,106,1,Salida,-6,2026-09-17 22:48:59,872,
2249,103,1,Salida,-14,2026-09-17 22:48:59,872,
2250,101,1,Salida,-12,2026-09-17 22:48:59,872,
2251,102,1,Salida,-8,2026-09-17 22:48:59,872,
2252,104,1,Salida,-1,2026-09-17 22:48:59,872,
2253,102,1,Salida,-15,2026-09-17 20:29:59,873,
2254,104,1,Salida,-15,2026-09-17 20:29:59,873,
2255,101,1,Salida,-8,2026-09-17 20:29:59,873,
2256,102,1,Salida,-12,2026-09-17 20:29:59,873,
2257,104,2,Salida,-7,2026-09-18 04:31:59,874,
2258,106,2,Salida,-15,2026-09-18 04:31:59,874,
2259,102,2,Salida,-3,2026-09-18 04:31:59,874,
2260,105,2,Salida,-7,2026-09-18 04:31:59,874,
2261,105,2,Ajuste,-9,2026-09-18 04:31:59,874,
2262,105,1,Salida,-2,2026-09-18 16:41:59,875,
2263,104,1,Salida,-9,2026-09-18 16:41:59,875,
2264,102,2,Salida,-13,2026-09-18 06:08:59,876,
2265,102,2,Salida,-1,2026-09-18 06:08:59,876,
2266,106,2,Salida,-14,2026-09-18 06:08:59,876,
2267,103,2,Salida,-12,2026-09-18 06:08:59,876,
2268,104,2,Salida,-14,2026-09-18 06:08:59,876,
2269,101,1,Salida,-7,2026-09-18 05:50:59,877,
2270,106,1,Salida,-4,2026-09-18 05:50:59,877,
2271,102,2,Salida,-13,2026-09-18 05:56:59,878,
2272,103,2,Salida,-13,2026-09-18 05:56:59,878,
2273,105,2,Salida,-8,2026-09-18 05:56:59,878,
2274,105,2,Salida,-10,2026-09-18 05:56:59,878,
2275,102,2,Salida,-13,2026-09-18 05:56:59,878,
2276,106,1,Salida,-7,2026-09-17 23:10:59,880,
2277,101,1,Salida,-15,2026-09-17 23:10:59,880,
2278,106,1,Salida,-9,2026-09-18 00:26:59,881,
2279,103,1,Salida,-14,2026-09-18 00:26:59,881,
2280,103,1,Salida,-4,2026-09-18 00:26:59,881,
2281,104,1,Salida,-13,2026-09-18 07:30:59,882,
2282,105,1,Salida,-9,2026-09-18 07:30:59,882,
2283,103,1,Salida,-15,2026-09-18 04:35:59,883,
2284,102,1,Salida,-11,2026-09-18 04:35:59,883,
2285,106,1,Salida,-2,2026-09-18 00:12:59,884,
2286,103,1,Salida,-3,2026-09-18 00:12:59,884,
2287,105,1,Salida,-13,2026-09-18 00:12:59,884,
2288,103,1,Salida,-4,2026-09-18 00:12:59,884,
2289,105,2,Ajuste,-3,2026-09-18 17:06:59,885,
2290,102,2,Salida,1,2026-09-18 17:06:59,885,
2291,103,2,Salida,-15,2026-09-17 18:29:59,886,
2292,101,1,Salida,-6,2026-09-18 03:30:59,888,
2293,102,1,Salida,-8,2026-09-18 03:30:59,888,
2294,102,1,Salida,-2,2026-09-18 11:14:59,890,
2295,103,1,Salida,-11,2026-09-18 12:36:59,893,
2296,101,1,Salida,-15,2026-09-18 12:36:59,893,
2297,103,1,Salida,-2,2026-09-18 12:36:59,893,
2298,102,1,Salida,-4,2026-09-18 11:03:59,894,
2299,101,1,Ajuste,-8,2026-09-18 11:03:59,894,
2300,103,2,Salida,-13,2026-09-18 15:55:59,896,
2301,101,2,Salida,-3,2026-09-18 15:55:59,896,
2302,105,2,Salida,-4,2026-09-18 15:55:59,896,
2303,105,2,Salida,-8,2026-09-18 05:38:59,897,
2304,102,2,Salida,-1,2026-09-18 05:38:59,897,
2305,105,2,Salida,-7,2026-09-18 05:38:59,897,
2306,101,2,Salida,-8,2026-09-18 05:38:59,897,
2307,105,1,Salida,-7,2026-09-17 22:57:59,898,
2308,104,1,Salida,-12,2026-09-17 22:57:59,898,
2309,106,2,Salida,-8,2026-09-17 22:15:59,900,
2310,102,2,Salida,-6,2026-09-17 22:15:59,900,
2311,104,2,Salida,-12,2026-09-17 22:15:59,900,
2312,103,2,Salida,-2,2026-09-18 05:01:59,901,
2313,105,2,Salida,-6,2026-09-18 05:01:59,901,
2314,102,2,Salida,-8,2026-09-18 05:01:59,901,
2315,104,1,Salida,-9,2026-09-18 04:45:59,902,
2316,104,1,Salida,-6,2026-09-18 04:45:59,902,
2317,101,1,Salida,-12,2026-09-18 04:45:59,902,
2318,104,1,Salida,-12,2026-09-18 04:45:59,902,
2319,105,1,Salida,-8,2026-09-17 23:24:59,903,
2320,106,1,Salida,-11,2026-09-17 23:24:59,903,
2321,102,1,Salida,-5,2026-09-17 23:24:59,903,
2322,105,1,Salida,-12,2026-09-17 23:24:59,903,
2323,104,1,Salida,-10,2026-09-17 23:24:59,903,
2324,104,2,Salida,-1,2026-09-18 14:17:59,904,
2325,103,1,Salida,-14,2026-09-18 02:09:59,906,
2326,101,1,Salida,1,2026-09-18 02:09:59,906,
2327,101,1,Ajuste,-1,2026-09-18 02:09:59,906,
2328,106,1,Salida,-7,2026-09-18 02:09:59,906,
2329,101,1,Salida,-11,2026-09-17 20:29:59,907,
2330,103,1,Salida,-15,2026-09-17 20:29:59,907,
2331,105,1,Salida,-2,2026-09-17 20:29:59,907,
2332,102,1,Salida,-10,2026-09-17 20:29:59,907,
2333,102,1,Salida,-1,2026-09-17 20:29:59,907,
2334,102,1,Salida,-14,2026-09-18 04:32:59,909,
2335,104,1,Salida,-10,2026-09-18 04:32:59,909,
2336,105,1,Salida,-2,2026-09-18 04:32:59,909,
2337,103,1,Ajuste,-6,2026-09-18 01:20:59,910,
2338,106,1,Salida,-13,2026-09-18 01:20:59,910,
2339,106,1,Salida,-3,2026-09-18 09:24:59,911,
2340,105,1,Salida,-1,2026-09-18 09:24:59,911,
2341,101,1,Salida,-10,2026-09-18 00:25:59,912,
2342,104,1,Salida,-5,2026-09-18 00:25:59,912,
2343,103,1,Salida,-15,2026-09-18 00:25:59,912,
2344,105,2,Ajuste,-3,2026-09-17 23:49:59,913,
2345,102,2,Salida,-8,2026-09-17 23:49:59,913,
2346,102,2,Salida,-5,2026-09-18 10:52:59,914,
2347,105,2,Salida,-4,2026-09-18 02:27:59,915,
2348,106,2,Salida,-11,2026-09-18 02:27:59,915,
2349,103,2,Salida,-4,2026-09-18 02:27:59,915,
2350,101,2,Salida,-11,2026-09-18 02:27:59,915,
2351,101,2,Salida,-12,2026-09-18 02:27:59,915,
2352,102,2,Salida,-11,2026-09-17 19:33:59,916,
2353,101,2,Salida,-12,2026-09-17 19:33:59,916,
2354,105,2,Salida,-3,2026-09-18 17:14:59,917,
2355,101,1,Salida,-13,2026-09-18 10:57:59,918,
2356,101,1,Salida,-7,2026-09-18 10:57:59,918,
2357,106,1,Salida,-9,2026-09-18 13:26:59,919,
2358,104,1,Salida,-10,2026-09-18 04:17:59,920,
2359,101,2,Salida,-8,2026-09-18 16:23:59,921,
2360,102,2,Salida,-3,2026-09-18 16:23:59,921,
2361,102,2,Salida,-2,2026-09-17 19:45:59,922,
2362,106,2,Salida,-15,2026-09-17 19:45:59,922,
2363,102,2,Salida,-1,2026-09-17 19:45:59,922,
2364,105,2,Salida,-13,2026-09-17 19:45:59,922,
2365,101,2,Salida,-9,2026-09-17 19:45:59,922,
2366,106,1,Salida,-14,2026-09-18 10:58:59,923,
2367,104,1,Salida,-9,2026-09-18 10:58:59,923,
2368,102,1,Salida,-5,2026-09-18 10:58:59,923,
2369,104,1,Salida,-14,2026-09-18 10:58:59,923,
2370,102,2,Salida,-4,2026-09-17 17:25:59,924,
2371,103,2,Salida,-3,2026-09-17 17:25:59,924,
2372,103,2,Salida,-4,2026-09-17 19:00:59,925,
2373,101,2,Salida,-3,2026-09-17 19:00:59,925,
2374,101,2,Salida,-8,2026-09-17 19:00:59,925,
2375,104,1,Salida,-15,2026-09-18 01:09:59,926,
2376,102,1,Salida,-14,2026-09-18 01:09:59,926,
2377,104,1,Salida,-14,2026-09-18 01:09:59,926,
2378,101,1,Salida,-2,2026-09-18 01:09:59,926,
2379,104,1,Salida,-2,2026-09-18 01:09:59,926,
2380,102,2,Salida,-9,2026-09-17 20:27:59,927,
2381,101,2,Salida,-7,2026-09-17 20:27:59,927,
2382,105,2,Salida,-9,2026-09-17 20:27:59,927,
2383,103,2,Salida,-12,2026-09-17 20:27:59,927,
2384,104,2,Salida,-4,2026-09-17 20:27:59,927,
2385,101,2,Salida,-14,2026-09-18 14:13:59,928,
2386,101,1,Salida,-8,2026-09-18 16:20:59,929,
2387,105,1,Salida,-11,2026-09-18 16:20:59,929,
2388,101,1,Salida,-5,2026-09-18 10:28:59,930,
2389,104,2,Salida,-2,2026-09-17 20:47:59,932,
2390,106,2,Salida,-7,2026-09-18 00:30:59,933,
2391,104,2,Salida,-12,2026-09-18 00:30:59,933,
2392,106,2,Salida,-14,2026-09-18 00:30:59,933,
2393,106,2,Salida,-15,2026-09-18 00:30:59,933,
2394,105,1,Salida,-5,2026-09-18 11:34:59,934,
2395,101,1,Salida,-7,2026-09-18 11:34:59,934,
2396,103,1,Salida,-5,2026-09-18 11:34:59,934,
2397,102,1,Salida,-15,2026-09-18 08:45:59,935,
2398,105,1,Salida,-10,2026-09-17 17:52:59,936,
2399,103,1,Salida,-2,2026-09-17 17:52:59,936,
2400,104,1,Salida,-8,2026-09-18 01:31:59,937,
2401,106,1,Salida,-2,2026-09-18 01:31:59,937,
2402,105,1,Salida,-8,2026-09-18 07:26:59,939,
2403,105,1,Salida,-3,2026-09-18 07:26:59,939,
2404,105,1,Salida,-4,2026-09-18 07:26:59,939,
2405,104,1,Salida,-9,2026-09-18 07:26:59,939,
2406,106,1,Salida,-5,2026-09-18 07:26:59,939,
2407,106,1,Salida,-9,2026-09-18 09:03:59,941,
2408,101,1,Salida,-3,2026-09-18 05:01:59,942,
2409,103,1,Salida,-3,2026-09-18 05:01:59,942,
2410,102,1,Salida,-15,2026-09-18 05:01:59,942,
2411,104,2,Salida,-6,2026-09-18 13:39:59,943,
2412,102,2,Ajuste,-7,2026-09-18 06:23:59,944,
2413,106,2,Salida,-9,2026-09-18 05:15:59,945,
2414,105,2,Salida,-6,2026-09-18 05:15:59,945,
2415,102,2,Salida,-13,2026-09-18 05:15:59,945,
2416,105,2,Salida,-4,2026-09-18 05:15:59,945,
2417,101,2,Ajuste,-4,2026-09-18 08:35:59,946,
2418,102,2,Ajuste,-5,2026-09-18 08:35:59,946,
2419,106,2,Salida,-15,2026-09-18 08:35:59,946,
2420,102,2,Salida,-8,2026-09-18 08:35:59,946,
2421,105,2,Salida,-5,2026-09-18 10:36:59,947,
2422,101,2,Salida,-5,2026-09-18 10:36:59,947,
2423,101,2,Salida,-7,2026-09-18 10:36:59,947,
2424,103,1,Salida,-5,2026-09-18 06:12:59,948,
2425,101,1,Salida,-12,2026-09-18 16:41:59,949,
2426,106,1,Salida,-5,2026-09-18 16:41:59,949,
2427,103,1,Salida,-3,2026-09-18 16:41:59,949,
2428,105,1,Salida,-13,2026-09-18 16:41:59,949,
2429,101,1,Salida,-4,2026-09-18 16:41:59,949,
2430,101,1,Salida,-5,2026-09-18 08:51:59,950,
2431,106,1,Salida,-9,2026-09-18 08:51:59,950,
2432,101,1,Salida,-12,2026-09-18 08:51:59,950,
2433,105,1,Salida,-10,2026-09-17 22:23:59,951,
2434,106,1,Salida,-14,2026-09-17 22:23:59,951,
2435,102,1,Salida,-6,2026-09-18 11:34:59,952,
2436,103,1,Salida,-3,2026-09-18 11:34:59,952,
2437,104,1,Salida,-8,2026-09-18 11:34:59,952,
2438,105,1,Salida,-11,2026-09-18 11:34:59,952,
2439,103,1,Salida,-4,2026-09-18 10:46:59,953,
2440,104,1,Salida,-12,2026-09-18 10:46:59,953,
2441,102,1,Salida,-1,2026-09-18 07:10:59,954,
2442,106,1,Salida,-4,2026-09-18 07:10:59,954,
2443,105,1,Salida,-1,2026-09-18 07:10:59,954,
2444,106,1,Salida,-1,2026-09-18 07:10:59,954,
2445,101,2,Salida,-14,2026-09-17 22:49:59,955,
2446,105,2,Ajuste,-4,2026-09-17 22:49:59,955,
2447,105,2,Salida,-2,2026-09-17 22:49:59,955,
2448,106,1,Salida,-9,2026-09-18 05:57:59,956,
2449,104,1,Salida,-4,2026-09-18 05:57:59,956,
2450,105,1,Salida,-2,2026-09-18 05:44:59,957,
2451,102,1,Salida,-9,2026-09-18 05:44:59,957,
2452,106,1,Salida,-13,2026-09-18 05:44:59,957,
2453,106,1,Salida,-11,2026-09-18 05:44:59,957,
2454,103,1,Salida,-12,2026-09-18 05:44:59,957,
2455,106,2,Salida,-13,2026-09-17 18:09:59,958,
2456,102,2,Salida,-14,2026-09-17 18:09:59,958,
2457,105,2,Salida,-6,2026-09-17 18:09:59,958,
2458,101,2,Salida,-13,2026-09-17 18:09:59,958,
2459,106,2,Salida,-6,2026-09-17 18:09:59,958,
2460,102,2,Salida,-10,2026-09-17 22:16:59,959,
2461,105,2,Salida,-2,2026-09-18 00:52:59,960,
2462,105,2,Salida,-11,2026-09-18 00:52:59,960,
2463,103,2,Salida,-10,2026-09-18 00:52:59,960,
2464,101,2,Salida,-15,2026-09-18 04:57:59,961,
2465,101,2,Salida,-2,2026-09-18 04:57:59,961,
2466,102,2,Ajuste,-1,2026-09-18 04:57:59,961,
2467,106,2,Salida,-4,2026-09-18 04:57:59,961,
2468,105,1,Salida,-12,2026-09-17 22:36:59,963,
2469,103,1,Salida,-13,2026-09-17 22:36:59,963,
2470,102,1,Ajuste,-10,2026-09-17 22:36:59,963,
2471,105,1,Salida,-9,2026-09-17 22:36:59,963,
2472,102,2,Salida,-13,2026-09-18 03:41:59,964,
2473,102,2,Salida,-15,2026-09-18 03:41:59,964,
2474,101,2,Salida,-2,2026-09-18 03:41:59,964,
2475,102,2,Salida,-12,2026-09-18 03:41:59,964,
2476,101,2,Salida,-11,2026-09-18 03:41:59,964,
2477,102,2,Salida,-15,2026-09-17 21:29:59,965,
2478,103,2,Salida,-11,2026-09-17 22:28:59,966,
2479,105,2,Salida,-15,2026-09-17 22:28:59,966,
2480,105,2,Salida,-9,2026-09-18 13:31:59,967,
2481,101,2,Salida,-7,2026-09-18 13:31:59,967,
2482,104,2,Salida,-4,2026-09-18 13:31:59,967,
2483,106,2,Salida,-13,2026-09-18 13:31:59,967,
2484,102,2,Salida,-14,2026-09-18 13:31:59,967,
2485,105,2,Ajuste,-8,2026-09-17 22:53:59,968,
2486,105,2,Salida,-5,2026-09-17 22:53:59,968,
2487,102,2,Salida,-11,2026-09-17 22:53:59,968,
2488,102,2,Salida,-14,2026-09-17 22:53:59,968,
2489,106,2,Salida,-15,2026-09-17 22:53:59,968,
2490,106,1,Salida,-8,2026-09-18 08:46:59,969,
2491,101,1,Salida,-9,2026-09-17 19:55:59,970,
2492,105,1,Salida,-7,2026-09-17 19:55:59,970,
2493,104,1,Salida,-12,2026-09-17 19:55:59,970,
2494,103,1,Salida,-15,2026-09-17 19:55:59,970,
2495,103,1,Salida,-10,2026-09-17 19:55:59,970,
2496,103,1,Salida,1,2026-09-18 09:53:59,971,
2497,104,1,Salida,-11,2026-09-18 09:53:59,971,
2498,101,1,Salida,-2,2026-09-18 09:53:59,971,
2499,101,1,Salida,-4,2026-09-18 09:53:59,971,
2500,104,1,Salida,-8,2026-09-18 09:53:59,971,
2501,101,1,Salida,-9,2026-09-17 17:21:59,973,
2502,101,1,Salida,-12,2026-09-17 17:21:59,973,
2503,106,1,Salida,-4,2026-09-17 17:21:59,973,
2504,106,1,Salida,-7,2026-09-17 17:21:59,973,
2505,105,1,Salida,-15,2026-09-17 22:29:59,974,
2506,102,1,Salida,-10,2026-09-17 22:29:59,974,
2507,106,2,Salida,-8,2026-09-18 15:27:59,975,
2508,106,2,Salida,-14,2026-09-17 23:37:59,976,
2509,101,2,Salida,-15,2026-09-17 23:37:59,976,
2510,104,2,Salida,-5,2026-09-17 23:37:59,976,
2511,101,2,Ajuste,-4,2026-09-17 23:37:59,976,
2512,106,2,Salida,-3,2026-09-18 10:25:59,979,
2513,101,2,Salida,-12,2026-09-18 10:25:59,979,
2514,104,2,Salida,-7,2026-09-18 10:25:59,979,
2515,105,2,Salida,-12,2026-09-18 10:25:59,979,
2516,102,2,Salida,-12,2026-09-18 10:14:59,980,
2517,104,2,Salida,-15,2026-09-18 10:14:59,980,
2518,102,2,Salida,-4,2026-09-18 10:14:59,980,
2519,104,2,Ajuste,-10,2026-09-18 13:38:59,981,
2520,104,2,Salida,-7,2026-09-18 13:38:59,981,
2521,105,1,Salida,-14,2026-09-18 15:54:59,982,
2522,102,1,Salida,-4,2026-09-17 23:04:59,983,
2523,106,2,Salida,-14,2026-09-18 01:27:59,984,
2524,103,2,Salida,-1,2026-09-18 16:04:59,985,
2525,105,2,Salida,-1,2026-09-18 16:04:59,985,
2526,105,1,Salida,-9,2026-09-18 00:14:59,986,
2527,102,1,Salida,-8,2026-09-18 00:14:59,986,
2528,104,1,Salida,-15,2026-09-18 00:14:59,986,
2529,102,1,Salida,-7,2026-09-18 14:17:59,987,
2530,102,1,Salida,-7,2026-09-18 14:17:59,987,
2531,104,1,Salida,-2,2026-09-18 14:17:59,987,
2532,106,1,Salida,-8,2026-09-18 14:17:59,987,
2533,106,1,Salida,-11,2026-09-17 18:18:59,988,
2534,102,1,Salida,-3,2026-09-17 18:18:59,988,
2535,103,2,Ajuste,-3,2026-09-18 01:19:59,989,
2536,104,2,Salida,-14,2026-09-18 01:19:59,989,
2537,105,1,Salida,-10,2026-09-17 19:48:59,990,
2538,106,1,Salida,-4,2026-09-18 17:07:59,991,
2539,101,1,Salida,-9,2026-09-18 17:07:59,991,
2540,105,1,Salida,-3,2026-09-18 17:07:59,991,
2541,105,1,Salida,-7,2026-09-18 17:07:59,991,
2542,104,1,Ajuste,-15,2026-09-18 09:14:59,992,
