id_orden,id_cliente,id_empleado,id_sucursal,fecha_hora,subtotal,iva,total,metodo_pago,estatus
624,17,16,2,2026-09-18 06:01:52,54288.0,8686.08,62974.08,Transferencia,Pagada
625,40,7,2,2026-09-18 09:55:52,8034.1,1285.46,9319.56,Tarjeta de Débito,Pagada
626,21,11,1,2026-09-17 17:49:52,31574.0,5051.84,36625.84,Tarjeta de Débito,Cancelada
627,7,11,1,2026-09-18 16:19:52,3930.0,628.8,4558.8,Tarjeta de Crédito,Pagada
628,29,18,2,2026-09-18 12:27:52,2250.0,360.0,2610.0,Efectivo,Pagada
629,9,11,1,2026-09-17 21:34:52,27483.1,4397.3,31880.4,Tarjeta de Débito,Pendiente
630,37,9,1,2026-09-18 12:12:52,1894.0,303.04,2197.04,Tarjeta de Débito,Pagada
631,38,3,1,2026-09-18 14:46:52,1092.0,174.72,1266.72,Tarjeta de Crédito,Pagada
632,18,11,1,2026-09-18 10:09:52,18200.0,2912.0,21112.0,Tarjeta de Crédito,Pendiente
633,20,3,1,2026-09-18 02:50:52,29185.0,4669.6,33854.6,Transferencia,Pagada
634,19,12,1,2026-09-18 02:43:52,594.0,95.04,689.04,Transferencia,Pagada
635,36,4,2,2026-09-18 01:55:52,30470.0,4875.2,35345.2,Efectivo,Pendiente
636,6,10,2,2026-09-18 02:10:52,32591.0,5214.56,37805.56,Tarjeta de Crédito,Pagada
637,39,18,2,2026-09-18 13:46:52,8581.0,1372.96,9953.96,Efectivo,Pagada
638,42,11,1,2026-09-18 10:33:52,9112.1,1457.94,10570.04,Tarjeta de Crédito,Pagada
639,1,18,2,2026-09-17 19:13:52,1350.0,216.0,1566.0,Efectivo,Pagada
640,8,2,2,2026-09-18 09:20:52,4550.0,728.0,5278.0,Tarjeta de Crédito,Pagada
641,26,12,1,2026-09-18 07:44:52,1350.0,216.0,1566.0,Tarjeta de Débito,Pagada
642,26,3,1,2026-09-18 04:06:52,8700.0,1392.0,10092.0,Tarjeta de Débito,Pagada
643,36,5,2,2026-09-18 09:57:52,31950.0,5112.0,37062.0,Tarjeta de Crédito,Pagada
644,28,11,1,2026-09-17 22:02:52,8200.0,1312.0,9512.0,Transferencia,Pagada
645,50,3,1,2026-09-18 10:23:52,25830.0,4132.8,29962.8,Tarjeta de Crédito,Pagada
646,31,9,1,2026-09-18 08:21:52,45150.0,7224.0,52374.0,Efectivo,Pagada
647,26,17,2,2026-09-18 13:57:52,12771.0,2043.36,14814.36,Efectivo,Pagada
648,34,18,2,2026-09-18 00:19:52,5247.0,839.52,6086.52,Efectivo,Pagada
649,3,5,2,2026-09-18 08:44:52,891.0,142.56,1033.56,Tarjeta de Crédito,Pagada
650,48,18,2,2026-09-18 00:05:52,38800.0,6208.0,45008.0,Tarjeta de Crédito,Cancelada
651,47,18,2,2026-09-18 04:34:52,9750.0,1560.0,11310.0,Tarjeta de Débito,Pagada
652,1,12,1,2026-09-18 12:59:52,1950.0,312.0,2262.0,Tarjeta de Débito,Pagada
653,24,11,1,2026-09-18 05:56:52,6450.0,1032.0,7482.0,Transferencia,Pagada
654,37,17,2,2026-09-18 10:21:52,7050.0,1128.0,8178.0,Tarjeta de Crédito,Pagada
655,24,15,2,2026-09-17 18:23:52,42990.0,6878.4,49868.4,Tarjeta de Débito,Pagada
656,30,10,2,2026-09-18 11:29:52,46089.0,7374.24,53463.24,Tarjeta de Crédito,Pagada
657,9,3,1,2026-09-18 12:39:52,73785.0,11805.6,85590.6,Tarjeta de Crédito,Pagada
658,1,16,2,2026-09-18 14:08:52,20363.0,3258.08,23621.08,Tarjeta de Débito,Pagada
659,9,9,1,2026-09-18 15:11:52,7590.0,1214.4,8804.4,Transferencia,Pagada
660,10,11,1,2026-09-17 22:02:52,5127.1,820.34,5947.44,Transferencia,Pagada
661,49,12,1,2026-09-18 07:29:52,300.0,48.0,348.0,Tarjeta de Crédito,Pagada
662,8,12,1,2026-09-18 03:17:52,693.0,110.88,803.88,Tarjeta de Débito,Pendiente
663,13,13,2,2026-09-18 05:42:52,27000.0,4320.0,31320.0,Tarjeta de Crédito,Pendiente
664,11,13,2,2026-09-18 01:45:52,11100.0,1776.0,12876.0,Tarjeta de Crédito,Pagada
665,31,13,2,2026-09-18 00:27:52,600.0,96.0,696.0,Tarjeta de Débito,Pagada
666,17,17,2,2026-09-18 06:16:52,396.0,63.36,459.36,Transferencia,Pagada
667,9,2,2,2026-09-18 08:21:52,2267.1,362.74,2629.84,Tarjeta de Crédito,Pagada
668,19,3,1,2026-09-18 06:07:52,4582.0,733.12,5315.12,Efectivo,Pagada
669,4,9,1,2026-09-18 07:26:52,1500.0,240.0,1740.0,Tarjeta de Crédito,Pagada
670,17,2,2,2026-09-18 06:51:52,41100.0,6576.0,47676.0,Efectivo,Pagada
671,48,11,1,2026-09-18 04:59:52,41600.0,6656.0,48256.0,Efectivo,Pendiente
672,4,9,1,2026-09-17 23:30:52,9100.0,1456.0,10556.0,Efectivo,Pagada
673,27,11,1,2026-09-17 18:25:52,6850.0,1096.0,7946.0,Tarjeta de Crédito,Pendiente
674,37,11,1,2026-09-18 16:18:52,21100.0,3376.0,24476.0,Efectivo,Pagada
675,23,16,2,2026-09-18 16:42:52,6300.0,1008.0,7308.0,Tarjeta de Crédito,Pendiente
676,13,7,2,2026-09-17 18:49:52,450.0,72.0,522.0,Transferencia,Pagada
677,16,3,1,2026-09-17 23:08:52,7020.0,1123.2,8143.2,Tarjeta de Débito,Pagada
678,36,16,2,2026-09-18 04:56:52,14700.0,2352.0,17052.0,Tarjeta de Crédito,Pagada
679,24,9,1,2026-09-18 08:43:52,7347.0,1175.52,8522.52,Efectivo,Pagada
680,8,13,2,2026-09-18 12:07:52,12327.0,1972.32,14299.32,Efectivo,Pagada
681,5,3,1,2026-09-18 00:19:52,20891.0,3342.56,24233.56,Transferencia,Pagada
682,42,18,2,2026-09-18 00:04:52,4200.0,672.0,4872.0,Tarjeta de Débito,Pagada
683,31,12,1,2026-09-18 06:43:52,58550.0,9368.0,67918.0,Efectivo,Pagada
684,48,3,1,2026-09-18 02:20:52,6516.0,1042.56,7558.56,Tarjeta de Crédito,Pagada
685,37,16,2,2026-09-18 10:32:52,12435.0,1989.6,14424.6,Tarjeta de Crédito,Pagada
686,27,16,2,2026-09-18 02:51:52,37043.0,5926.88,42969.88,Transferencia,Pagada
687,9,7,2,2026-09-18 01:19:52,43736.1,6997.78,50733.88,Tarjeta de Débito,Cancelada
688,28,9,1,2026-09-18 00:43:52,45100.0,7216.0,52316.0,Tarjeta de Crédito,Pagada
689,25,18,2,2026-09-17 22:30:52,9300.0,1488.0,10788.0,Efectivo,Pagada
690,46,18,2,2026-09-17 20:04:52,1200.0,192.0,1392.0,Tarjeta de Débito,Pagada
691,6,12,1,2026-09-18 06:39:52,8100.0,1296.0,9396.0,Tarjeta de Crédito,Pagada
692,27,11,1,2026-09-18 08:49:52,32700.0,5232.0,37932.0,Tarjeta de Débito,Pagada
693,8,9,1,2026-09-18 10:22:52,56650.0,9064.0,65714.0,Transferencia,Pagada
694,7,11,1,2026-09-18 02:48:52,2637.0,421.92,3058.92,Transferencia,Pagada
695,40,9,1,2026-09-18 08:28:52,1350.0,216.0,1566.0,Tarjeta de Débito,Pagada
696,31,12,1,2026-09-18 04:29:52,21500.0,3440.0,24940.0,Tarjeta de Crédito,Pagada
697,27,12,1,2026-09-18 03:40:52,6150.0,984.0,7134.0,Transferencia,Pagada
698,11,9,1,2026-09-18 08:30:52,66950.0,10712.0,77662.0,Efectivo,Pagada
699,9,15,2,2026-09-18 13:19:52,8592.0,1374.72,9966.72,Tarjeta de Crédito,Cancelada
700,11,13,2,2026-09-18 15:39:52,18900.0,3024.0,21924.0,Tarjeta de Débito,Pagada
701,13,13,2,2026-09-18 05:41:52,3750.0,600.0,4350.0,Efectivo,Pagada
702,42,4,2,2026-09-18 01:17:52,33495.0,5359.2,38854.2,Tarjeta de Crédito,Pagada
703,24,15,2,2026-09-17 22:56:52,4635.0,741.6,5376.6,Tarjeta de Crédito,Pagada
704,8,10,2,2026-09-17 18:11:52,2100.0,336.0,2436.0,Tarjeta de Débito,Pagada
705,9,3,1,2026-09-17 21:32:52,42100.0,6736.0,48836.0,Tarjeta de Débito,Pagada
706,31,7,2,2026-09-17 23:06:52,450.0,72.0,522.0,Tarjeta de Débito,Pagada
707,39,12,1,2026-09-17 17:51:52,19250.0,3080.0,22330.0,Tarjeta de Crédito,Pagada
708,4,15,2,2026-09-18 02:50:52,5800.0,928.0,6728.0,Transferencia,Pagada
709,37,5,2,2026-09-18 00:03:52,112950.0,18072.0,131022.0,Tarjeta de Crédito,Pagada
710,21,3,1,2026-09-18 01:47:52,49992.0,7998.72,57990.72,Tarjeta de Débito,Pagada
711,19,12,1,2026-09-18 04:01:52,1341.0,214.56,1555.56,Efectivo,Pagada
712,42,10,2,2026-09-18 10:58:52,31539.0,5046.24,36585.24,Transferencia,Pagada
713,41,16,2,2026-09-18 14:16:52,19000.0,3040.0,22040.0,Efectivo,Pagada
714,2,15,2,2026-09-18 17:19:52,24950.0,3992.0,28942.0,Transferencia,Pagada
715,43,10,2,2026-09-17 19:00:52,5700.0,912.0,6612.0,Tarjeta de Crédito,Pagada
716,35,17,2,2026-09-18 16:48:52,42750.0,6840.0,49590.0,Efectivo,Pagada
717,15,11,1,2026-09-18 01:41:52,8850.0,1416.0,10266.0,Tarjeta de Débito,Pagada
718,13,12,1,2026-09-18 14:10:52,1800.0,288.0,2088.0,Transferencia,Pagada
719,11,5,2,2026-09-18 07:06:52,25685.0,4109.6,29794.6,Tarjeta de Débito,Pagada
720,29,9,1,2026-09-18 16:55:52,5936.0,949.76,6885.76,Efectivo,Pagada
721,46,11,1,2026-09-18 13:49:52,20250.0,3240.0,23490.0,Transferencia,Pendiente
722,17,18,2,2026-09-18 06:37:52,65250.0,10440.0,75690.0,Tarjeta de Crédito,Pagada
723,40,10,2,2026-09-18 00:58:52,16398.0,2623.68,19021.68,Transferencia,Pagada
724,24,4,2,2026-09-17 21:13:52,34200.0,5472.0,39672.0,Transferencia,Pagada
725,28,11,1,2026-09-17 19:45:52,10317.0,1650.72,11967.72,Transferencia,Pagada
726,32,15,2,2026-09-18 01:21:52,11900.0,1904.0,13804.0,Tarjeta de Débito,Pagada
727,22,11,1,2026-09-18 02:55:52,1650.0,264.0,1914.0,Efectivo,Pagada
728,18,3,1,2026-09-18 08:55:52,9119.0,1459.04,10578.04,Efectivo,Pagada
729,26,18,2,2026-09-18 05:26:52,8800.0,1408.0,10208.0,Transferencia,Pagada
730,9,16,2,2026-09-17 17:49:52,1050.0,168.0,1218.0,Efectivo,Cancelada
731,21,9,1,2026-09-18 03:55:52,11985.0,1917.6,13902.6,Tarjeta de Crédito,Pagada
732,15,12,1,2026-09-18 15:02:52,14189.0,2270.24,16459.24,Transferencia,Pagada
733,31,7,2,2026-09-17 22:11:52,12297.0,1967.52,14264.52,Tarjeta de Débito,Pagada
734,4,9,1,2026-09-18 12:09:52,22100.0,3536.0,25636.0,Efectivo,Pagada
735,49,2,2,2026-09-18 00:18:52,15693.0,2510.88,18203.88,Efectivo,Pagada
736,29,15,2,2026-09-18 01:39:52,34550.0,5528.0,40078.0,Tarjeta de Débito,Pagada
737,4,5,2,2026-09-18 04:05:52,5200.0,832.0,6032.0,Tarjeta de Débito,Pagada
738,23,3,1,2026-09-18 17:05:52,44800.0,7168.0,51968.0,Efectivo,Pagada
739,50,11,1,2026-09-18 10:51:52,4946.0,791.36,5737.36,Efectivo,Pagada
740,39,16,2,2026-09-18 07:39:52,12200.0,1952.0,14152.0,Efectivo,Pagada
741,50,16,2,2026-09-17 22:18:52,2700.0,432.0,3132.0,Transferencia,Pagada
742,8,10,2,2026-09-18 06:49:52,46700.0,7472.0,54172.0,Tarjeta de Crédito,Pagada
743,9,12,1,2026-09-18 03:49:52,12750.0,2040.0,14790.0,Tarjeta de Crédito,Pagada
744,23,15,2,2026-09-17 22:30:52,78750.0,12600.0,91350.0,Transferencia,Pagada
745,35,3,1,2026-09-17 23:37:52,46542.0,7446.72,53988.72,Tarjeta de Débito,Cancelada
746,47,2,2,2026-09-17 20:52:52,1800.0,288.0,2088.0,Tarjeta de Débito,Pagada
747,22,3,1,2026-09-18 15:37:52,76500.0,12240.0,88740.0,Tarjeta de Crédito,Pagada
748,31,3,1,2026-09-18 04:20:52,33000.0,5280.0,38280.0,Tarjeta de Crédito,Pagada
749,28,10,2,2026-09-18 14:03:52,44150.0,7064.0,51214.0,Tarjeta de Débito,Pagada
750,40,3,1,2026-09-17 19:54:52,32742.0,5238.72,37980.72,Efectivo,Pagada
751,30,11,1,2026-09-18 15:24:52,52650.0,8424.0,61074.0,Transferencia,Pagada
752,41,3,1,2026-09-18 17:15:52,2250.0,360.0,2610.0,Efectivo,Cancelada
753,9,15,2,2026-09-17 21:23:52,11850.0,1896.0,13746.0,Transferencia,Cancelada
754,14,15,2,2026-09-17 23:35:52,1746.0,279.36,2025.36,Tarjeta de Crédito,Pagada
755,8,16,2,2026-09-18 05:02:52,12535.0,2005.6,14540.6,Efectivo,Pagada
756,25,18,2,2026-09-18 13:40:52,32784.0,5245.44,38029.44,Tarjeta de Débito,Pagada
757,43,10,2,2026-09-18 16:35:52,30488.1,4878.1,35366.2,Tarjeta de Débito,Pagada
758,27,7,2,2026-09-17 19:44:52,2800.0,448.0,3248.0,Tarjeta de Crédito,Pagada
759,38,3,1,2026-09-18 15:56:52,6726.0,1076.16,7802.16,Efectivo,Pagada
760,33,10,2,2026-09-18 14:11:52,2850.0,456.0,3306.0,Tarjeta de Crédito,Pagada
761,4,15,2,2026-09-18 10:05:52,1200.0,192.0,1392.0,Transferencia,Pagada
762,5,11,1,2026-09-18 08:54:52,9700.0,1552.0,11252.0,Tarjeta de Débito,Pagada
763,42,13,2,2026-09-17 22:31:52,24900.0,3984.0,28884.0,Transferencia,Pagada
764,41,16,2,2026-09-18 11:41:52,74250.0,11880.0,86130.0,Efectivo,Pagada
765,34,3,1,2026-09-18 08:24:52,900.0,144.0,1044.0,Tarjeta de Crédito,Pagada
766,14,3,1,2026-09-18 00:41:52,28400.0,4544.0,32944.0,Tarjeta de Débito,Pagada
767,33,3,1,2026-09-17 21:55:52,11385.0,1821.6,13206.6,Tarjeta de Débito,Pagada
768,27,15,2,2026-09-18 08:34:52,30100.0,4816.0,34916.0,Tarjeta de Crédito,Cancelada
769,8,5,2,2026-09-18 12:13:52,24000.0,3840.0,27840.0,Efectivo,Pendiente
770,3,9,1,2026-09-17 23:31:52,105000.0,16800.0,121800.0,Tarjeta de Crédito,Pagada
771,12,5,2,2026-09-18 00:31:52,51981.0,8316.96,60297.96,Efectivo,Pagada
772,27,13,2,2026-09-17 21:41:52,87050.0,13928.0,100978.0,Tarjeta de Crédito,Pagada
773,37,18,2,2026-09-18 01:35:52,11400.0,1824.0,13224.0,Transferencia,Pagada
774,40,13,2,2026-09-18 13:04:52,33000.0,5280.0,38280.0,Transferencia,Pagada
775,11,9,1,2026-09-17 21:47:52,1485.0,237.6,1722.6,Tarjeta de Débito,Pagada
776,21,5,2,2026-09-18 05:48:52,28938.0,4630.08,33568.08,Tarjeta de Crédito,Pagada
777,1,12,1,2026-09-18 00:34:52,14500.0,2320.0,16820.0,Tarjeta de Débito,Pagada
778,42,11,1,2026-09-17 18:03:52,9085.0,1453.6,10538.6,Tarjeta de Débito,Pagada
779,27,12,1,2026-09-17 19:24:52,2133.0,341.28,2474.28,Tarjeta de Crédito,Pagada
780,4,2,2,2026-09-18 11:07:52,750.0,120.0,870.0,Tarjeta de Crédito,Pagada
781,50,15,2,2026-09-18 16:19:52,29050.0,4648.0,33698.0,Tarjeta de Débito,Pagada
782,49,11,1,2026-09-17 17:40:52,26550.0,4248.0,30798.0,Transferencia,Pagada
783,1,3,1,2026-09-18 06:04:52,20650.0,3304.0,23954.0,Efectivo,Pagada
784,17,3,1,2026-09-18 17:09:52,4297.0,687.52,4984.52,Efectivo,Pagada
785,23,10,2,2026-09-18 06:00:52,33747.0,5399.52,39146.52,Tarjeta de Crédito,Pagada
786,21,12,1,2026-09-18 08:05:52,1350.0,216.0,1566.0,Tarjeta de Crédito,Pagada
787,36,3,1,2026-09-18 10:03:52,150.0,24.0,174.0,Transferencia,Pagada
788,34,3,1,2026-09-17 22:11:52,45000.0,7200.0,52200.0,Transferencia,Pagada
789,50,3,1,2026-09-18 00:45:52,3771.0,603.36,4374.36,Efectivo,Pagada
790,4,7,2,2026-09-18 00:56:52,10000.0,1600.0,11600.0,Tarjeta de Débito,Pagada
791,25,12,1,2026-09-18 11:34:52,450.0,72.0,522.0,Tarjeta de Crédito,Pagada
792,17,18,2,2026-09-18 00:28:52,19050.0,3048.0,22098.0,Tarjeta de Débito,Pagada
793,6,11,1,2026-09-18 08:00:52,6036.0,965.76,7001.76,Tarjeta de Débito,Pagada
794,41,9,1,2026-09-18 05:35:52,26650.0,4264.0,30914.0,Efectivo,Pagada
795,39,11,1,2026-09-17 18:51:52,5200.0,832.0,6032.0,Tarjeta de Débito,Pagada
796,42,4,2,2026-09-17 17:51:52,38400.0,6144.0,44544.0,Transferencia,Cancelada
797,23,9,1,2026-09-18 07:31:52,22400.0,3584.0,25984.0,Tarjeta de Crédito,Pagada
798,46,2,2,2026-09-18 03:22:52,10950.0,1752.0,12702.0,Tarjeta de Débito,Pagada
799,21,5,2,2026-09-18 04:52:52,24600.0,3936.0,28536.0,Tarjeta de Débito,Pagada
800,1,11,1,2026-09-18 03:52:52,37332.0,5973.12,43305.12,Transferencia,Pagada
