id_movimiento,id_producto,id_sucursal,tipo,cantidad,fecha_hora,id_orden_venta,id_orden_compra
1592,105,2,Ajuste,-12,2026-09-18 06:37:52,613,
1593,106,1,Salida,-1,2026-09-18 02:50:52,614,
1594,101,1,Salida,-1,2026-09-17 18:58:52,615,
1595,104,1,Salida,-14,2026-09-17 22:25:52,616,
1596,101,1,Salida,-6,2026-09-17 22:25:52,616,
1597,105,1,Salida,-3,2026-09-17 22:25:52,616,
1598,106,1,Salida,-11,2026-09-17 22:25:52,616,
1599,104,1,Salida,-11,2026-09-17 22:25:52,616,
1600,101,2,Salida,-5,2026-09-18 09:12:52,617,
1601,104,2,Salida,-5,2026-09-18 09:12:52,617,
1602,103,2,Salida,-13,2026-09-18 09:12:52,617,
1603,106,2,Salida,-3,2026-09-18 03:48:52,619,
1604,102,2,Salida,-6,2026-09-18 03:48:52,619,
1605,105,2,Salida,-2,2026-09-18 03:48:52,619,
1606,106,2,Salida,-13,2026-09-18 10:27:52,620,
1607,103,2,Ajuste,-1,2026-09-18 10:27:52,620,
1608,105,2,Salida,-14,2026-09-18 10:27:52,620,
1609,102,2,Salida,-7,2026-09-18 10:27:52,620,
1610,101,2,Salida,-7,2026-09-18 10:27:52,620,
1611,103,2,Salida,-14,2026-09-18 14:03:52,621,
1612,104,1,Salida,-11,2026-09-17 17:51:52,622,
1613,105,1,Salida,-5,2026-09-17 17:51:52,622,
1614,101,1,Salida,-10,2026-09-17 17:51:52,622,
1615,106,1,Salida,-5,2026-09-17 17:51:52,622,
1616,106,1,Salida,-11,2026-09-17 23:37:52,623,
1617,104,1,Salida,-14,2026-09-17 23:37:52,623,
1618,101,1,Salida,-9,2026-09-17 23:37:52,623,
1619,105,1,Salida,-1,2026-09-17 23:37:52,623,
1620,103,1,Salida,-4,2026-09-17 23:37:52,623,
1621,101,2,Salida,-4,2026-09-18 06:01:52,624,
1622,103,2,Salida,-10,2026-09-18 06:01:52,624,
1623,105,2,Salida,-12,2026-09-18 06:01:52,624,
1624,101,2,Salida,-10,2026-09-18 06:01:52,624,
1625,103,2,Salida,-7,2026-09-18 06:01:52,624,
1626,105,2,Salida,-6,2026-09-18 09:55:52,625,
1627,102,2,Salida,-10,2026-09-18 09:55:52,625,
1628,106,2,Salida,-3,2026-09-18 09:55:52,625,
1629,105,1,Salida,-6,2026-09-18 16:19:52,627,
1630,101,1,Salida,-10,2026-09-18 16:19:52,627,
1631,101,1,Salida,-3,2026-09-18 16:19:52,627,
1632,105,1,Salida,-14,2026-09-18 16:19:52,627,
1633,101,2,Salida,-15,2026-09-18 12:27:52,628,
1634,101,1,Salida,-4,2026-09-18 12:12:52,630,
1635,102,1,Salida,-1,2026-09-18 12:12:52,630,
1636,105,1,Salida,-6,2026-09-18 12:12:52,630,
1637,106,1,Salida,-2,2026-09-18 14:46:52,631,
1638,105,1,Salida,-8,2026-09-18 14:46:52,631,
1639,104,1,Salida,-12,2026-09-18 02:50:52,633,
1640,101,1,Salida,-10,2026-09-18 02:50:52,633,
1641,102,1,Salida,-7,2026-09-18 02:50:52,633,
1642,103,1,Salida,-5,2026-09-18 02:50:52,633,
1643,105,1,Salida,-6,2026-09-18 02:43:52,634,
1644,103,2,Ajuste,-8,2026-09-18 02:10:52,636,
1645,105,2,Salida,-9,2026-09-18 02:10:52,636,
1646,102,2,Salida,-8,2026-09-18 02:10:52,636,
1647,106,2,Salida,-14,2026-09-18 02:10:52,636,
1648,105,2,Salida,-6,2026-09-18 13:46:52,637,
1649,106,2,Salida,-12,2026-09-18 13:46:52,637,
1650,105,2,Salida,-13,2026-09-18 13:46:52,637,
1651,102,2,Salida,-7,2026-09-18 13:46:52,637,
1652,105,1,Ajuste,-12,2026-09-18 10:33:52,638,
1653,102,1,Ajuste,-8,2026-09-18 10:33:52,638,
1654,105,1,Salida,-1,2026-09-18 10:33:52,638,
1655,106,1,Salida,-15,2026-09-18 10:33:52,638,
1656,101,2,Salida,-9,2026-09-17 19:13:52,639,
1657,104,2,Salida,-7,2026-09-18 09:20:52,640,
1658,106,1,Salida,-9,2026-09-18 07:44:52,641,
1659,102,1,Ajuste,-1,2026-09-18 04:06:52,642,
1660,106,1,Salida,-10,2026-09-18 04:06:52,642,
1661,102,1,Salida,-8,2026-09-18 04:06:52,642,
1662,101,1,Salida,-6,2026-09-18 04:06:52,642,
1663,103,2,Salida,-10,2026-09-18 09:57:52,643,
1664,106,2,Salida,-13,2026-09-18 09:57:52,643,
1665,102,1,Salida,-10,2026-09-17 22:02:52,644,
1666,101,1,Salida,-8,2026-09-17 22:02:52,644,
1667,102,1,Salida,-15,2026-09-18 10:23:52,645,
1668,104,1,Salida,-13,2026-09-18 10:23:52,645,
1669,102,1,Salida,-7,2026-09-18 10:23:52,645,
1670,105,1,Salida,-14,2026-09-18 10:23:52,645,
1671,105,1,Salida,-6,2026-09-18 10:23:52,645,
1672,103,1,Salida,-15,2026-09-18 08:21:52,646,
1673,101,1,Salida,-1,2026-09-18 08:21:52,646,
1674,104,2,Salida,-13,2026-09-18 13:57:52,647,
1675,101,2,Salida,-9,2026-09-18 13:57:52,647,
1676,101,2,Salida,-11,2026-09-18 13:57:52,647,
1677,105,2,Salida,-14,2026-09-18 13:57:52,647,
1678,105,2,Salida,-3,2026-09-18 00:19:52,648,
1679,101,2,Salida,-8,2026-09-18 00:19:52,648,
1680,101,2,Salida,-2,2026-09-18 00:19:52,648,
1681,106,2,Salida,-8,2026-09-18 00:19:52,648,
1682,106,2,Salida,-15,2026-09-18 00:19:52,648,
1683,105,2,Salida,-9,2026-09-18 08:44:52,649,
1684,106,2,Salida,-6,2026-09-18 04:34:52,651,
1685,104,2,Salida,-2,2026-09-18 04:34:52,651,
1686,106,2,Ajuste,-7,2026-09-18 04:34:52,651,
1687,104,2,Salida,-7,2026-09-18 04:34:52,651,
1688,104,2,Salida,-3,2026-09-18 04:34:52,651,
1689,106,1,Salida,-13,2026-09-18 12:59:52,652,
1690,106,1,Salida,-1,2026-09-18 05:56:52,653,
1691,102,1,Salida,-9,2026-09-18 05:56:52,653,
1692,106,2,Salida,-2,2026-09-18 10:21:52,654,
1693,104,2,Salida,-9,2026-09-18 10:21:52,654,
1694,106,2,Salida,-6,2026-09-18 10:21:52,654,
1695,103,2,Salida,-6,2026-09-17 18:23:52,655,
1696,105,2,Ajuste,-10,2026-09-17 18:23:52,655,
1697,103,2,Salida,-8,2026-09-17 18:23:52,655,
1698,103,2,Salida,-15,2026-09-18 11:29:52,656,
1699,105,2,Salida,-11,2026-09-18 11:29:52,656,
1700,103,1,Salida,-6,2026-09-18 12:39:52,657,
1701,106,1,Salida,-2,2026-09-18 12:39:52,657,
1702,103,1,Salida,-15,2026-09-18 12:39:52,657,
1703,103,1,Salida,-3,2026-09-18 12:39:52,657,
1704,101,1,Salida,-10,2026-09-18 12:39:52,657,
1705,102,2,Salida,-11,2026-09-18 14:08:52,658,
1706,104,2,Ajuste,-6,2026-09-18 14:08:52,658,
1707,105,2,Salida,-14,2026-09-18 14:08:52,658,
1708,104,2,Salida,-11,2026-09-18 14:08:52,658,
1709,105,2,Salida,-3,2026-09-18 14:08:52,658,
1710,106,1,Salida,-4,2026-09-18 15:11:52,659,
1711,103,1,Salida,-2,2026-09-18 15:11:52,659,
1712,105,1,Salida,-10,2026-09-18 15:11:52,659,
1713,104,1,Salida,-5,2026-09-17 22:02:52,660,
1714,105,1,Salida,-13,2026-09-17 22:02:52,660,
1715,106,1,Salida,-4,2026-09-17 22:02:52,660,
1716,106,1,Salida,-2,2026-09-18 07:29:52,661,
1717,102,2,Ajuste,-3,2026-09-18 01:45:52,664,
1718,103,2,Salida,-3,2026-09-18 01:45:52,664,
1719,106,2,Salida,-4,2026-09-18 00:27:52,665,
1720,105,2,Salida,-4,2026-09-18 06:16:52,666,
1721,105,2,Salida,-15,2026-09-18 08:21:52,667,
1722,105,2,Salida,-8,2026-09-18 08:21:52,667,
1723,105,1,Salida,-15,2026-09-18 06:07:52,668,
1724,102,1,Salida,-4,2026-09-18 06:07:52,668,
1725,105,1,Salida,-3,2026-09-18 06:07:52,668,
1726,101,1,Salida,-10,2026-09-18 07:26:52,669,
1727,106,1,Salida,1,2026-09-18 07:26:52,669,
1728,106,2,Ajuste,-10,2026-09-18 06:51:52,670,
1729,103,2,Salida,-13,2026-09-18 06:51:52,670,
1730,106,2,Salida,-4,2026-09-18 06:51:52,670,
1731,102,1,Salida,-13,2026-09-17 23:30:52,672,
1732,102,1,Salida,-13,2026-09-18 16:18:52,674,
1733,102,1,Salida,-15,2026-09-18 16:18:52,674,
1734,101,1,Salida,-10,2026-09-18 16:18:52,674,
1735,106,2,Salida,-3,2026-09-17 18:49:52,676,
1736,104,1,Salida,-7,2026-09-17 23:08:52,677,
1737,101,1,Salida,-4,2026-09-17 23:08:52,677,
1738,101,1,Salida,-1,2026-09-17 23:08:52,677,
1739,106,1,Salida,-12,2026-09-17 23:08:52,677,
1740,102,1,Salida,1,2026-09-17 23:08:52,677,
1741,102,2,Salida,-10,2026-09-18 04:56:52,678,
1742,102,2,Salida,-11,2026-09-18 04:56:52,678,
1743,105,1,Salida,-3,2026-09-18 08:43:52,679,
1744,104,1,Salida,-9,2026-09-18 08:43:52,679,
1745,106,1,Salida,-8,2026-09-18 08:43:52,679,
1746,105,2,Salida,-13,2026-09-18 12:07:52,680,
1747,104,2,Salida,-9,2026-09-18 12:07:52,680,
1748,101,2,Salida,-14,2026-09-18 12:07:52,680,
1749,106,2,Salida,-14,2026-09-18 12:07:52,680,
1750,105,2,Salida,-10,2026-09-18 12:07:52,680,
1751,105,1,Salida,-3,2026-09-18 00:19:52,681,
1752,104,1,Salida,-14,2026-09-18 00:19:52,681,
1753,106,1,Salida,-12,2026-09-18 00:19:52,681,
1754,102,1,Salida,-13,2026-09-18 00:19:52,681,
1755,105,1,Salida,-6,2026-09-18 00:19:52,681,
1756,101,2,Salida,-14,2026-09-18 00:04:52,682,
1757,106,2,Salida,-14,2026-09-18 00:04:52,682,
1758,104,1,Ajuste,-7,2026-09-18 06:43:52,683,
1759,103,1,Salida,-14,2026-09-18 06:43:52,683,
1760,101,1,Salida,-15,2026-09-18 06:43:52,683,
1761,102,1,Salida,-12,2026-09-18 06:43:52,683,
1762,101,1,Salida,-9,2026-09-18 06:43:52,683,
1763,105,1,Salida,-13,2026-09-18 02:20:52,684,
1764,105,1,Salida,-9,2026-09-18 02:20:52,684,
1765,101,1,Salida,-8,2026-09-18 02:20:52,684,
1766,105,1,Salida,-12,2026-09-18 02:20:52,684,
1767,101,1,Salida,-13,2026-09-18 02:20:52,684,
1768,106,2,Salida,-13,2026-09-18 10:32:52,685,
1769,101,2,Salida,-12,2026-09-18 10:32:52,685,
1770,101,2,Salida,-2,2026-09-18 10:32:52,685,
1771,104,2,Salida,-13,2026-09-18 10:32:52,685,
1772,104,2,Salida,-4,2026-09-18 02:51:52,686,
1773,103,2,Salida,-7,2026-09-18 02:51:52,686,
1774,102,2,Salida,-8,2026-09-18 02:51:52,686,
1775,105,2,Salida,-7,2026-09-18 02:51:52,686,
1776,104,2,Salida,-11,2026-09-18 02:51:52,686,
1777,104,1,Salida,-14,2026-09-18 00:43:52,688,
1778,103,1,Salida,-12,2026-09-18 00:43:52,688,
1779,106,2,Salida,-2,2026-09-17 22:30:52,689,
1780,103,2,Salida,-3,2026-09-17 22:30:52,689,
1781,101,2,Salida,-8,2026-09-17 20:04:52,690,
1782,103,1,Salida,-2,2026-09-18 06:39:52,691,
1783,106,1,Salida,-9,2026-09-18 06:39:52,691,
1784,101,1,Salida,-5,2026-09-18 06:39:52,691,
1785,103,1,Salida,-7,2026-09-18 08:49:52,692,
1786,106,1,Salida,-10,2026-09-18 08:49:52,692,
1787,102,1,Salida,-12,2026-09-18 08:49:52,692,
1788,101,1,Salida,1,2026-09-18 08:49:52,692,
1789,101,1,Salida,-12,2026-09-18 08:49:52,692,
1790,102,1,Salida,-7,2026-09-18 10:22:52,693,
1791,104,1,Salida,-11,2026-09-18 10:22:52,693,
1792,103,1,Salida,-13,2026-09-18 10:22:52,693,
1793,102,1,Salida,-8,2026-09-18 10:22:52,693,
1794,105,1,Salida,-13,2026-09-18 02:48:52,694,
1795,101,1,Salida,-9,2026-09-18 02:48:52,694,
1796,101,1,Salida,-9,2026-09-18 08:28:52,695,
1797,101,1,Salida,-4,2026-09-18 04:29:52,696,
1798,104,1,Salida,-4,2026-09-18 04:29:52,696,
1799,103,1,Salida,-6,2026-09-18 04:29:52,696,
1800,106,1,Salida,-2,2026-09-18 04:29:52,696,
1801,101,1,Salida,-1,2026-09-18 03:40:52,697,
1802,103,1,Salida,-2,2026-09-18 03:40:52,697,
1803,103,1,Salida,-7,2026-09-18 08:30:52,698,
1804,101,1,Salida,-1,2026-09-18 08:30:52,698,
1805,103,1,Salida,-12,2026-09-18 08:30:52,698,
1806,102,1,Salida,-14,2026-09-18 08:30:52,698,
1807,102,2,Salida,-13,2026-09-18 15:39:52,700,
1808,102,2,Salida,-10,2026-09-18 15:39:52,700,
1809,102,2,Salida,-4,2026-09-18 15:39:52,700,
1810,101,2,Salida,-14,2026-09-18 05:41:52,701,
1811,101,2,Salida,-11,2026-09-18 05:41:52,701,
1812,103,2,Salida,-11,2026-09-18 01:17:52,702,
1813,105,2,Salida,-5,2026-09-18 01:17:52,702,
1814,101,2,Salida,-9,2026-09-17 22:56:52,703,
1815,106,2,Salida,-9,2026-09-17 22:56:52,703,
1816,101,2,Salida,-13,2026-09-17 22:56:52,703,
1817,106,2,Salida,-14,2026-09-17 18:11:52,704,
1818,102,1,Salida,-4,2026-09-17 21:32:52,705,
1819,102,1,Salida,-9,2026-09-17 21:32:52,705,
1820,103,1,Salida,-11,2026-09-17 21:32:52,705,
1821,101,2,Salida,-3,2026-09-17 23:06:52,706,
1822,104,1,Salida,-12,2026-09-17 17:51:52,707,
1823,106,1,Salida,-15,2026-09-17 17:51:52,707,
1824,106,1,Salida,-4,2026-09-17 17:51:52,707,
1825,101,1,Ajuste,-6,2026-09-17 17:51:52,707,
1826,102,1,Salida,-11,2026-09-17 17:51:52,707,
1827,102,2,Salida,-7,2026-09-18 02:50:52,708,
1828,101,2,Salida,-6,2026-09-18 02:50:52,708,
1829,103,2,Salida,-6,2026-09-18 00:03:52,709,
1830,103,2,Salida,-7,2026-09-18 00:03:52,709,
1831,103,2,Salida,-14,2026-09-18 00:03:52,709,
1832,104,2,Salida,-3,2026-09-18 00:03:52,709,
1833,103,2,Salida,-10,2026-09-18 00:03:52,709,
1834,102,1,Salida,-1,2026-09-18 01:47:52,710,
1835,103,1,Salida,-13,2026-09-18 01:47:52,710,
1836,101,1,Salida,-12,2026-09-18 01:47:52,710,
1837,102,1,Salida,-11,2026-09-18 01:47:52,710,
1838,105,1,Salida,-8,2026-09-18 01:47:52,710,
1839,101,1,Salida,-3,2026-09-18 04:01:52,711,
1840,105,1,Salida,-6,2026-09-18 04:01:52,711,
1841,105,1,Salida,-3,2026-09-18 04:01:52,711,
1842,103,2,Salida,-8,2026-09-18 10:58:52,712,
1843,104,2,Salida,-9,2026-09-18 10:58:52,712,
1844,106,2,Salida,-1,2026-09-18 10:58:52,712,
1845,101,2,Salida,-3,2026-09-18 10:58:52,712,
1846,105,2,Salida,-11,2026-09-18 10:58:52,712,
1847,106,2,Salida,-10,2026-09-18 14:16:52,713,
1848,102,2,Salida,-11,2026-09-18 14:16:52,713,
1849,102,2,Salida,-14,2026-09-18 14:16:52,713,
1850,102,2,Salida,-11,2026-09-18 17:19:52,714,
1851,105,2,Salida,1,2026-09-18 17:19:52,714,
1852,104,2,Salida,-3,2026-09-18 17:19:52,714,
1853,103,2,Salida,-5,2026-09-18 17:19:52,714,
1854,106,2,Salida,-4,2026-09-18 17:19:52,714,
1855,106,2,Salida,-15,2026-09-17 19:00:52,715,
1856,106,2,Salida,-13,2026-09-17 19:00:52,715,
1857,106,2,Salida,-10,2026-09-17 19:00:52,715,
1858,103,2,Salida,-14,2026-09-18 16:48:52,716,
1859,101,2,Salida,-5,2026-09-18 16:48:52,716,
1860,102,1,Salida,-8,2026-09-18 01:41:52,717,
1861,104,1,Salida,-5,2026-09-18 01:41:52,717,
1862,106,1,Salida,-12,2026-09-18 14:10:52,718,
1863,104,2,Salida,-10,2026-09-18 07:06:52,719,
1864,106,2,Salida,-2,2026-09-18 07:06:52,719,
1865,106,2,Salida,-6,2026-09-18 07:06:52,719,
1866,103,2,Salida,-6,2026-09-18 07:06:52,719,
1867,105,1,Salida,-7,2026-09-18 16:55:52,720,
1868,105,1,Salida,-7,2026-09-18 16:55:52,720,
1869,104,1,Salida,-7,2026-09-18 16:55:52,720,
1870,103,2,Salida,-5,2026-09-18 06:37:52,722,
1871,106,2,Salida,-15,2026-09-18 06:37:52,722,
1872,103,2,Salida,-14,2026-09-18 06:37:52,722,
1873,103,2,Salida,-2,2026-09-18 06:37:52,722,
1874,106,2,Salida,-9,2026-09-18 00:58:52,723,
1875,105,2,Salida,-2,2026-09-18 00:58:52,723,
1876,103,2,Salida,-3,2026-09-18 00:58:52,723,
1877,104,2,Salida,-9,2026-09-18 00:58:52,723,
1878,103,2,Salida,-11,2026-09-17 21:13:52,724,
1879,106,2,Salida,-3,2026-09-17 21:13:52,724,
1880,106,2,Salida,-5,2026-09-17 21:13:52,724,
1881,102,1,Salida,-3,2026-09-17 19:45:52,725,
1882,104,1,Salida,-10,2026-09-17 19:45:52,725,
1883,105,1,Salida,-10,2026-09-17 19:45:52,725,
1884,105,1,Salida,-6,2026-09-17 19:45:52,725,
1885,105,1,Salida,-2,2026-09-17 19:45:52,725,
1886,102,2,Salida,-4,2026-09-18 01:21:52,726,
1887,102,2,Salida,-13,2026-09-18 01:21:52,726,
1888,101,1,Salida,-11,2026-09-18 02:55:52,727,
1889,104,1,Salida,-10,2026-09-18 08:55:52,728,
1890,105,1,Salida,-11,2026-09-18 08:55:52,728,
1891,106,1,Salida,-6,2026-09-18 08:55:52,728,
1892,102,1,Salida,-1,2026-09-18 08:55:52,728,
1893,102,2,Salida,-10,2026-09-18 05:26:52,729,
1894,101,2,Salida,-12,2026-09-18 05:26:52,729,
1895,102,1,Salida,-15,2026-09-18 03:55:52,731,
1896,105,1,Salida,-15,2026-09-18 03:55:52,731,
1897,102,1,Salida,-14,2026-09-18 15:02:52,732,
1898,104,1,Salida,-3,2026-09-18 15:02:52,732,
1899,105,1,Salida,-11,2026-09-18 15:02:52,732,
1900,106,1,Salida,-9,2026-09-18 15:02:52,732,
1901,105,2,Salida,-3,2026-09-17 22:11:52,733,
1902,103,2,Salida,-4,2026-09-17 22:11:52,733,
1903,102,1,Salida,-7,2026-09-18 12:09:52,734,
1904,103,1,Salida,-4,2026-09-18 12:09:52,734,
1905,104,1,Salida,-8,2026-09-18 12:09:52,734,
1906,105,2,Salida,-7,2026-09-18 00:18:52,735,
1907,103,2,Ajuste,-5,2026-09-18 00:18:52,735,
1908,103,2,Ajuste,-10,2026-09-18 01:39:52,736,
1909,104,2,Salida,-7,2026-09-18 01:39:52,736,
1910,104,2,Salida,-8,2026-09-18 04:05:52,737,
1911,106,1,Salida,-13,2026-09-18 17:05:52,738,
1912,104,1,Salida,-8,2026-09-18 17:05:52,738,
1913,101,1,Salida,-3,2026-09-18 17:05:52,738,
1914,103,1,Salida,-11,2026-09-18 17:05:52,738,
1915,102,1,Salida,-6,2026-09-18 17:05:52,738,
1916,104,1,Salida,-7,2026-09-18 10:51:52,739,
1917,105,1,Salida,-4,2026-09-18 10:51:52,739,
1918,104,2,Salida,-10,2026-09-18 07:39:52,740,
1919,101,2,Salida,-12,2026-09-18 07:39:52,740,
1920,104,2,Salida,-6,2026-09-18 07:39:52,740,
1921,106,2,Salida,-4,2026-09-17 22:18:52,741,
1922,106,2,Salida,-14,2026-09-17 22:18:52,741,
1923,103,2,Salida,-5,2026-09-18 06:49:52,742,
1924,102,2,Salida,-11,2026-09-18 06:49:52,742,
1925,103,2,Ajuste,-4,2026-09-18 06:49:52,742,
1926,103,2,Salida,-4,2026-09-18 06:49:52,742,
1927,106,1,Salida,-11,2026-09-18 03:49:52,743,
1928,106,1,Salida,-4,2026-09-18 03:49:52,743,
1929,102,1,Salida,-15,2026-09-18 03:49:52,743,
1930,104,2,Salida,-15,2026-09-17 22:30:52,744,
1931,103,2,Salida,-4,2026-09-17 22:30:52,744,
1932,103,2,Salida,-12,2026-09-17 22:30:52,744,
1933,103,2,Salida,-7,2026-09-17 22:30:52,744,
1934,106,2,Ajuste,-12,2026-09-17 20:52:52,746,
1935,106,1,Salida,-4,2026-09-18 15:37:52,747,
1936,103,1,Salida,-15,2026-09-18 15:37:52,747,
1937,103,1,Salida,-9,2026-09-18 15:37:52,747,
1938,102,1,Salida,-6,2026-09-18 15:37:52,747,
1939,103,1,Salida,-11,2026-09-18 04:20:52,748,
1940,104,2,Salida,-7,2026-09-18 14:03:52,749,
1941,104,2,Salida,-10,2026-09-18 14:03:52,749,
1942,104,2,Salida,-14,2026-09-18 14:03:52,749,
1943,103,2,Salida,-8,2026-09-18 14:03:52,749,
1944,105,1,Salida,-8,2026-09-17 19:54:52,750,
1945,101,1,Salida,-13,2026-09-17 19:54:52,750,
1946,103,1,Salida,-10,2026-09-17 19:54:52,750,
1947,101,1,Salida,-6,2026-09-18 15:24:52,751,
1948,104,1,Salida,-15,2026-09-18 15:24:52,751,
1949,103,1,Salida,-14,2026-09-18 15:24:52,751,
1950,101,2,Salida,-4,2026-09-17 23:35:52,754,
1951,105,2,Salida,-4,2026-09-17 23:35:52,754,
1952,101,2,Salida,-5,2026-09-17 23:35:52,754,
1953,101,2,Salida,-3,2026-09-18 05:02:52,755,
1954,104,2,Salida,-5,2026-09-18 05:02:52,755,
1955,102,2,Salida,-12,2026-09-18 05:02:52,755,
1956,101,2,Salida,-3,2026-09-18 05:02:52,755,
1957,102,2,Salida,-3,2026-09-18 13:40:52,756,
1958,105,2,Salida,-1,2026-09-18 13:40:52,756,
1959,104,2,Salida,-1,2026-09-18 13:40:52,756,
1960,103,2,Salida,-10,2026-09-18 13:40:52,756,
1961,103,2,Salida,-5,2026-09-18 16:35:52,757,
1962,105,2,Salida,-2,2026-09-18 16:35:52,757,
1963,103,2,Salida,-5,2026-09-18 16:35:52,757,
1964,106,2,Salida,-2,2026-09-18 16:35:52,757,
1965,102,2,Salida,-4,2026-09-17 19:44:52,758,
1966,101,1,Salida,-12,2026-09-18 15:56:52,759,
1967,105,1,Salida,-9,2026-09-18 15:56:52,759,
1968,104,1,Salida,-3,2026-09-18 15:56:52,759,
1969,105,1,Salida,-15,2026-09-18 15:56:52,759,
1970,101,1,Salida,-4,2026-09-18 15:56:52,759,
1971,106,2,Salida,-10,2026-09-18 14:11:52,760,
1972,101,2,Salida,-9,2026-09-18 14:11:52,760,
1973,101,2,Salida,-5,2026-09-18 10:05:52,761,
1974,106,2,Salida,-3,2026-09-18 10:05:52,761,
1975,106,1,Salida,-4,2026-09-18 08:54:52,762,
1976,104,1,Salida,-14,2026-09-18 08:54:52,762,
1977,103,2,Salida,-7,2026-09-17 22:31:52,763,
1978,104,2,Salida,-6,2026-09-17 22:31:52,763,
1979,101,2,Salida,-7,2026-09-18 11:41:52,764,
1980,103,2,Salida,-12,2026-09-18 11:41:52,764,
1981,103,2,Salida,-12,2026-09-18 11:41:52,764,
1982,101,2,Salida,-8,2026-09-18 11:41:52,764,
1983,101,1,Salida,-6,2026-09-18 08:24:52,765,
1984,102,1,Salida,-2,2026-09-18 00:41:52,766,
1985,103,1,Salida,-9,2026-09-18 00:41:52,766,
1986,106,1,Salida,-7,2026-09-17 21:55:52,767,
1987,102,1,Salida,-6,2026-09-17 21:55:52,767,
1988,104,1,Salida,-7,2026-09-17 21:55:52,767,
1989,106,1,Ajuste,-11,2026-09-17 21:55:52,767,
1990,103,1,Salida,-15,2026-09-17 23:31:52,770,
1991,103,1,Salida,-10,2026-09-17 23:31:52,770,
1992,103,1,Salida,-9,2026-09-17 23:31:52,770,
1993,103,1,Salida,-1,2026-09-17 23:31:52,770,
1994,103,2,Salida,-14,2026-09-18 00:31:52,771,
1995,106,2,Salida,-4,2026-09-18 00:31:52,771,
1996,105,2,Salida,-4,2026-09-18 00:31:52,771,
1997,103,2,Salida,-2,2026-09-18 00:31:52,771,
1998,103,2,Salida,-1,2026-09-18 00:31:52,771,
1999,106,2,Salida,-10,2026-09-17 21:41:52,772,
2000,103,2,Salida,-13,2026-09-17 21:41:52,772,
2001,104,2,Salida,-7,2026-09-17 21:41:52,772,
2002,103,2,Salida,-14,2026-09-17 21:41:52,772,
2003,106,2,Salida,-6,2026-09-18 01:35:52,773,
2004,102,2,Salida,-15,2026-09-18 01:35:52,773,
2005,103,2,Ajuste,-11,2026-09-18 13:04:52,774,
2006,105,1,Salida,-15,2026-09-17 21:47:52,775,
2007,101,2,Salida,-15,2026-09-18 05:48:52,776,
2008,105,2,Salida,-12,2026-09-18 05:48:52,776,
2009,102,2,Salida,-15,2026-09-18 05:48:52,776,
2010,103,2,Salida,-5,2026-09-18 05:48:52,776,
2011,102,1,Salida,-10,2026-09-18 00:34:52,777,
2012,104,1,Ajuste,-9,2026-09-18 00:34:52,777,
2013,106,1,Salida,-11,2026-09-18 00:34:52,777,
2014,104,1,Salida,-8,2026-09-17 18:03:52,778,
2015,106,1,Salida,-5,2026-09-17 18:03:52,778,
2016,101,1,Salida,-11,2026-09-17 18:03:52,778,
2017,105,1,Salida,-15,2026-09-17 18:03:52,778,
2018,105,1,Salida,-6,2026-09-17 19:24:52,779,
2019,105,1,Salida,-11,2026-09-17 19:24:52,779,
2020,106,1,Salida,-3,2026-09-17 19:24:52,779,
2021,106,2,Salida,-5,2026-09-18 11:07:52,780,
