id_factura,id_orden,uuid,fecha_timbrado
85,266,5c9db88e-9c1a-420b-b56a-34a51728e391,2026-09-18 03:37:32
86,267,1cfb1904-4c88-4ca3-8f22-11c4c4b58c38,2026-09-18 00:36:32
87,276,ab3844ef-bdb7-4e2e-b879-b62b748a6a3f,2026-09-17 20:11:32
88,279,ba9d2e7a-abd5-46c6-bb23-33a9b12cad75,2026-09-17 19:59:32
89,282,534dfb79-0330-4673-9946-ca27843e1c23,2026-09-18 18:31:32
90,285,548c6354-08c8-4058-b903-95e2ae052a6b,2026-09-18 20:03:32
91,286,30ff81cb-a62b-4283-a1d0-3d28987be8ac,2026-09-18 17:54:32
92,289,6018fb81-b26a-40e8-a8aa-7f1772d25226,2026-09-18 09:00:32
93,292,d2a2d350-a9ad-4bb7-941e-c12ee32af060,2026-09-18 08:42:32
94,299,8a795996-e7f8-426e-a45e-e955c411e738,2026-09-18 07:49:32
95,302,4ad42bce-9b80-4acc-a396-843c52585f27,2026-09-18 00:40:32
96,303,d8c225c0-f68d-47e7-a0a6-5bdbbdf05111,2026-09-18 01:43:32
97,305,8323ed14-0ab9-48b0-b5b8-65688b8fdd41,2026-09-18 03:38:32
98,306,3b4493bb-2a5c-41e1-9e46-b211224a7389,2026-09-18 03:10:32
99,307,3302b8b6-f4cb-4848-9219-2fc9f3c27b95,2026-09-17 21:47:32
100,312,0ee5e24e-86c5-478d-a4fc-00dde608e42d,2026-09-18 10:01:32
101,313,33bfec57-db51-4a77-97fb-aaf342d91351,2026-09-18 02:00:32
102,316,5dd76ece-4439-417e-8681-d9baee85ca8d,2026-09-18 01:34:32
103,323,23daeeb2-45dc-477d-bcb8-036eff93a329,2026-09-18 09:56:32
104,327,93068f30-f627-4f91-b365-5a3b0503eea4,2026-09-18 13:33:32
105,328,3ad76217-d5db-4a68-b8ef-a2e445d46020,2026-09-18 12:22:32
106,329,cfbe5957-cef9-4894-974f-814074fd9214,2026-09-17 21:14:32
107,331,8175d88e-7ee4-4ab9-92bd-6e331cbb71b7,2026-09-18 09:44:32
108,335,780dffe2-2e3f-4892-9e4d-1985f6393ee2,2026-09-17 22:17:32
109,352,87fc6643-fb21-436e-b362-0466aa12c70d,2026-09-17 23:34:32
110,353,5f5842ed-a44c-4053-8475-c7e81ecc67f6,2026-09-18 06:10:32
111,355,00ee7358-c3c1-4239-a1c1-a1d38d4b6c5e,2026-09-18 10:57:32
112,358,6f131822-313e-4b59-9a1b-d67873e1e18a,2026-09-18 06:15:32
113,359,ba7cdb63-27f1-408d-996c-e39f3a775d55,2026-09-18 12:15:32
114,360,0407a744-49bd-49cd-9d88-5631e21f37a9,2026-09-18 03:01:32
115,362,16087ad5-b594-44f2-8cfd-d50c6bfa9efe,2026-09-18 04:51:32
116,364,21b841d8-4557-4cae-8346-883cd465fa1a,2026-09-17 22:04:32
117,366,e265dc3e-ccf3-4cec-88e5-17932aa29026,2026-09-18 15:59:32
118,367,9dc519d4-f955-434a-9a22-0ea6c46bc7e2,2026-09-18 06:32:32
119,368,793f7d3c-a614-46e3-986b-502c78083ba8,2026-09-18 17:09:32
120,370,4b2f352c-6ca9-42d8-abdf-bdaae00613db,2026-09-17 23:42:32
121,371,8c9bb72e-2f6a-4bd2-8685-1c287212f264,2026-09-17 23:54:32
122,373,1fc32d57-4baa-4b98-ac10-9b736d599798,2026-09-18 04:38:32
123,378,b758c153-c634-4aab-aa36-af8715a97280,2026-09-18 12:57:32
124,380,9ad0c5eb-c844-4f65-aa57-6c27abf41561,2026-09-17 21:29:32
125,382,4ba0c0ec-a14d-47a5-a79d-eed878efd200,2026-09-18 02:39:32
126,384,a00967ab-e06d-45bf-b9ff-6ba43ae9ff56,2026-09-18 14:42:32
127,387,6b679378-1524-43ee-a93a-fa8fa25f22e9,2026-09-18 13:28:32
128,388,a00f5cbb-ea26-4065-bbf2-88614f5322b9,2026-09-17 23:08:32
129,391,59555a47-03b1-4f3b-a98c-4c4f6fbc0749,2026-09-18 06:18:32
130,393,11011871-e887-481e-a5b1-9ff2dc296ca8,2026-09-18 01:03:32
131,396,c956124c-81c8-498b-8af1-f276129ce285,2026-09-18 01:52:32
132,397,f6b73219-8d9a-4368-ae8e-ac52a2f92b47,2026-09-18 11:58:32
133,398,23c47237-76c5-4065-9085-0de927a96be6,2026-09-18 05:37:32
