id_detalle,id_orden,id_producto,cantidad,precio_unitario_aplicado,descuento
253,77,101,1,150.0,0.0
254,78,102,7,700.0,0.0
255,79,103,4,3000.0,0.0
256,79,106,2,150.0,0.0
257,79,105,9,0.0,0.0
258,79,105,1,0.0,0.0
259,79,106,7,150.0,0.0
260,80,105,6,0.0,0.0
261,80,106,8,150.0,0.0
262,80,102,13,700.0,0.0
263,81,103,9,3000.0,0.0
264,81,104,5,650.0,0.0
265,81,103,6,3000.0,300.0
266,82,103,3,3000.0,0.0
267,82,105,5,0.0,0.0
268,82,101,7,150.0,0.0
269,82,105,5,0.0,0.0
270,83,104,1,650.0,0.0
271,83,105,7,0.0,0.0
272,83,101,2,150.0,0.0
273,84,102,13,700.0,0.0
274,85,105,3,0.0,0.0
275,86,101,5,150.0,0.0
276,86,102,10,700.0,0.0
277,86,104,4,650.0,0.0
278,86,104,3,650.0,0.0
279,86,101,13,150.0,0.0
280,87,103,9,3000.0,0.0
281,87,102,4,700.0,70.0
282,88,106,12,150.0,0.0
283,88,104,14,650.0,0.0
284,88,103,11,3000.0,0.0
285,88,105,6,0.0,0.0
286,89,102,5,700.0,0.0
287,89,106,4,150.0,0.0
288,89,103,14,3000.0,0.0
289,89,105,5,0.0,0.0
290,89,105,2,0.0,0.0
291,90,101,1,150.0,0.0
292,91,103,11,3000.0,0.0
293,91,106,7,150.0,0.0
294,91,101,3,150.0,0.0
295,91,102,6,700.0,0.0
296,91,106,6,150.0,0.0
297,92,103,8,3000.0,0.0
298,93,106,6,150.0,0.0
299,93,105,8,0.0,0.0
300,93,101,2,150.0,0.0
301,93,102,4,700.0,70.0
302,93,103,8,3000.0,0.0
303,94,103,1,3000.0,0.0
304,94,102,6,700.0,0.0
305,94,105,8,0.0,0.0
306,94,105,11,0.0,0.0
307,95,101,3,150.0,0.0
308,96,106,14,150.0,0.0
309,96,105,9,0.0,0.0
310,96,104,14,650.0,0.0
311,96,101,7,150.0,0.0
312,96,106,14,150.0,15.0
313,97,104,3,650.0,0.0
314,97,105,12,0.0,0.0
315,97,103,7,3000.0,0.0
316,97,104,9,650.0,0.0
317,97,106,12,150.0,0.0
318,98,103,9,3000.0,0.0
319,98,106,11,150.0,0.0
320,98,105,8,0.0,0.0
321,98,105,5,0.0,0.0
322,98,103,13,3000.0,0.0
323,99,106,9,150.0,0.0
324,99,103,13,3000.0,0.0
325,99,103,12,3000.0,0.0
326,99,106,5,150.0,0.0
327,99,105,5,0.0,0.0
328,100,106,8,150.0,0.0
329,100,101,9,150.0,0.0
330,100,106,15,150.0,0.0
331,101,106,10,150.0,0.0
332,102,104,13,650.0,0.0
333,103,103,8,3000.0,0.0
334,103,104,15,650.0,0.0
335,103,104,5,650.0,0.0
336,104,105,11,0.0,0.0
337,104,106,15,150.0,0.0
338,104,103,2,3000.0,0.0
339,105,103,5,3000.0,0.0
340,105,103,11,3000.0,0.0
341,105,106,2,150.0,0.0
342,106,102,3,700.0,0.0
343,106,105,6,0.0,0.0
344,107,106,6,150.0,0.0
345,107,101,14,150.0,0.0
346,107,105,9,0.0,0.0
347,107,105,8,0.0,0.0
348,107,105,8,0.0,0.0
349,108,106,1,150.0,0.0
350,108,106,4,150.0,15.0
351,108,103,12,3000.0,0.0
352,109,103,15,3000.0,0.0
353,109,104,7,650.0,0.0
354,109,105,3,0.0,0.0
355,109,102,9,700.0,0.0
356,110,102,8,700.0,0.0
357,110,106,13,150.0,0.0
358,111,105,11,0.0,0.0
359,111,106,1,150.0,0.0
360,111,102,13,700.0,0.0
361,111,105,5,0.0,0.0
362,112,102,7,700.0,0.0
363,112,105,15,0.0,0.0
364,112,106,7,150.0,15.0
365,112,103,11,3000.0,0.0
366,112,103,12,3000.0,0.0
367,113,104,15,650.0,0.0
368,113,104,9,650.0,0.0
369,114,101,5,150.0,0.0
370,114,101,14,150.0,0.0
371,115,102,15,700.0,0.0
372,116,105,6,0.0,0.0
373,116,105,11,0.0,0.0
374,117,102,6,700.0,70.0
375,117,102,12,700.0,0.0
376,117,105,10,0.0,0.0
377,118,106,11,150.0,0.0
378,118,106,13,150.0,0.0
379,118,105,8,0.0,0.0
380,118,106,1,150.0,0.0
381,119,101,4,150.0,0.0
382,119,105,11,0.0,0.0
383,120,106,5,150.0,0.0
384,120,105,14,0.0,0.0
385,120,102,2,700.0,0.0
386,120,102,4,700.0,0.0
387,120,103,5,3000.0,0.0
388,121,101,7,150.0,0.0
389,122,105,14,0.0,0.0
390,122,101,4,150.0,0.0
391,122,105,8,0.0,0.0
392,123,105,3,0.0,0.0
393,123,104,15,650.0,0.0
394,124,105,12,0.0,0.0
395,125,101,11,150.0,0.0
396,125,104,4,650.0,0.0
397,125,104,3,650.0,0.0
398,126,106,13,150.0,0.0
399,126,103,6,3000.0,300.0
400,126,103,8,3000.0,0.0
401,126,102,2,700.0,0.0
402,127,104,1,650.0,0.0
403,127,101,12,150.0,0.0
404,127,102,10,700.0,0.0
405,128,103,8,3000.0,0.0
406,128,102,12,700.0,0.0
407,128,102,8,700.0,0.0
408,128,104,6,650.0,0.0
409,129,106,4,150.0,0.0
410,129,104,6,650.0,0.0
411,129,104,10,650.0,0.0
412,129,103,14,3000.0,0.0
413,129,105,4,0.0,0.0
414,130,106,2,150.0,0.0
415,130,104,11,650.0,0.0
416,130,102,5,700.0,0.0
417,131,105,1,0.0,0.0
418,131,105,10,0.0,0.0
419,131,102,11,700.0,0.0
420,131,105,1,0.0,0.0
421,132,106,9,150.0,0.0
422,132,102,8,700.0,0.0
423,132,106,10,150.0,0.0
424,132,101,8,150.0,0.0
425,132,101,2,150.0,0.0
426,133,103,2,3000.0,0.0
427,133,101,1,150.0,0.0
428,133,106,13,150.0,0.0
429,133,102,9,700.0,0.0
430,134,104,1,650.0,0.0
431,134,104,10,650.0,65.0
432,134,102,4,700.0,0.0
433,134,101,10,150.0,0.0
434,135,105,7,0.0,0.0
435,135,103,6,3000.0,0.0
436,135,106,12,150.0,0.0
437,136,106,3,150.0,0.0
438,136,102,10,700.0,0.0
439,136,106,9,150.0,0.0
440,137,105,1,0.0,0.0
441,137,104,3,650.0,0.0
442,137,105,9,0.0,0.0
443,137,104,7,650.0,0.0
444,138,104,10,650.0,0.0
445,138,105,9,0.0,0.0
446,139,103,14,3000.0,0.0
447,139,103,14,3000.0,0.0
448,140,106,7,150.0,0.0
449,140,102,14,700.0,0.0
450,140,103,9,3000.0,0.0
451,140,103,12,3000.0,0.0
452,140,105,15,0.0,0.0
453,141,102,3,700.0,0.0
454,141,106,7,150.0,0.0
455,142,106,15,150.0,0.0
456,142,104,6,650.0,0.0
457,142,106,2,150.0,0.0
458,143,103,6,3000.0,0.0
459,143,105,3,0.0,0.0
460,143,103,15,3000.0,300.0
461,143,101,11,150.0,0.0
462,144,106,5,150.0,0.0
463,144,103,2,3000.0,0.0
464,145,106,-1,150.0,0.0
465,146,106,3,150.0,0.0
466,146,101,12,150.0,0.0
467,146,103,15,3000.0,0.0
468,146,102,11,700.0,0.0
469,147,104,10,650.0,0.0
470,147,101,15,150.0,0.0
471,148,102,9,700.0,0.0
472,149,106,1,150.0,0.0
473,149,102,8,700.0,0.0
474,149,106,10,150.0,0.0
475,150,104,13,650.0,0.0
476,150,101,5,150.0,0.0
477,151,106,9,150.0,0.0
478,152,103,12,3000.0,0.0
479,153,101,1,150.0,0.0
480,153,102,8,700.0,0.0
481,154,101,6,150.0,0.0
482,155,103,3,3000.0,0.0
483,155,105,11,0.0,0.0
484,156,102,15,700.0,70.0
485,156,106,12,150.0,0.0
486,157,101,7,150.0,0.0
487,157,103,13,3000.0,0.0
488,157,105,-1,0.0,0.0
489,157,102,5,700.0,0.0
490,157,105,4,0.0,0.0
491,158,103,11,3000.0,0.0
492,158,103,1,3000.0,0.0
493,158,106,12,150.0,0.0
494,158,102,7,700.0,0.0
495,158,102,12,700.0,70.0
496,159,102,11,700.0,0.0
497,159,105,1,0.0,0.0
498,159,102,5,700.0,0.0
499,159,104,12,650.0,0.0
500,159,104,5,650.0,0.0
501,160,103,13,3000.0,0.0
502,160,103,14,3000.0,0.0
503,160,106,5,150.0,0.0
504,160,101,4,150.0,0.0
505,160,101,12,150.0,0.0
506,161,104,9,650.0,0.0
507,161,104,2,650.0,0.0
508,161,101,1,150.0,0.0
509,161,102,4,700.0,0.0
510,162,102,15,700.0,0.0
511,163,104,1,650.0,0.0
512,163,103,4,3000.0,0.0
513,163,104,15,650.0,0.0
514,163,105,4,0.0,0.0
515,164,102,11,700.0,0.0
516,164,101,7,150.0,0.0
517,164,105,13,0.0,0.0
518,164,105,6,0.0,0.0
519,164,103,10,3000.0,0.0
520,165,102,11,700.0,0.0
521,166,102,4,700.0,0.0
522,166,106,6,150.0,15.0
523,167,104,1,650.0,0.0
524,167,102,1,700.0,70.0
525,168,105,12,0.0,0.0
526,168,105,14,0.0,0.0
527,169,106,7,150.0,0.0
528,169,106,6,150.0,0.0
529,170,102,3,700.0,0.0
530,170,105,7,0.0,0.0
531,170,105,1,0.0,0.0
532,171,102,6,700.0,0.0
533,172,103,5,3000.0,0.0
534,173,105,7,0.0,0.0
535,173,105,11,0.0,0.0
536,173,104,2,650.0,65.0
537,174,105,15,0.0,0.0
538,175,102,1,700.0,0.0
539,175,102,7,700.0,0.0
540,175,106,9,150.0,0.0
541,175,102,2,700.0,0.0
542,176,104,4,650.0,0.0
543,176,106,5,150.0,0.0
544,176,101,5,150.0,0.0
545,176,106,5,150.0,0.0
546,176,102,6,700.0,0.0
547,177,106,11,150.0,0.0
548,177,105,7,0.0,0.0
549,178,104,5,650.0,0.0
550,178,106,1,150.0,0.0
551,179,102,13,700.0,70.0
552,179,101,11,150.0,0.0
553,180,104,9,650.0,0.0
554,180,104,15,650.0,0.0
555,180,105,10,0.0,0.0
556,180,104,3,650.0,0.0
557,180,101,15,150.0,0.0
558,181,101,3,150.0,0.0
559,181,105,11,0.0,0.0
560,181,103,12,3000.0,0.0
561,181,103,15,3000.0,0.0
562,182,102,5,700.0,0.0
563,182,103,5,3000.0,0.0
564,183,103,14,3000.0,0.0
565,183,101,5,150.0,0.0
566,183,105,15,0.0,0.0
567,183,102,14,700.0,70.0
568,183,101,15,150.0,0.0
569,184,104,3,650.0,0.0
570,184,105,6,0.0,0.0
571,184,103,12,3000.0,0.0
572,184,101,7,150.0,0.0
573,184,102,14,700.0,0.0
574,185,101,4,150.0,0.0
575,185,103,12,3000.0,0.0
576,185,104,15,650.0,0.0
577,185,103,4,3000.0,0.0
578,185,105,7,0.0,0.0
579,186,106,6,150.0,0.0
580,186,106,15,150.0,0.0
581,186,105,13,0.0,0.0
582,187,103,15,3000.0,0.0
583,187,101,10,150.0,0.0
584,187,102,6,700.0,0.0
585,188,102,5,700.0,0.0
586,188,103,12,3000.0,0.0
587,188,102,11,700.0,0.0
588,188,102,6,700.0,0.0
589,188,104,13,650.0,0.0
590,189,105,2,0.0,0.0
591,189,103,7,3000.0,0.0
592,190,101,8,150.0,0.0
593,190,103,11,3000.0,0.0
594,191,106,7,150.0,0.0
595,191,104,1,650.0,0.0
596,191,103,1,3000.0,0.0
597,191,105,4,0.0,0.0
598,192,102,2,700.0,0.0
599,192,103,8,3000.0,0.0
600,192,103,7,3000.0,0.0
601,193,106,3,150.0,15.0
602,193,105,3,0.0,0.0
603,194,101,12,150.0,0.0
604,195,106,9,150.0,0.0
605,196,102,13,700.0,0.0
606,196,102,6,700.0,0.0
607,196,101,9,150.0,0.0
608,196,104,6,650.0,65.0
609,196,101,15,150.0,0.0
610,197,103,8,3000.0,0.0
611,197,101,14,150.0,0.0
612,197,103,7,3000.0,0.0
613,198,105,5,0.0,0.0
614,198,103,3,3000.0,0.0
615,198,104,5,650.0,0.0
616,198,104,13,650.0,0.0
617,199,102,10,700.0,0.0
618,199,101,14,150.0,0.0
619,199,102,8,700.0,0.0
620,199,104,8,650.0,0.0
621,200,104,6,650.0,0.0
622,200,102,14,700.0,0.0
