id_factura,id_orden,uuid,fecha_timbrado
27,72,e2817efd-ae84-4217-9d53-434bb88139b9,2026-09-11 03:02:34
28,75,6f4cc69a-4b22-4308-9c8e-aee95715bd6f,2026-09-11 03:02:14
29,78,b83cfe0b-e037-45ed-b8db-0672f42d47cc,2026-09-11 02:56:47
30,79,2dbc2134-c30f-446e-8026-695ff8cda88b,2026-09-10 23:59:00
31,86,c333e861-5fb8-416c-a720-797d32ebd689,2026-09-11 02:01:57
32,90,04fc6d82-7d15-4385-92fb-e43b99546eb4,2026-09-11 00:56:46
33,92,ce88cb2d-d4e8-4839-bc3e-058be0f3eab0,2026-09-11 02:59:51
34,94,913e4de2-e0c5-4cb8-bda9-c2a90ed42f1a,2026-09-11 01:58:48
35,97,c2b6d2c5-fa5d-4100-91b7-e948d0e6e660,2026-09-11 02:00:54
36,99,f264accc-79ac-4b1e-a8e5-6e0c20de435d,2026-09-11 00:57:50
37,113,847fd9b4-e64d-4bcb-b027-53a15f987c71,2026-09-11 02:02:18
38,117,969b6662-0562-4059-968c-c69b1064005c,2026-09-11 00:58:41
39,118,01d74256-3860-4ab6-96a4-02f23ae8cc93,2026-09-11 00:01:29
40,121,080aadfb-e7c9-4b26-9141-25c63a9bedd4,2026-09-10 23:57:16
41,123,ab4220a7-474a-493b-bced-df2d839fbc50,2026-09-11 02:57:22
42,127,922fe15a-e1e3-4b63-af7d-dc76b92da22b,2026-09-11 01:57:53
43,132,a8b317fa-18d0-452b-9825-bc5430beb45f,2026-09-11 02:00:14
44,134,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,2026-09-11 01:59:47
45,137,0f844fef-1931-49ee-a56c-0941fbf24050,2026-09-11 00:02:20
46,141,72d8567d-894a-45e4-b0b1-87ef310c0c00,2026-09-11 02:58:53
47,143,3ff350bf-766e-4b15-874e-bc192ef91276,2026-09-11 01:00:22
48,144,db20a56e-dc81-4fe7-8eda-8bbb71710434,2026-09-11 00:57:24
49,148,03c72ba8-d605-4770-8a63-f881ffd0f9d5,2026-09-11 00:02:19
50,149,3c835dc0-d944-4fa5-80e9-ab30ed2662e9,2026-09-11 01:57:33
51,151,dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,2026-09-11 00:00:14
52,152,610461e3-2a25-4888-8f02-bad0e7067ef4,2026-09-11 01:00:11
53,154,c8fe3ccd-c8b8-49c6-ad30-49cf43e458fc,2026-09-11 00:00:05
54,156,bb026576-f512-44c3-b253-d2186c4a37ea,2026-09-11 01:59:12
55,158,309d258c-27a0-43d7-bc96-7f79b7e99aca,2026-09-11 03:02:24
56,159,944528c0-0ef8-42d6-b7fd-564637bb3eec,2026-09-10 23:59:17
57,162,7a0ecfea-958c-49ba-8cd6-20c20ea2622b,2026-09-11 01:59:26
58,172,675dd5af-3c36-4296-9ca0-2eecacdabacc,2026-09-11 02:57:20
59,173,3f07f814-91d6-4f78-a3e9-de99f10c718b,2026-09-11 01:57:47
60,183,344a54b8-42c1-4a62-af48-e8d550fd9d3f,2026-09-11 03:01:13
61,184,43ff5011-3d1a-45dd-906e-5a9ab758588d,2026-09-11 03:02:28
62,189,c07a30f2-edd4-453b-90f0-fd0a750cab75,2026-09-11 00:59:19
63,190,ff9ab5c2-9f04-4aed-b552-332702627f73,2026-09-11 00:57:23
64,192,8181a8cc-3691-47eb-89a2-688b12c136e0,2026-09-11 02:57:37
65,194,119c4ea3-e180-4081-9958-a499eeea163e,2026-09-11 01:57:53
66,195,702cdd20-2862-48b8-88f4-ef125e9953d2,2026-09-10 23:58:51
67,198,ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,2026-09-11 00:59:20
68,199,d12dbc9a-aaf9-4531-8200-b1f08768a84f,2026-09-11 01:02:20
