id_movimiento,id_producto,id_sucursal,tipo,cantidad,fecha_hora,id_orden_venta,id_orden_compra
40,104,1,Salida,-11,2026-09-10 23:02:45,14,
41,103,1,Salida,-4,2026-09-10 23:02:45,14,
42,103,1,Salida,-7,2026-09-10 23:02:45,14,
43,104,1,Salida,-6,2026-09-10 23:02:45,14,
44,103,1,Salida,-5,2026-09-10 23:01:47,15,
45,106,1,Salida,-5,2026-09-10 23:01:47,15,
46,106,2,Salida,-9,2026-09-10 22:59:08,16,
47,103,2,Ajuste,1,2026-09-10 22:58:07,17,
48,102,2,Salida,-11,2026-09-10 22:58:07,17,
49,104,2,Salida,-9,2026-09-10 22:58:07,17,
50,101,2,Salida,-2,2026-09-10 22:58:07,17,
51,103,1,Salida,-4,2026-09-10 22:58:05,18,
52,102,1,Salida,-12,2026-09-10 22:57:38,19,
53,104,1,Salida,-4,2026-09-10 22:57:33,20,
54,103,1,Salida,-11,2026-09-10 22:59:42,21,
55,105,1,Salida,-6,2026-09-10 22:59:42,21,
56,103,1,Salida,-3,2026-09-10 22:59:42,21,
57,102,2,Salida,-5,2026-09-10 23:00:41,22,
58,105,2,Salida,-15,2026-09-10 23:00:41,22,
59,106,2,Salida,-12,2026-09-10 23:00:41,22,
60,101,2,Salida,-11,2026-09-10 23:00:41,22,
61,106,2,Salida,-14,2026-09-10 23:00:41,22,
62,104,2,Salida,-11,2026-09-10 23:01:20,23,
63,102,2,Salida,-10,2026-09-10 23:01:20,23,
64,106,2,Salida,-4,2026-09-10 22:57:49,24,
65,106,2,Salida,-3,2026-09-10 22:57:49,24,
66,106,2,Salida,-11,2026-09-10 22:57:49,24,
67,102,2,Salida,-11,2026-09-10 22:57:49,24,
68,102,2,Ajuste,-12,2026-09-10 23:01:28,25,
69,102,2,Salida,-3,2026-09-10 23:01:28,25,
70,101,2,Salida,-13,2026-09-10 23:01:28,25,
71,106,2,Salida,-9,2026-09-10 23:01:28,25,
72,101,2,Salida,-8,2026-09-10 23:01:28,25,
73,104,2,Salida,-15,2026-09-10 22:59:16,26,
74,104,2,Salida,-5,2026-09-10 22:59:16,26,
75,103,2,Salida,-13,2026-09-10 22:59:16,26,
76,102,2,Salida,-5,2026-09-10 22:59:16,26,
77,102,2,Ajuste,-5,2026-09-10 22:59:16,26,
78,105,2,Salida,-8,2026-09-10 22:59:51,27,
79,104,2,Salida,-7,2026-09-10 22:59:51,27,
80,106,2,Salida,-1,2026-09-10 22:59:51,27,
81,105,2,Salida,-15,2026-09-10 22:57:09,28,
82,104,2,Salida,-8,2026-09-10 22:57:09,28,
83,106,2,Salida,-13,2026-09-10 22:57:09,28,
84,104,2,Salida,-15,2026-09-10 22:57:09,28,
85,101,2,Salida,-15,2026-09-10 22:57:09,28,
86,103,2,Salida,-6,2026-09-10 22:57:26,29,
87,104,2,Salida,-5,2026-09-10 22:57:26,29,
88,106,2,Salida,-9,2026-09-10 22:57:26,29,
89,102,2,Salida,-11,2026-09-10 22:57:26,29,
90,105,1,Salida,-4,2026-09-10 23:00:00,30,
91,104,2,Salida,-2,2026-09-10 22:58:09,32,
92,104,2,Salida,-12,2026-09-10 22:58:09,32,
93,105,2,Salida,-11,2026-09-10 22:58:09,32,
94,105,2,Salida,-13,2026-09-10 22:58:09,32,
95,102,2,Salida,-13,2026-09-10 22:59:55,33,
96,104,2,Salida,-6,2026-09-10 22:59:55,33,
97,102,2,Salida,-8,2026-09-10 22:59:55,33,
98,103,2,Salida,-5,2026-09-10 22:59:55,33,
99,106,1,Salida,-8,2026-09-10 23:02:45,34,
100,101,1,Salida,-2,2026-09-10 23:02:45,34,
101,103,2,Salida,-5,2026-09-10 23:01:57,35,
102,102,2,Salida,-6,2026-09-10 23:01:57,35,
103,106,2,Salida,-3,2026-09-10 23:01:57,35,
104,103,2,Salida,-12,2026-09-10 23:01:57,35,
105,102,1,Salida,-5,2026-09-10 23:02:11,36,
106,103,1,Salida,-12,2026-09-10 23:02:11,36,
107,104,1,Salida,-2,2026-09-10 23:02:11,36,
108,104,1,Salida,-8,2026-09-10 23:02:11,36,
109,101,1,Salida,-5,2026-09-10 23:02:11,36,
110,103,2,Salida,-2,2026-09-10 22:58:13,37,
111,104,2,Salida,-10,2026-09-10 22:58:13,37,
112,105,2,Salida,-7,2026-09-10 22:58:13,37,
113,105,2,Salida,-7,2026-09-10 22:58:13,37,
114,105,2,Salida,-12,2026-09-10 22:58:13,37,
115,104,1,Salida,-12,2026-09-10 23:01:19,38,
116,102,1,Salida,-5,2026-09-10 23:01:19,38,
117,104,1,Salida,-2,2026-09-10 23:01:19,38,
118,106,1,Salida,-10,2026-09-10 23:01:19,38,
119,103,1,Salida,-10,2026-09-10 22:58:51,39,
120,103,1,Salida,-8,2026-09-10 22:58:51,39,
121,105,2,Salida,-5,2026-09-10 22:58:09,40,
122,106,2,Salida,-14,2026-09-10 22:58:09,40,
123,101,2,Salida,-13,2026-09-10 22:58:09,40,
124,101,2,Salida,-8,2026-09-10 23:02:13,41,
125,106,2,Salida,-2,2026-09-10 23:02:13,41,
126,106,2,Salida,-8,2026-09-10 23:02:13,41,
127,105,2,Salida,-1,2026-09-10 23:02:13,41,
128,104,1,Salida,-11,2026-09-10 22:59:32,42,
129,103,1,Salida,-9,2026-09-10 22:59:32,42,
130,106,1,Salida,-8,2026-09-10 22:59:32,42,
131,105,1,Salida,-13,2026-09-10 22:59:32,42,
132,105,1,Ajuste,-1,2026-09-10 22:59:32,42,
133,105,2,Salida,-12,2026-09-10 22:57:14,43,
134,104,2,Salida,-4,2026-09-10 22:57:14,43,
135,102,2,Salida,-15,2026-09-10 22:57:14,43,
136,106,2,Salida,-5,2026-09-10 22:59:27,44,
137,106,2,Salida,-8,2026-09-10 22:59:27,44,
138,104,2,Salida,-6,2026-09-10 22:59:27,44,
139,106,1,Salida,-15,2026-09-10 23:01:36,45,
140,106,1,Salida,-13,2026-09-10 23:01:36,45,
141,104,1,Salida,-1,2026-09-10 23:01:36,45,
142,103,1,Salida,-14,2026-09-10 23:01:36,45,
143,103,1,Salida,-10,2026-09-10 23:02:21,46,
144,103,1,Salida,-14,2026-09-10 23:02:21,46,
145,103,1,Salida,-11,2026-09-10 23:02:21,46,
146,103,2,Salida,-6,2026-09-10 23:00:08,48,
147,104,1,Salida,-15,2026-09-10 23:02:15,49,
148,106,1,Salida,-5,2026-09-10 23:02:15,49,
149,105,1,Salida,-13,2026-09-10 22:57:59,51,
150,105,1,Salida,-5,2026-09-10 22:57:59,51,
151,106,1,Salida,-3,2026-09-10 22:59:01,52,
152,106,1,Salida,-7,2026-09-10 22:59:01,52,
153,105,1,Salida,-15,2026-09-10 22:59:01,52,
154,101,2,Salida,-8,2026-09-10 22:57:57,53,
155,102,2,Salida,-14,2026-09-10 22:57:57,53,
156,104,2,Salida,-14,2026-09-10 22:57:57,53,
157,105,2,Salida,-7,2026-09-10 22:58:52,54,
158,101,2,Ajuste,-11,2026-09-10 22:58:52,54,
159,105,2,Salida,-6,2026-09-10 22:58:52,54,
160,101,1,Salida,-12,2026-09-10 23:00:25,56,
161,102,1,Salida,-14,2026-09-10 23:00:25,56,
162,103,1,Salida,-9,2026-09-10 23:00:25,56,
163,101,1,Salida,-1,2026-09-10 22:58:38,57,
164,102,1,Salida,-13,2026-09-10 22:58:38,57,
165,105,1,Salida,-4,2026-09-10 22:58:38,57,
166,102,1,Salida,-6,2026-09-10 22:58:38,57,
167,105,1,Salida,-1,2026-09-10 22:58:38,57,
168,102,2,Salida,-10,2026-09-10 22:57:56,58,
169,101,2,Salida,-3,2026-09-10 22:57:56,58,
170,106,2,Salida,-2,2026-09-10 22:57:56,58,
171,103,2,Salida,-8,2026-09-10 23:01:06,59,
172,104,2,Salida,-14,2026-09-10 23:01:06,59,
173,104,2,Salida,-12,2026-09-10 23:01:06,59,
174,101,2,Salida,-6,2026-09-10 23:01:06,59,
175,103,2,Salida,-10,2026-09-10 23:01:06,59,
176,106,2,Salida,-14,2026-09-10 22:57:42,60,
177,102,2,Salida,-7,2026-09-10 22:57:42,60,
178,104,2,Salida,-12,2026-09-10 22:57:42,60,
179,106,2,Salida,-5,2026-09-10 22:57:42,60,
180,104,2,Salida,-2,2026-09-10 22:57:42,60,
181,103,2,Salida,-14,2026-09-10 22:58:04,61,
182,106,2,Salida,-1,2026-09-10 22:58:04,61,
183,103,2,Salida,-2,2026-09-10 22:58:04,61,
184,106,2,Salida,-8,2026-09-10 22:58:04,61,
185,105,1,Ajuste,-11,2026-09-10 23:02:07,62,
186,106,1,Salida,-14,2026-09-10 23:02:07,62,
187,103,1,Salida,-12,2026-09-10 23:02:07,62,
188,103,1,Salida,-1,2026-09-10 23:02:07,62,
189,106,1,Salida,-7,2026-09-10 23:02:07,62,
190,106,1,Ajuste,-6,2026-09-10 22:58:07,63,
191,101,1,Salida,-15,2026-09-10 22:58:07,63,
192,105,1,Salida,-1,2026-09-10 22:58:07,63,
193,103,2,Ajuste,-11,2026-09-10 23:02:34,64,
194,102,1,Salida,-13,2026-09-10 23:00:22,65,
195,103,1,Salida,1,2026-09-10 23:00:22,65,
196,106,1,Salida,-7,2026-09-10 23:00:22,65,
197,101,2,Salida,-14,2026-09-10 23:01:51,66,
198,104,2,Salida,-12,2026-09-10 23:01:51,66,
199,104,2,Salida,-1,2026-09-10 23:01:51,66,
200,105,2,Salida,-8,2026-09-10 23:01:51,66,
201,106,2,Salida,-6,2026-09-10 23:00:45,67,
202,101,2,Salida,-9,2026-09-10 23:00:45,67,
203,102,2,Salida,-15,2026-09-10 23:00:45,67,
204,102,1,Salida,-13,2026-09-10 23:01:16,68,
205,106,1,Salida,-8,2026-09-10 23:01:16,68,
206,105,1,Salida,-8,2026-09-10 23:01:16,68,
207,106,1,Salida,-11,2026-09-10 23:01:16,68,
208,106,1,Salida,-6,2026-09-10 23:01:16,68,
209,101,2,Salida,-1,2026-09-10 22:58:54,69,
210,106,2,Salida,-14,2026-09-10 22:58:54,69,
211,105,2,Salida,-9,2026-09-10 22:58:54,69,
212,106,2,Salida,-15,2026-09-10 22:58:54,69,
213,101,2,Salida,-6,2026-09-10 22:56:51,71,
214,103,2,Salida,-5,2026-09-10 22:56:51,71,
215,105,2,Salida,-14,2026-09-10 22:56:51,71,
216,106,2,Salida,-13,2026-09-10 23:02:34,72,
217,106,2,Salida,-14,2026-09-10 23:02:34,72,
218,105,2,Salida,-2,2026-09-10 23:02:34,72,
219,103,2,Salida,-1,2026-09-10 23:02:34,72,
220,105,1,Salida,-13,2026-09-10 23:01:20,73,
221,106,2,Salida,-13,2026-09-10 22:59:02,74,
222,106,2,Salida,-8,2026-09-10 22:59:02,74,
223,102,2,Salida,-6,2026-09-10 23:02:14,75,
224,104,2,Salida,-8,2026-09-10 23:02:14,75,
225,105,2,Salida,-9,2026-09-10 23:02:14,75,
226,102,2,Salida,-13,2026-09-10 23:02:14,75,
227,102,1,Salida,-14,2026-09-10 22:58:06,76,
228,102,1,Ajuste,-14,2026-09-10 22:58:06,76,
229,101,1,Salida,-7,2026-09-10 22:58:06,76,
230,102,1,Salida,-7,2026-09-10 22:58:06,76,
231,101,1,Salida,-6,2026-09-10 22:58:06,76,
232,106,1,Salida,-8,2026-09-10 23:00:38,77,
233,101,1,Salida,-1,2026-09-10 23:00:38,77,
234,102,2,Salida,-7,2026-09-10 22:56:47,78,
235,103,1,Ajuste,-4,2026-09-10 22:59:00,79,
236,106,1,Salida,-2,2026-09-10 22:59:00,79,
237,105,1,Salida,-9,2026-09-10 22:59:00,79,
238,105,1,Salida,-1,2026-09-10 22:59:00,79,
239,106,1,Salida,-7,2026-09-10 22:59:00,79,
240,105,1,Salida,-6,2026-09-10 23:01:05,80,
241,106,1,Salida,-8,2026-09-10 23:01:05,80,
242,102,1,Salida,-13,2026-09-10 23:01:05,80,
243,103,2,Salida,-9,2026-09-10 22:57:40,81,
244,104,2,Salida,-5,2026-09-10 22:57:40,81,
245,103,2,Salida,-6,2026-09-10 22:57:40,81,
246,103,1,Salida,-3,2026-09-10 23:02:06,82,
247,105,1,Salida,-5,2026-09-10 23:02:06,82,
248,101,1,Salida,-7,2026-09-10 23:02:06,82,
249,105,1,Salida,-5,2026-09-10 23:02:06,82,
250,104,2,Salida,-1,2026-09-10 22:59:18,83,
251,105,2,Salida,-7,2026-09-10 22:59:18,83,
252,101,2,Salida,-2,2026-09-10 22:59:18,83,
253,102,1,Salida,-13,2026-09-10 23:02:13,84,
254,105,1,Salida,-3,2026-09-10 23:01:05,85,
255,101,1,Salida,-5,2026-09-10 23:01:57,86,
256,102,1,Salida,-10,2026-09-10 23:01:57,86,
257,104,1,Salida,-4,2026-09-10 23:01:57,86,
258,104,1,Salida,-3,2026-09-10 23:01:57,86,
259,101,1,Salida,-13,2026-09-10 23:01:57,86,
260,103,1,Salida,-9,2026-09-10 22:58:08,87,
261,102,1,Salida,-4,2026-09-10 22:58:08,87,
262,106,2,Salida,-12,2026-09-10 23:01:22,88,
263,104,2,Ajuste,-14,2026-09-10 23:01:22,88,
264,103,2,Salida,-11,2026-09-10 23:01:22,88,
265,105,2,Ajuste,-6,2026-09-10 23:01:22,88,
266,102,1,Salida,-5,2026-09-10 23:01:17,89,
267,106,1,Salida,-4,2026-09-10 23:01:17,89,
268,103,1,Salida,-14,2026-09-10 23:01:17,89,
269,105,1,Salida,-5,2026-09-10 23:01:17,89,
270,105,1,Salida,-2,2026-09-10 23:01:17,89,
271,101,1,Salida,-1,2026-09-10 22:56:46,90,
272,103,2,Salida,-11,2026-09-10 22:57:43,91,
273,106,2,Salida,-7,2026-09-10 22:57:43,91,
274,101,2,Salida,-3,2026-09-10 22:57:43,91,
275,102,2,Salida,-6,2026-09-10 22:57:43,91,
276,106,2,Salida,-6,2026-09-10 22:57:43,91,
277,103,2,Salida,-8,2026-09-10 22:59:51,92,
278,106,2,Ajuste,-6,2026-09-10 22:59:23,93,
279,105,2,Salida,-8,2026-09-10 22:59:23,93,
280,101,2,Salida,-2,2026-09-10 22:59:23,93,
281,102,2,Salida,-4,2026-09-10 22:59:23,93,
282,103,2,Ajuste,-8,2026-09-10 22:59:23,93,
283,103,1,Salida,-1,2026-09-10 22:58:48,94,
284,102,1,Salida,-6,2026-09-10 22:58:48,94,
285,105,1,Salida,-8,2026-09-10 22:58:48,94,
286,105,1,Salida,-11,2026-09-10 22:58:48,94,
287,101,2,Salida,-3,2026-09-10 22:57:26,95,
288,106,1,Salida,-14,2026-09-10 22:57:29,96,
289,105,1,Salida,-9,2026-09-10 22:57:29,96,
290,104,1,Salida,-14,2026-09-10 22:57:29,96,
291,101,1,Salida,-7,2026-09-10 22:57:29,96,
292,106,1,Salida,-14,2026-09-10 22:57:29,96,
293,104,1,Ajuste,-3,2026-09-10 23:00:54,97,
294,105,1,Salida,-12,2026-09-10 23:00:54,97,
295,103,1,Salida,-7,2026-09-10 23:00:54,97,
296,104,1,Salida,-9,2026-09-10 23:00:54,97,
297,106,1,Salida,-12,2026-09-10 23:00:54,97,
298,103,2,Salida,-9,2026-09-10 23:01:18,98,
299,106,2,Salida,-11,2026-09-10 23:01:18,98,
300,105,2,Salida,-8,2026-09-10 23:01:18,98,
301,105,2,Salida,-5,2026-09-10 23:01:18,98,
302,103,2,Salida,-13,2026-09-10 23:01:18,98,
303,106,2,Salida,-9,2026-09-10 22:57:50,99,
304,103,2,Salida,-13,2026-09-10 22:57:50,99,
305,103,2,Salida,-12,2026-09-10 22:57:50,99,
306,106,2,Salida,-5,2026-09-10 22:57:50,99,
307,105,2,Ajuste,-5,2026-09-10 22:57:50,99,
308,106,1,Salida,-8,2026-09-10 23:01:27,100,
309,101,1,Salida,-9,2026-09-10 23:01:27,100,
310,106,1,Ajuste,-15,2026-09-10 23:01:27,100,
311,105,2,Salida,-11,2026-09-10 23:01:56,104,
312,106,2,Salida,-15,2026-09-10 23:01:56,104,
313,103,2,Salida,-2,2026-09-10 23:01:56,104,
314,102,2,Salida,-3,2026-09-10 22:58:34,106,
315,105,2,Salida,-6,2026-09-10 22:58:34,106,
316,106,1,Salida,-6,2026-09-10 23:01:22,107,
317,101,1,Salida,-14,2026-09-10 23:01:22,107,
318,105,1,Salida,-9,2026-09-10 23:01:22,107,
319,105,1,Salida,-8,2026-09-10 23:01:22,107,
320,105,1,Salida,-8,2026-09-10 23:01:22,107,
321,106,1,Salida,-1,2026-09-10 23:02:39,108,
322,106,1,Salida,-4,2026-09-10 23:02:39,108,
323,103,1,Salida,-12,2026-09-10 23:02:39,108,
324,103,2,Salida,-15,2026-09-10 22:58:28,109,
325,104,2,Salida,-7,2026-09-10 22:58:28,109,
326,105,2,Salida,-3,2026-09-10 22:58:28,109,
327,102,2,Salida,-9,2026-09-10 22:58:28,109,
328,102,1,Salida,-8,2026-09-10 22:59:25,110,
329,106,1,Salida,-13,2026-09-10 22:59:25,110,
330,105,1,Salida,-11,2026-09-10 23:00:10,111,
331,106,1,Salida,-1,2026-09-10 23:00:10,111,
332,102,1,Salida,-13,2026-09-10 23:00:10,111,
333,105,1,Salida,-5,2026-09-10 23:00:10,111,
334,104,1,Salida,-15,2026-09-10 23:02:18,113,
335,104,1,Salida,-9,2026-09-10 23:02:18,113,
336,101,1,Salida,-5,2026-09-10 23:00:37,114,
337,101,1,Salida,-14,2026-09-10 23:00:37,114,
338,102,1,Salida,-15,2026-09-10 22:57:47,115,
339,105,2,Salida,-6,2026-09-10 22:58:52,116,
340,105,2,Salida,-11,2026-09-10 22:58:52,116,
341,102,2,Salida,-6,2026-09-10 22:58:41,117,
342,102,2,Salida,-12,2026-09-10 22:58:41,117,
343,105,2,Salida,-10,2026-09-10 22:58:41,117,
344,106,1,Salida,-11,2026-09-10 23:01:29,118,
345,106,1,Salida,-13,2026-09-10 23:01:29,118,
346,105,1,Salida,-8,2026-09-10 23:01:29,118,
347,106,1,Salida,-1,2026-09-10 23:01:29,118,
348,101,1,Salida,-4,2026-09-10 22:57:22,119,
349,105,1,Salida,-11,2026-09-10 22:57:22,119,
350,106,1,Salida,-5,2026-09-10 23:02:09,120,
351,105,1,Salida,-14,2026-09-10 23:02:09,120,
352,102,1,Salida,-2,2026-09-10 23:02:09,120,
353,102,1,Salida,-4,2026-09-10 23:02:09,120,
354,103,1,Salida,-5,2026-09-10 23:02:09,120,
355,101,1,Salida,-7,2026-09-10 22:57:16,121,
356,105,1,Salida,-14,2026-09-10 22:59:35,122,
357,101,1,Salida,-4,2026-09-10 22:59:35,122,
358,105,1,Salida,-8,2026-09-10 22:59:35,122,
359,105,1,Salida,-3,2026-09-10 22:57:22,123,
360,104,1,Salida,-15,2026-09-10 22:57:22,123,
361,105,2,Salida,-12,2026-09-10 23:00:54,124,
362,106,2,Salida,-13,2026-09-10 23:01:22,126,
363,103,2,Salida,-6,2026-09-10 23:01:22,126,
364,103,2,Salida,-8,2026-09-10 23:01:22,126,
365,102,2,Salida,-2,2026-09-10 23:01:22,126,
366,104,1,Salida,-1,2026-09-10 22:57:53,127,
367,101,1,Salida,-12,2026-09-10 22:57:53,127,
368,102,1,Salida,-10,2026-09-10 22:57:53,127,
369,103,2,Salida,-8,2026-09-10 23:01:41,128,
370,102,2,Salida,-12,2026-09-10 23:01:41,128,
371,102,2,Salida,-8,2026-09-10 23:01:41,128,
372,104,2,Salida,-6,2026-09-10 23:01:41,128,
373,106,2,Salida,-4,2026-09-10 23:00:48,129,
374,104,2,Salida,-6,2026-09-10 23:00:48,129,
375,104,2,Salida,-10,2026-09-10 23:00:48,129,
376,103,2,Salida,-14,2026-09-10 23:00:48,129,
377,105,2,Salida,-4,2026-09-10 23:00:48,129,
378,106,1,Salida,-2,2026-09-10 22:58:50,130,
379,104,1,Salida,-11,2026-09-10 22:58:50,130,
380,102,1,Salida,-5,2026-09-10 22:58:50,130,
381,105,2,Salida,-1,2026-09-10 23:00:48,131,
382,105,2,Salida,-10,2026-09-10 23:00:48,131,
383,102,2,Ajuste,-11,2026-09-10 23:00:48,131,
384,105,2,Salida,-1,2026-09-10 23:00:48,131,
385,106,2,Salida,-9,2026-09-10 23:00:14,132,
386,102,2,Salida,-8,2026-09-10 23:00:14,132,
387,106,2,Salida,-10,2026-09-10 23:00:14,132,
388,101,2,Salida,-8,2026-09-10 23:00:14,132,
389,101,2,Salida,-2,2026-09-10 23:00:14,132,
390,103,1,Salida,-2,2026-09-10 23:00:26,133,
391,101,1,Salida,-1,2026-09-10 23:00:26,133,
392,106,1,Salida,-13,2026-09-10 23:00:26,133,
393,102,1,Salida,-9,2026-09-10 23:00:26,133,
394,104,1,Salida,-1,2026-09-10 22:59:47,134,
395,104,1,Salida,-10,2026-09-10 22:59:47,134,
396,102,1,Salida,-4,2026-09-10 22:59:47,134,
397,101,1,Ajuste,-10,2026-09-10 22:59:47,134,
398,105,2,Salida,-7,2026-09-10 22:57:13,135,
399,103,2,Salida,-6,2026-09-10 22:57:13,135,
400,106,2,Salida,-12,2026-09-10 22:57:13,135,
401,106,1,Salida,-3,2026-09-10 23:02:30,136,
402,102,1,Salida,-10,2026-09-10 23:02:30,136,
403,106,1,Salida,-9,2026-09-10 23:02:30,136,
404,105,1,Salida,-1,2026-09-10 23:02:20,137,
405,104,1,Salida,-3,2026-09-10 23:02:20,137,
406,105,1,Salida,-9,2026-09-10 23:02:20,137,
407,104,1,Salida,-7,2026-09-10 23:02:20,137,
408,104,1,Salida,-10,2026-09-10 23:00:12,138,
409,105,1,Salida,-9,2026-09-10 23:00:12,138,
410,103,1,Salida,-14,2026-09-10 22:59:39,139,
411,103,1,Ajuste,-14,2026-09-10 22:59:39,139,
412,106,1,Salida,-7,2026-09-10 22:57:41,140,
413,102,1,Salida,-14,2026-09-10 22:57:41,140,
414,103,1,Salida,-9,2026-09-10 22:57:41,140,
415,103,1,Salida,-12,2026-09-10 22:57:41,140,
416,105,1,Salida,-15,2026-09-10 22:57:41,140,
417,102,1,Salida,-3,2026-09-10 22:58:53,141,
418,106,1,Salida,-7,2026-09-10 22:58:53,141,
419,106,2,Salida,-15,2026-09-10 22:57:57,142,
420,104,2,Salida,-6,2026-09-10 22:57:57,142,
421,106,2,Salida,-2,2026-09-10 22:57:57,142,
422,103,1,Ajuste,-6,2026-09-10 23:00:22,143,
423,105,1,Salida,-3,2026-09-10 23:00:22,143,
424,103,1,Salida,-15,2026-09-10 23:00:22,143,
425,101,1,Salida,-11,2026-09-10 23:00:22,143,
426,106,2,Salida,-5,2026-09-10 22:57:24,144,
427,103,2,Salida,-2,2026-09-10 22:57:24,144,
428,106,2,Salida,1,2026-09-10 23:01:27,145,
429,104,1,Salida,-10,2026-09-10 22:57:11,147,
430,101,1,Salida,-15,2026-09-10 22:57:11,147,
431,102,2,Salida,-9,2026-09-10 23:02:19,148,
432,106,2,Salida,-1,2026-09-10 22:57:33,149,
433,102,2,Salida,-8,2026-09-10 22:57:33,149,
434,106,2,Salida,-10,2026-09-10 22:57:33,149,
435,104,1,Salida,-13,2026-09-10 22:58:11,150,
436,101,1,Salida,-5,2026-09-10 22:58:11,150,
437,106,2,Salida,-9,2026-09-10 23:00:14,151,
438,103,1,Salida,-12,2026-09-10 23:00:11,152,
439,101,2,Salida,-1,2026-09-10 22:56:47,153,
440,102,2,Salida,-8,2026-09-10 22:56:47,153,
441,101,2,Salida,-6,2026-09-10 23:00:05,154,
442,103,2,Salida,-3,2026-09-10 23:00:38,155,
443,105,2,Salida,-11,2026-09-10 23:00:38,155,
444,102,1,Ajuste,-15,2026-09-10 22:59:12,156,
445,106,1,Salida,-12,2026-09-10 22:59:12,156,
446,101,1,Salida,-7,2026-09-10 23:01:30,157,
447,103,1,Salida,-13,2026-09-10 23:01:30,157,
448,105,1,Salida,1,2026-09-10 23:01:30,157,
449,102,1,Salida,-5,2026-09-10 23:01:30,157,
450,105,1,Salida,-4,2026-09-10 23:01:30,157,
451,103,1,Salida,-11,2026-09-10 23:02:24,158,
452,103,1,Salida,-1,2026-09-10 23:02:24,158,
453,106,1,Salida,-12,2026-09-10 23:02:24,158,
454,102,1,Salida,-7,2026-09-10 23:02:24,158,
455,102,1,Salida,-12,2026-09-10 23:02:24,158,
456,102,2,Salida,-11,2026-09-10 22:59:17,159,
457,105,2,Salida,-1,2026-09-10 22:59:17,159,
458,102,2,Salida,-5,2026-09-10 22:59:17,159,
459,104,2,Salida,-12,2026-09-10 22:59:17,159,
460,104,2,Salida,-5,2026-09-10 22:59:17,159,
461,103,1,Salida,-13,2026-09-10 23:01:23,160,
462,103,1,Salida,-14,2026-09-10 23:01:23,160,
463,106,1,Salida,-5,2026-09-10 23:01:23,160,
464,101,1,Salida,-4,2026-09-10 23:01:23,160,
465,101,1,Salida,-12,2026-09-10 23:01:23,160,
466,104,2,Salida,-9,2026-09-10 22:57:17,161,
467,104,2,Salida,-2,2026-09-10 22:57:17,161,
468,101,2,Salida,-1,2026-09-10 22:57:17,161,
469,102,2,Salida,-4,2026-09-10 22:57:17,161,
470,102,1,Salida,-15,2026-09-10 22:59:26,162,
471,104,1,Salida,-1,2026-09-10 23:01:03,163,
472,103,1,Salida,-4,2026-09-10 23:01:03,163,
473,104,1,Salida,-15,2026-09-10 23:01:03,163,
474,105,1,Salida,-4,2026-09-10 23:01:03,163,
475,102,1,Salida,-11,2026-09-10 23:01:17,164,
476,101,1,Salida,-7,2026-09-10 23:01:17,164,
477,105,1,Salida,-13,2026-09-10 23:01:17,164,
