id_detalle,id_orden,id_producto,cantidad,precio_unitario_aplicado,descuento
259,85,102,12,700.0,0.0
260,86,106,5,150.0,0.0
261,86,102,11,700.0,0.0
262,87,105,15,0.0,0.0
263,87,103,1,3000.0,0.0
264,87,102,5,700.0,0.0
265,88,101,5,150.0,0.0
266,88,104,9,650.0,0.0
267,89,103,12,3000.0,0.0
268,89,101,11,150.0,0.0
269,89,106,6,150.0,0.0
270,90,102,15,700.0,0.0
271,91,103,2,3000.0,0.0
272,91,101,15,150.0,0.0
273,92,104,2,650.0,0.0
274,93,102,7,700.0,0.0
275,93,101,5,150.0,0.0
276,94,106,4,150.0,0.0
277,94,106,1,150.0,0.0
278,95,105,2,0.0,0.0
279,96,104,13,650.0,0.0
280,96,102,6,700.0,0.0
281,96,105,3,0.0,0.0
282,97,103,4,3000.0,0.0
283,97,101,14,150.0,0.0
284,98,104,8,650.0,0.0
285,98,103,5,3000.0,0.0
286,99,104,4,650.0,0.0
287,99,105,15,0.0,0.0
288,99,104,10,650.0,0.0
289,99,102,9,700.0,0.0
290,100,101,15,150.0,0.0
291,100,104,9,650.0,0.0
292,101,105,2,0.0,0.0
293,101,103,15,3000.0,0.0
294,102,105,13,0.0,0.0
295,102,105,13,0.0,0.0
296,102,103,1,3000.0,0.0
297,102,101,4,150.0,0.0
298,102,102,8,700.0,0.0
299,103,101,11,150.0,0.0
300,103,102,2,700.0,0.0
301,103,101,7,150.0,0.0
302,103,106,10,150.0,0.0
303,104,101,9,150.0,0.0
304,104,106,11,150.0,0.0
305,104,106,11,150.0,0.0
306,104,104,5,650.0,0.0
307,104,101,11,150.0,0.0
308,105,105,15,0.0,0.0
309,105,101,6,150.0,0.0
310,105,101,6,150.0,15.0
311,105,102,1,700.0,0.0
312,105,104,7,650.0,0.0
313,106,106,11,150.0,0.0
314,106,105,5,0.0,0.0
315,106,103,6,3000.0,0.0
316,107,103,6,3000.0,0.0
317,108,106,12,150.0,0.0
318,108,101,7,150.0,0.0
319,108,103,15,3000.0,0.0
320,108,104,4,650.0,0.0
321,109,106,3,150.0,0.0
322,109,103,7,3000.0,0.0
323,109,105,15,0.0,0.0
324,110,102,2,700.0,0.0
325,110,101,3,150.0,0.0
326,110,106,2,150.0,0.0
327,110,102,14,700.0,0.0
328,111,105,8,0.0,0.0
329,111,104,11,650.0,0.0
330,111,101,13,150.0,0.0
331,111,105,-1,0.0,0.0
332,112,102,12,700.0,0.0
333,113,104,11,650.0,0.0
334,113,102,1,700.0,0.0
335,113,105,10,0.0,0.0
336,113,104,9,650.0,0.0
337,113,106,13,150.0,0.0
338,114,102,9,700.0,0.0
339,114,104,9,650.0,0.0
340,114,106,7,150.0,0.0
341,115,104,5,650.0,0.0
342,115,101,11,150.0,0.0
343,115,106,14,150.0,0.0
344,115,104,12,650.0,0.0
345,115,103,4,3000.0,0.0
346,116,103,6,3000.0,0.0
347,116,101,4,150.0,0.0
348,116,105,13,0.0,0.0
349,117,106,4,150.0,0.0
350,117,102,-1,700.0,0.0
351,117,104,8,650.0,0.0
352,117,104,5,650.0,65.0
353,117,101,15,150.0,15.0
354,118,104,4,650.0,0.0
355,118,103,2,3000.0,0.0
356,118,103,11,3000.0,0.0
357,118,101,5,150.0,0.0
358,119,101,10,150.0,0.0
359,119,105,11,0.0,0.0
360,120,105,13,0.0,0.0
361,121,104,12,650.0,0.0
362,121,104,13,650.0,0.0
363,121,105,14,0.0,0.0
364,122,102,7,700.0,0.0
365,122,102,7,700.0,0.0
366,122,105,6,0.0,0.0
367,122,103,8,3000.0,0.0
368,123,105,-1,0.0,0.0
369,123,104,14,650.0,0.0
370,124,105,15,0.0,0.0
371,125,102,15,700.0,0.0
372,125,106,11,150.0,0.0
373,125,104,9,650.0,65.0
374,126,106,1,150.0,0.0
375,126,102,8,700.0,70.0
376,126,102,12,700.0,0.0
377,126,104,2,650.0,65.0
378,126,101,12,150.0,0.0
379,127,104,3,650.0,0.0
380,127,104,7,650.0,0.0
381,127,106,3,150.0,0.0
382,127,103,15,3000.0,0.0
383,127,102,8,700.0,0.0
384,128,104,7,650.0,0.0
385,128,106,13,150.0,0.0
386,128,101,9,150.0,0.0
387,128,103,12,3000.0,0.0
388,129,106,3,150.0,0.0
389,129,102,2,700.0,0.0
390,129,101,9,150.0,0.0
391,129,102,2,700.0,0.0
392,129,101,2,150.0,0.0
393,130,101,10,150.0,0.0
394,130,102,7,700.0,0.0
395,131,106,2,150.0,0.0
396,131,103,2,3000.0,0.0
397,131,102,8,700.0,0.0
398,131,105,7,0.0,0.0
399,131,103,5,3000.0,0.0
400,132,101,10,150.0,0.0
401,132,104,11,650.0,0.0
402,132,104,15,650.0,0.0
403,133,103,14,3000.0,0.0
404,133,101,8,150.0,0.0
405,133,101,3,150.0,0.0
406,134,106,6,150.0,0.0
407,134,102,14,700.0,0.0
408,134,101,10,150.0,0.0
409,134,101,12,150.0,0.0
410,135,106,13,150.0,0.0
411,136,105,8,0.0,0.0
412,136,101,5,150.0,0.0
413,136,104,15,650.0,0.0
414,136,104,5,650.0,0.0
415,137,104,14,650.0,0.0
416,137,104,11,650.0,0.0
417,137,101,8,150.0,0.0
418,137,106,12,150.0,0.0
419,138,103,11,3000.0,0.0
420,138,102,1,700.0,0.0
421,139,105,8,0.0,0.0
422,140,101,12,150.0,0.0
423,140,104,14,650.0,0.0
424,141,105,5,0.0,0.0
425,141,104,5,650.0,0.0
426,142,102,11,700.0,0.0
427,142,103,9,3000.0,0.0
428,142,102,12,700.0,0.0
429,143,101,5,150.0,0.0
430,144,104,2,650.0,0.0
431,144,102,4,700.0,0.0
432,144,102,14,700.0,0.0
433,144,104,4,650.0,0.0
434,145,104,1,650.0,0.0
435,145,104,6,650.0,0.0
436,145,104,11,650.0,0.0
437,145,105,4,0.0,0.0
438,146,102,11,700.0,70.0
439,146,105,3,0.0,0.0
440,146,102,4,700.0,0.0
441,147,105,2,0.0,0.0
442,147,101,6,150.0,0.0
443,147,102,4,700.0,0.0
444,147,105,14,0.0,0.0
445,148,101,6,150.0,0.0
446,149,102,5,700.0,0.0
447,149,106,11,150.0,0.0
448,150,104,5,650.0,0.0
449,150,104,9,650.0,0.0
450,150,103,11,3000.0,0.0
451,151,105,9,0.0,0.0
452,151,101,9,150.0,0.0
453,151,106,5,150.0,15.0
454,151,104,4,650.0,0.0
455,152,101,6,150.0,0.0
456,152,104,15,650.0,0.0
457,152,103,9,3000.0,0.0
458,152,103,7,3000.0,0.0
459,153,101,6,150.0,15.0
460,153,103,2,3000.0,0.0
461,153,101,8,150.0,0.0
462,154,104,6,650.0,0.0
463,154,103,10,3000.0,0.0
464,154,104,2,650.0,0.0
465,154,102,14,700.0,0.0
466,154,102,7,700.0,0.0
467,155,106,7,150.0,0.0
468,155,105,8,0.0,0.0
469,156,101,1,150.0,0.0
470,157,104,3,650.0,0.0
471,157,102,13,700.0,0.0
472,157,102,11,700.0,0.0
473,158,104,1,650.0,0.0
474,159,105,3,0.0,0.0
475,159,105,10,0.0,0.0
476,159,104,1,650.0,0.0
477,159,102,2,700.0,0.0
478,160,104,15,650.0,0.0
479,160,105,11,0.0,0.0
480,160,102,9,700.0,0.0
481,160,105,12,0.0,0.0
482,161,106,3,150.0,0.0
483,161,103,13,3000.0,0.0
484,161,102,11,700.0,0.0
485,161,105,8,0.0,0.0
486,162,102,3,700.0,0.0
487,162,102,13,700.0,0.0
488,163,105,3,0.0,0.0
489,163,102,4,700.0,70.0
490,163,105,14,0.0,0.0
491,163,103,8,3000.0,0.0
492,164,103,3,3000.0,0.0
493,164,104,7,650.0,0.0
494,164,101,2,150.0,0.0
495,164,104,3,650.0,0.0
496,165,101,12,150.0,0.0
497,166,105,14,0.0,0.0
498,166,103,11,3000.0,0.0
499,166,101,9,150.0,0.0
500,167,105,6,0.0,0.0
501,167,104,5,650.0,0.0
502,168,102,8,700.0,0.0
503,169,103,7,3000.0,0.0
504,169,102,5,700.0,0.0
505,169,101,5,150.0,0.0
506,170,103,6,3000.0,300.0
507,170,105,15,0.0,0.0
508,170,105,8,0.0,0.0
509,170,106,12,150.0,0.0
510,171,102,15,700.0,0.0
511,172,101,15,150.0,0.0
512,172,103,9,3000.0,0.0
513,173,105,10,0.0,0.0
514,173,102,3,700.0,0.0
515,173,101,7,150.0,0.0
516,173,105,4,0.0,0.0
517,174,103,3,3000.0,0.0
518,174,103,-1,3000.0,0.0
519,175,102,13,700.0,0.0
520,175,103,9,3000.0,0.0
521,175,104,11,650.0,0.0
522,176,102,8,700.0,0.0
523,176,102,7,700.0,0.0
524,176,106,9,150.0,0.0
525,176,104,13,650.0,0.0
526,176,106,13,150.0,0.0
527,177,102,10,700.0,0.0
528,178,105,15,0.0,0.0
529,178,103,13,3000.0,0.0
530,178,105,9,0.0,0.0
531,178,103,11,3000.0,0.0
532,178,105,1,0.0,0.0
533,179,101,8,150.0,0.0
534,179,105,15,0.0,0.0
535,179,104,2,650.0,0.0
536,179,105,13,0.0,0.0
537,179,105,11,0.0,0.0
538,180,104,14,650.0,0.0
539,180,101,13,150.0,0.0
540,180,104,15,650.0,0.0
541,181,101,3,150.0,0.0
542,181,106,2,150.0,0.0
543,181,102,3,700.0,0.0
544,181,105,1,0.0,0.0
545,182,102,15,700.0,0.0
546,182,101,5,150.0,15.0
547,182,101,2,150.0,0.0
548,182,101,3,150.0,0.0
549,182,106,14,150.0,0.0
550,183,106,13,150.0,0.0
551,183,104,12,650.0,0.0
552,183,101,7,150.0,0.0
553,183,103,7,3000.0,0.0
554,183,103,3,3000.0,0.0
555,184,103,1,3000.0,0.0
556,184,106,9,150.0,0.0
557,184,106,3,150.0,0.0
558,184,104,6,650.0,65.0
559,185,103,13,3000.0,0.0
560,185,106,9,150.0,0.0
561,185,101,8,150.0,0.0
562,185,101,10,150.0,0.0
563,186,101,14,150.0,0.0
564,186,104,14,650.0,0.0
565,187,102,15,700.0,0.0
566,188,103,1,3000.0,0.0
567,188,105,13,0.0,0.0
568,188,102,14,700.0,0.0
569,188,101,6,150.0,0.0
570,189,102,12,700.0,0.0
571,189,102,9,700.0,0.0
572,190,106,1,150.0,0.0
573,190,101,3,150.0,0.0
574,190,102,5,700.0,0.0
575,191,106,2,150.0,0.0
576,191,101,6,150.0,0.0
577,191,106,14,150.0,0.0
578,192,101,7,150.0,0.0
579,192,106,3,150.0,0.0
580,192,106,10,150.0,0.0
581,193,103,10,3000.0,0.0
582,193,103,15,3000.0,0.0
583,194,102,7,700.0,0.0
584,195,105,15,0.0,0.0
585,195,103,7,3000.0,0.0
586,195,106,4,150.0,0.0
587,195,101,8,150.0,0.0
588,195,102,8,700.0,0.0
589,196,104,8,650.0,0.0
590,197,105,12,0.0,0.0
591,198,106,5,150.0,0.0
592,198,106,8,150.0,0.0
593,198,103,11,3000.0,0.0
594,198,105,11,0.0,0.0
595,199,105,7,0.0,0.0
596,199,102,6,700.0,0.0
597,199,105,4,0.0,0.0
598,200,105,10,0.0,0.0
