id_movimiento,id_producto,id_sucursal,tipo,cantidad,fecha_hora,id_orden_venta,id_orden_compra
272,101,1,Salida,-6,2026-09-12 01:33:39,105,
273,101,1,Salida,-6,2026-09-12 01:33:39,105,
274,102,1,Salida,-1,2026-09-12 01:33:39,105,
275,104,1,Salida,-7,2026-09-12 01:33:39,105,
276,106,1,Salida,-11,2026-09-11 12:13:39,106,
277,105,1,Salida,-5,2026-09-11 12:13:39,106,
278,103,1,Ajuste,-6,2026-09-11 12:13:39,106,
279,103,1,Salida,-6,2026-09-11 16:49:39,107,
280,106,2,Salida,-3,2026-09-12 06:53:39,109,
281,103,2,Salida,-7,2026-09-12 06:53:39,109,
282,105,2,Salida,-15,2026-09-12 06:53:39,109,
283,102,2,Salida,-2,2026-09-11 19:26:39,110,
284,101,2,Salida,-3,2026-09-11 19:26:39,110,
285,106,2,Salida,-2,2026-09-11 19:26:39,110,
286,102,2,Salida,-14,2026-09-11 19:26:39,110,
287,105,2,Salida,-8,2026-09-11 21:29:39,111,
288,104,2,Salida,-11,2026-09-11 21:29:39,111,
289,101,2,Salida,-13,2026-09-11 21:29:39,111,
290,105,2,Salida,1,2026-09-11 21:29:39,111,
291,102,2,Salida,-12,2026-09-12 08:34:39,112,
292,104,2,Salida,-11,2026-09-11 14:14:39,113,
293,102,2,Salida,-1,2026-09-11 14:14:39,113,
294,105,2,Salida,-10,2026-09-11 14:14:39,113,
295,104,2,Salida,-9,2026-09-11 14:14:39,113,
296,106,2,Salida,-13,2026-09-11 14:14:39,113,
297,102,2,Salida,-9,2026-09-11 19:00:39,114,
298,104,2,Salida,-9,2026-09-11 19:00:39,114,
299,106,2,Salida,-7,2026-09-11 19:00:39,114,
300,104,1,Salida,-5,2026-09-11 11:10:39,115,
301,101,1,Salida,-11,2026-09-11 11:10:39,115,
302,106,1,Salida,-14,2026-09-11 11:10:39,115,
303,104,1,Salida,-12,2026-09-11 11:10:39,115,
304,103,1,Salida,-4,2026-09-11 11:10:39,115,
305,103,2,Salida,-6,2026-09-11 22:08:39,116,
306,101,2,Salida,-4,2026-09-11 22:08:39,116,
307,105,2,Salida,-13,2026-09-11 22:08:39,116,
308,106,2,Salida,-4,2026-09-12 00:22:39,117,
309,102,2,Salida,1,2026-09-12 00:22:39,117,
310,104,2,Salida,-8,2026-09-12 00:22:39,117,
311,104,2,Salida,-5,2026-09-12 00:22:39,117,
312,101,2,Salida,-15,2026-09-12 00:22:39,117,
313,104,2,Salida,-4,2026-09-11 23:47:39,118,
314,103,2,Salida,-2,2026-09-11 23:47:39,118,
315,103,2,Salida,-11,2026-09-11 23:47:39,118,
316,101,2,Salida,-5,2026-09-11 23:47:39,118,
317,101,2,Salida,-10,2026-09-11 18:19:39,119,
318,105,2,Salida,-11,2026-09-11 18:19:39,119,
319,105,2,Salida,-13,2026-09-12 07:12:39,120,
320,104,2,Salida,-12,2026-09-11 15:03:39,121,
321,104,2,Salida,-13,2026-09-11 15:03:39,121,
322,105,2,Salida,-14,2026-09-11 15:03:39,121,
323,102,2,Salida,-7,2026-09-11 20:09:39,122,
324,102,2,Salida,-7,2026-09-11 20:09:39,122,
325,105,2,Salida,-6,2026-09-11 20:09:39,122,
326,103,2,Salida,-8,2026-09-11 20:09:39,122,
327,105,1,Salida,1,2026-09-11 12:32:39,123,
328,104,1,Salida,-14,2026-09-11 12:32:39,123,
329,105,1,Salida,-15,2026-09-11 17:14:39,124,
330,102,1,Salida,-15,2026-09-11 18:50:39,125,
331,106,1,Salida,-11,2026-09-11 18:50:39,125,
332,104,1,Salida,-9,2026-09-11 18:50:39,125,
333,104,1,Salida,-3,2026-09-11 15:02:39,127,
334,104,1,Salida,-7,2026-09-11 15:02:39,127,
335,106,1,Ajuste,-3,2026-09-11 15:02:39,127,
336,103,1,Salida,-15,2026-09-11 15:02:39,127,
337,102,1,Salida,-8,2026-09-11 15:02:39,127,
338,104,1,Salida,-7,2026-09-11 15:11:39,128,
339,106,1,Salida,-13,2026-09-11 15:11:39,128,
340,101,1,Salida,-9,2026-09-11 15:11:39,128,
341,103,1,Salida,-12,2026-09-11 15:11:39,128,
342,106,2,Salida,-3,2026-09-12 01:49:39,129,
343,102,2,Salida,-2,2026-09-12 01:49:39,129,
344,101,2,Ajuste,-9,2026-09-12 01:49:39,129,
345,102,2,Salida,-2,2026-09-12 01:49:39,129,
346,101,2,Salida,-2,2026-09-12 01:49:39,129,
347,106,2,Salida,-2,2026-09-11 11:22:39,131,
348,103,2,Salida,-2,2026-09-11 11:22:39,131,
349,102,2,Salida,-8,2026-09-11 11:22:39,131,
350,105,2,Salida,-7,2026-09-11 11:22:39,131,
351,103,2,Salida,-5,2026-09-11 11:22:39,131,
352,101,2,Salida,-10,2026-09-11 22:07:39,132,
353,104,2,Salida,-11,2026-09-11 22:07:39,132,
354,104,2,Salida,-15,2026-09-11 22:07:39,132,
355,103,1,Salida,-14,2026-09-12 07:38:39,133,
356,101,1,Salida,-8,2026-09-12 07:38:39,133,
357,101,1,Salida,-3,2026-09-12 07:38:39,133,
358,106,2,Salida,-13,2026-09-11 22:26:39,135,
359,105,1,Salida,-8,2026-09-11 23:36:39,136,
360,101,1,Salida,-5,2026-09-11 23:36:39,136,
361,104,1,Salida,-15,2026-09-11 23:36:39,136,
362,104,1,Ajuste,-5,2026-09-11 23:36:39,136,
363,104,1,Salida,-14,2026-09-11 18:41:39,137,
364,104,1,Salida,-11,2026-09-11 18:41:39,137,
365,101,1,Salida,-8,2026-09-11 18:41:39,137,
366,106,1,Salida,-12,2026-09-11 18:41:39,137,
367,103,1,Salida,-11,2026-09-12 00:25:39,138,
368,102,1,Ajuste,-1,2026-09-12 00:25:39,138,
369,105,2,Salida,-8,2026-09-12 01:35:39,139,
370,101,1,Salida,-12,2026-09-11 18:22:39,140,
371,104,1,Salida,-14,2026-09-11 18:22:39,140,
372,102,2,Salida,-11,2026-09-11 22:03:39,142,
373,103,2,Salida,-9,2026-09-11 22:03:39,142,
374,102,2,Salida,-12,2026-09-11 22:03:39,142,
375,101,2,Salida,-5,2026-09-11 14:20:39,143,
376,104,1,Salida,-2,2026-09-12 03:54:39,144,
377,102,1,Salida,-4,2026-09-12 03:54:39,144,
378,102,1,Salida,-14,2026-09-12 03:54:39,144,
379,104,1,Salida,-4,2026-09-12 03:54:39,144,
380,104,1,Salida,-1,2026-09-12 04:31:39,145,
381,104,1,Salida,-6,2026-09-12 04:31:39,145,
382,104,1,Salida,-11,2026-09-12 04:31:39,145,
383,105,1,Salida,-4,2026-09-12 04:31:39,145,
384,101,1,Salida,-6,2026-09-12 05:41:39,148,
385,102,2,Salida,-5,2026-09-11 15:34:39,149,
386,106,2,Salida,-11,2026-09-11 15:34:39,149,
387,104,2,Salida,-5,2026-09-11 21:19:39,150,
388,104,2,Salida,-9,2026-09-11 21:19:39,150,
389,103,2,Salida,-11,2026-09-11 21:19:39,150,
390,105,2,Salida,-9,2026-09-12 09:14:39,151,
391,101,2,Salida,-9,2026-09-12 09:14:39,151,
392,106,2,Salida,-5,2026-09-12 09:14:39,151,
393,104,2,Salida,-4,2026-09-12 09:14:39,151,
394,101,1,Salida,-6,2026-09-11 14:09:39,152,
395,104,1,Salida,-15,2026-09-11 14:09:39,152,
396,103,1,Salida,-9,2026-09-11 14:09:39,152,
397,103,1,Salida,-7,2026-09-11 14:09:39,152,
398,101,1,Salida,-6,2026-09-12 09:28:39,153,
399,103,1,Salida,-2,2026-09-12 09:28:39,153,
400,101,1,Salida,-8,2026-09-12 09:28:39,153,
401,104,2,Salida,-6,2026-09-11 19:14:39,154,
402,103,2,Salida,-10,2026-09-11 19:14:39,154,
403,104,2,Salida,-2,2026-09-11 19:14:39,154,
404,102,2,Salida,-14,2026-09-11 19:14:39,154,
405,102,2,Salida,-7,2026-09-11 19:14:39,154,
406,106,1,Salida,-7,2026-09-12 05:51:39,155,
407,105,1,Salida,-8,2026-09-12 05:51:39,155,
408,101,2,Salida,-1,2026-09-11 23:56:39,156,
409,104,2,Salida,-3,2026-09-11 14:16:39,157,
410,102,2,Salida,-13,2026-09-11 14:16:39,157,
411,102,2,Salida,-11,2026-09-11 14:16:39,157,
412,104,2,Salida,-1,2026-09-12 04:11:39,158,
413,105,2,Salida,-3,2026-09-11 19:16:39,159,
414,105,2,Salida,-10,2026-09-11 19:16:39,159,
415,104,2,Ajuste,-1,2026-09-11 19:16:39,159,
416,102,2,Salida,-2,2026-09-11 19:16:39,159,
417,104,2,Salida,-15,2026-09-11 23:57:39,160,
418,105,2,Salida,-11,2026-09-11 23:57:39,160,
419,102,2,Salida,-9,2026-09-11 23:57:39,160,
420,105,2,Salida,-12,2026-09-11 23:57:39,160,
421,106,1,Salida,-3,2026-09-12 07:09:39,161,
422,103,1,Salida,-13,2026-09-12 07:09:39,161,
423,102,1,Salida,-11,2026-09-12 07:09:39,161,
424,105,1,Salida,-8,2026-09-12 07:09:39,161,
425,102,1,Salida,-3,2026-09-12 04:45:39,162,
426,102,1,Salida,-13,2026-09-12 04:45:39,162,
427,105,1,Salida,-3,2026-09-12 06:53:39,163,
428,102,1,Salida,-4,2026-09-12 06:53:39,163,
429,105,1,Salida,-14,2026-09-12 06:53:39,163,
430,103,1,Salida,-8,2026-09-12 06:53:39,163,
431,105,2,Salida,-14,2026-09-11 23:49:39,166,
432,103,2,Salida,-11,2026-09-11 23:49:39,166,
433,101,2,Salida,-9,2026-09-11 23:49:39,166,
434,105,1,Salida,-6,2026-09-12 06:42:39,167,
435,104,1,Salida,-5,2026-09-12 06:42:39,167,
436,102,1,Salida,-8,2026-09-12 07:15:39,168,
437,103,1,Salida,-7,2026-09-12 04:07:39,169,
438,102,1,Salida,-5,2026-09-12 04:07:39,169,
439,101,1,Salida,-5,2026-09-12 04:07:39,169,
440,102,1,Salida,-15,2026-09-11 17:14:39,171,
441,101,1,Salida,-15,2026-09-11 16:35:39,172,
442,103,1,Salida,-9,2026-09-11 16:35:39,172,
443,105,1,Salida,-10,2026-09-11 23:12:39,173,
444,102,1,Salida,-3,2026-09-11 23:12:39,173,
445,101,1,Salida,-7,2026-09-11 23:12:39,173,
446,105,1,Salida,-4,2026-09-11 23:12:39,173,
447,103,1,Salida,-3,2026-09-12 02:04:39,174,
448,103,1,Salida,1,2026-09-12 02:04:39,174,
449,102,2,Salida,-13,2026-09-12 04:52:39,175,
450,103,2,Salida,-9,2026-09-12 04:52:39,175,
451,104,2,Salida,-11,2026-09-12 04:52:39,175,
452,102,1,Salida,-8,2026-09-11 20:09:39,176,
453,102,1,Salida,-7,2026-09-11 20:09:39,176,
454,106,1,Salida,-9,2026-09-11 20:09:39,176,
455,104,1,Salida,-13,2026-09-11 20:09:39,176,
456,106,1,Salida,-13,2026-09-11 20:09:39,176,
457,105,2,Salida,-15,2026-09-12 04:52:39,178,
458,103,2,Salida,-13,2026-09-12 04:52:39,178,
459,105,2,Salida,-9,2026-09-12 04:52:39,178,
460,103,2,Salida,-11,2026-09-12 04:52:39,178,
461,105,2,Salida,-1,2026-09-12 04:52:39,178,
462,101,2,Salida,-8,2026-09-11 12:15:39,179,
463,105,2,Salida,-15,2026-09-11 12:15:39,179,
464,104,2,Salida,-2,2026-09-11 12:15:39,179,
465,105,2,Ajuste,-13,2026-09-11 12:15:39,179,
466,105,2,Salida,-11,2026-09-11 12:15:39,179,
467,104,2,Salida,-14,2026-09-11 18:34:39,180,
468,101,2,Salida,-13,2026-09-11 18:34:39,180,
469,104,2,Salida,-15,2026-09-11 18:34:39,180,
470,101,2,Salida,-3,2026-09-12 07:21:39,181,
471,106,2,Salida,-2,2026-09-12 07:21:39,181,
472,102,2,Salida,-3,2026-09-12 07:21:39,181,
473,105,2,Salida,-1,2026-09-12 07:21:39,181,
474,102,2,Salida,-15,2026-09-11 23:34:39,182,
475,101,2,Salida,-5,2026-09-11 23:34:39,182,
476,101,2,Salida,-2,2026-09-11 23:34:39,182,
477,101,2,Salida,-3,2026-09-11 23:34:39,182,
478,106,2,Salida,-14,2026-09-11 23:34:39,182,
